date,code,name,weight
2018-11-29,600584,长电科技,0.32
2018-11-29,600594,益佰制药,0.13
2018-11-29,600597,光明乳业,0.17
2018-11-29,600598,北大荒,0.21
2018-11-29,600600,青岛啤酒,0.36
2018-11-29,600611,大众交通,0.15
2018-11-29,600614,鹏起科技,0.14
2018-11-29,600618,氯碱化工,0.05
2018-11-29,600623,华谊集团,0.16
2018-11-29,600633,浙数文化,0.19
2018-11-29,600635,大众公用,0.34
2018-11-29,600639,浦东金桥,0.11
2018-11-29,600640,号百控股,0.11
2018-11-29,600642,申能股份,0.46
2018-11-29,600643,爱建集团,0.34
2018-11-29,600645,中源协和,0.17
2018-11-29,600648,外高桥,0.18
2018-11-29,600649,城投控股,0.26
2018-11-29,600651,飞乐音响,0.09
2018-11-29,600655,豫园股份,0.28
2018-11-29,600657,信达地产,0.12
2018-11-29,600664,哈药股份,0.19
2018-11-29,600673,东阳光科,0.39
2018-11-29,600687,刚泰控股,0.08
2018-11-29,600694,大商股份,0.13
2018-11-29,600717,天津港,0.21
2018-11-29,600718,东软集团,0.32
2018-11-29,600729,重庆百货,0.25
2018-11-29,600737,中粮糖业,0.25
2018-11-29,600743,华远地产,0.08
2018-11-29,600748,上实发展,0.09
2018-11-29,600750,江中药业,0.14
2018-11-29,600751,海航科技,0.16
2018-11-29,600754,锦江股份,0.12
2018-11-29,600755,厦门国贸,0.3
2018-11-29,600757,长江传媒,0.13
2018-11-29,600759,洲际油气,0.12
2018-11-29,600760,中航沈飞,0.46
2018-11-29,600765,中航重机,0.15
2018-11-29,600770,综艺股份,0.14
2018-11-29,600773,西藏城投,0.11
2018-11-29,600777,新潮能源,0.15
2018-11-29,600787,中储股份,0.2
2018-11-29,600801,华新水泥,0.3
2018-11-29,600808,马钢股份,0.36
2018-11-29,600811,东方集团,0.38
2018-11-29,600823,世茂股份,0.2
2018-11-29,600827,百联股份,0.24
2018-11-29,600835,上海机电,0.17
2018-11-29,600839,四川长虹,0.31
2018-11-29,600848,上海临港,0.21
2018-11-29,600859,王府井,0.16
2018-11-29,600862,中航高科,0.08
2018-11-29,600863,内蒙华电,0.21
2018-11-29,600869,智慧能源,0.14
2018-11-29,600872,中炬高新,0.53
2018-11-29,600874,创业环保,0.12
2018-11-29,600875,东方电气,0.29
2018-11-29,600879,航天电子,0.43
2018-11-29,600881,亚泰集团,0.19
2018-11-29,600884,杉杉股份,0.29
2018-11-29,600885,宏发股份,0.34
2018-11-29,600895,张江高科,0.39
2018-11-29,600908,无锡银行,0.18
2018-11-29,600917,重庆燃气,0.05
2018-11-29,600936,广西广电,0.19
2018-11-29,600939,重庆建工,0.09
2018-11-29,600967,内蒙一机,0.33
2018-11-29,600970,中材国际,0.2
2018-11-29,600971,恒源煤电,0.1
2018-11-29,600978,宜华生活,0.19
2018-11-29,600993,马应龙,0.13
2018-11-29,600996,贵广网络,0.08
2018-11-29,601000,唐山港,0.24
2018-11-29,601001,大同煤业,0.13
2018-11-29,601016,节能风电,0.14
2018-11-29,601019,山东出版,0.07
2018-11-29,601020,华钰矿业,0.05
2018-11-29,601098,中南传媒,0.27
2018-11-29,601127,小康股份,0.1
2018-11-29,601128,常熟银行,0.25
2018-11-29,601168,西部矿业,0.39
2018-11-29,601179,中国西电,0.24
2018-11-29,601200,上海环境,0.16
2018-11-29,601233,桐昆股份,0.32
2018-11-29,601311,骆驼股份,0.14
2018-11-29,601608,中信重工,0.16
2018-11-29,601678,滨化股份,0.16
2018-11-29,601689,拓普集团,0.11
2018-11-29,601717,郑煤机,0.17
2018-11-29,601777,力帆股份,0.09
2018-11-29,601801,皖新传媒,0.14
2018-11-29,601811,新华文轩,0.05
2018-11-29,601872,招商轮船,0.32
2018-11-29,601880,大连港,0.21
2018-11-29,601928,凤凰传媒,0.19
2018-11-29,601966,玲珑轮胎,0.22
2018-11-29,601969,海南矿业,0.06
2018-11-29,603000,人民网,0.14
2018-11-29,603019,中科曙光,0.62
2018-11-29,603025,大豪科技,0.04
2018-11-29,603056,德邦股份,0.07
2018-11-29,603077,和邦生物,0.3
2018-11-29,603169,兰石重装,0.06
2018-11-29,603188,亚邦股份,0.11
2018-11-29,603198,迎驾贡酒,0.12
2018-11-29,603225,新凤鸣,0.07
2018-11-29,603228,景旺电子,0.14
2018-11-29,603328,依顿电子,0.09
2018-11-29,603355,莱克电气,0.06
2018-11-29,603369,今世缘,0.26
2018-11-29,603377,东方时尚,0.08
2018-11-29,603444,吉比特,0.13
2018-11-29,603515,欧普照明,0.14
2018-11-29,603556,海兴电力,0.08
2018-11-29,603568,伟明环保,0.11
2018-11-29,603569,长久物流,0.03
2018-11-29,603589,口子窖,0.36
2018-11-29,603658,安图生物,0.17
2018-11-29,603659,璞泰来,0.11
2018-11-29,603766,隆鑫通用,0.15
2018-11-29,603806,福斯特,0.09
2018-11-29,603816,顾家家居,0.2
2018-11-29,603868,飞科电器,0.06
2018-11-29,603877,太平鸟,0.04
2018-11-29,603883,老百姓,0.17
2018-11-29,603885,吉祥航空,0.24
2018-11-29,603888,新华网,0.1
2018-11-29,603899,晨光文具,0.25
2018-11-29,000006,深振业Ａ,0.17
2018-11-29,000008,神州高铁,0.29
2018-11-29,000009,中国宝安,0.34
2018-11-29,000012,南  玻Ａ,0.16
2018-11-29,000021,深科技,0.15
2018-11-29,000025,特力A,0.05
2018-11-29,000027,深圳能源,0.21
2018-11-29,000028,国药一致,0.23
2018-11-29,000031,中粮地产,0.18
2018-11-29,000039,中集集团,0.33
2018-11-29,000049,德赛电池,0.12
2018-11-29,000061,农 产 品,0.11
2018-11-29,000062,深圳华强,0.13
2018-11-29,000066,中国长城,0.32
2018-11-29,000078,海王生物,0.18
2018-11-29,000089,深圳机场,0.27
2018-11-29,000090,天健集团,0.12
2018-11-29,000156,华数传媒,0.18
2018-11-29,000158,常山北明,0.11
2018-11-29,000400,许继电气,0.18
2018-11-29,000401,冀东水泥,0.37
2018-11-29,000418,小天鹅Ａ,0.34
2018-11-29,000426,兴业矿业,0.12
