Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
42.990819,81.17,上海五角场万达广场店,1,5844,294694.70,72,50.43
77.003712,115.99,宁海县万象国际影城,2,8815,267202.00,76,30.31
18.739469,38.80,Jackie Chan北京耀莱,3,4501,206880.00,116,45.96
28.456747,51.40,金逸北京大悦城IMAX店,4,2570,186702.00,50,72.65
26.861155,42.05,北京CBD万达广场店,5,2397,180322.10,57,75.23
29.115580,39.91,南京新街口国际影城,6,4270,175197.40,107,41.03
22.220560,40.53,深圳市百老汇电影中心影城,7,2675,167125.00,66,62.48
30.166200,52.59,上海百丽宫影城（环贸iapm店）,8,2051,164614.00,39,80.26
33.421163,56.63,北京博纳悠唐国际影城,9,3171,159593.00,56,50.33
27.650449,42.35,武商摩尔国际电影城,10,4786,159274.00,113,33.28
16.998943,37.38,广州飞扬影城（正佳分店）,11,2467,153955.00,66,62.41
20.838966,35.03,UME影城（北京双井店）,12,2312,152810.25,66,66.09
18.472349,39.48,卢米埃北京长楹天街IMAX影城,13,2408,151166.00,61,62.78
20.800784,29.94,首都电影院西单店,14,2425,150919.38,81,62.23
25.573040,38.12,武汉汉街万达广场店,15,3469,139709.10,91,40.27
55.750136,71.46,宁海集禾影城桃园广场店,16,4645,139624.00,65,30.06
19.836593,26.64,SFC上影影城（港汇恒隆永华店）,17,1971,138240.50,74,70.14
19.745535,37.20,UME影城（北京华星店）,18,1711,136541.50,46,79.80
26.623176,32.73,广州UA花城汇影院,19,2389,135034.00,73,56.52
28.790279,36.33,德纳国际影城杭州萧山店,20,3270,130691.00,90,39.97
33.273580,64.97,长春吉视迅驰影城,21,3898,129831.00,60,33.31
22.479875,29.70,北京寰映合生汇店,22,1871,128599.75,63,68.73
23.473994,36.80,成都锦华万达广场店,23,2944,127973.10,80,43.47
21.947084,43.67,广州市捷登都会飞扬影城,24,3625,123413.00,83,34.04
21.196617,40.51,成都百丽宫影城（太古里店）,25,2228,121625.00,55,54.59
26.043114,44.44,武商众圆摩尔国际电影城,26,3644,120371.00,82,33.03
16.481504,32.86,北京美嘉欢乐影城（三里屯店）,27,1643,118684.00,50,72.24
20.306961,36.74,中影国际影城上海金科路店,28,2498,117711.00,68,47.12
21.664685,35.49,大连经开万达广场店,29,2946,117408.52,83,39.85
11.708505,15.43,北京市金泉港国际影城,30,1805,116374.00,117,64.47
29.663608,30.18,UME影城（重庆江北店）,31,2716,116373.50,90,42.85
20.747234,35.30,大连高新万达广场店,32,2895,115243.36,82,39.81
14.298535,24.94,CGV影城 深圳壹方城店,33,1796,114658.00,72,63.84
14.253424,20.81,深圳市万象影城罗湖万象城店,34,2081,112518.50,100,54.07
31.730257,44.70,金逸广州海珠城IMAX店 ,35,2235,112073.60,50,50.14
38.485170,48.45,首都电影院昌平店,36,2568,111936.79,53,43.59
27.513470,43.28,中影国际影城珠海华发2店,37,2640,110972.00,61,42.03
16.993568,21.70,UME影城（北京安贞店）,38,1779,110605.22,82,62.17
25.115867,30.08,昆明万达影城同德广场店,39,2226,109765.10,74,49.31
15.834478,28.61,金逸上海龙之梦IMAX店,40,1774,109365.40,62,61.65
24.843536,36.20,武汉博纳国际电影城,41,2968,109088.00,82,36.75
13.424171,21.08,北京通州万达广场店,42,1665,108524.05,79,65.18
24.980140,34.07,北京华影天映传奇时代影城,43,2044,107072.00,60,52.38
22.048128,36.35,广州市百丽宫猎德影院,44,1963,106956.00,54,54.49
39.055038,45.04,长春中影影天国际电影城,45,3108,106885.00,69,34.39
14.265830,28.49,金逸北京荟聚IMAX店,46,1966,104980.30,69,53.40
16.160002,30.35,CGV影城 青岛万象城店,47,2003,103963.00,66,51.90
14.375860,31.82,广州飞扬影城,48,1814,101364.00,57,55.88
23.709431,51.87,长春欢乐城国际影城,49,3216,101061.00,62,31.42
34.592330,54.75,北京天幕新彩云影城,50,2902,100663.00,53,34.69
15.464028,35.46,金逸天津大悦城IMAX店,51,2163,100111.00,61,46.28
16.994475,30.04,百丽宫影城长宁来福士店,52,1592,99985.00,53,62.80
18.823673,26.65,昆明西山万达广场店,53,2159,99771.50,81,46.21
28.968663,42.06,上海百美汇影院,54,1346,99045.00,32,73.58
25.938002,45.20,长春车城万达广场店,55,2983,98567.90,66,33.04
22.767771,41.84,荆州万达广场店,56,2385,98444.00,57,41.28
23.969135,52.21,上海市普陀区菲林山谷影城,57,2454,98371.00,47,40.09
25.393363,33.27,金逸影城北京中关村店,58,1630,98190.00,49,60.24
17.778086,53.28,上海大光明影院,59,2131,97619.00,40,45.81
