broker,count,bamount,bcount,samount,scount,top3
中国银河证券股份有限公司上海浦东南路证券营业部,5,1646.04,3,1498.49,2,"万通智控,南宁百货,四川金顶"
中信建投证券股份有限公司广州云城南三路证券营业部,1,682.1,1,0.0,0,百利电气
财通证券股份有限公司金华兰溪街证券营业部,2,2945.78,2,0.0,0,创力集团
沪股通专用,11,27690.81,5,25011.33,6,"通化东宝,中炬高新,万业企业,"
财富证券有限责任公司杭州西湖国贸中心证券营业部,13,10211.79,10,4603.02,3,"万集科技,瑞达期货,创力集团,"
华西证券股份有限公司宁波中兴路证券营业部,2,650.8,2,0.0,0,"四川金顶,*ST中捷"
中航证券有限公司广州天河北路证券营业部,2,328.98,1,303.7,1,"百利电气,珈伟新能"
中山证券有限责任公司客户资产管理部,1,516.92,1,0.0,0,快克股份
中信证券股份有限公司上海分公司,1,9834.4,1,0.0,0,通化东宝
中泰证券股份有限公司慈溪天九街证券营业部,4,1643.63,3,1146.75,1,"漫步者,创力集团,神城A退"
平安证券股份有限公司上海锦康路证券营业部,1,422.86,1,0.0,0,四川金顶
首创证券有限责任公司上海斜土路证券营业部,1,314.27,1,0.0,0,百利电气
招商证券股份有限公司深圳深南东路证券营业部,8,6525.61,3,3533.43,5,"通化东宝,一汽轿车,建艺集团,"
安信证券股份有限公司广州猎德大道证券营业部,3,940.66,2,366.54,1,"创力集团,红宇新材,凯龙股份"
长城证券股份有限公司仙桃钱沟路证券营业部,3,3699.25,3,0.0,0,"北京君正,华辰装备,四川金顶"
中国中金财富证券有限公司无锡清扬路证券营业部,10,12118.44,8,1365.09,2,"万通智控,麦克奥迪,鼎信通讯,"
国融证券股份有限公司青岛秦岭路证券营业部,12,4976.54,8,2682.0,4,"金种子酒,沃格光电,当代东方,"
长城证券股份有限公司佛山南海竹基南路证券营业部,1,378.64,1,0.0,0,四川金顶
安信证券股份有限公司盐城世纪大道证券营业部,1,483.82,1,0.0,0,创力集团
瑞银证券有限责任公司上海花园石桥路证券营业部,1,160.43,1,0.0,0,快克股份
东兴证券股份有限公司福州五四路证券营业部,2,0.0,0,2615.2,2,创力集团
申万宏源证券有限公司淮安深圳路证券营业部,1,2086.79,1,0.0,0,通化东宝
中信证券股份有限公司苏州苏雅路证券营业部,1,0.0,0,486.28,1,四川金顶
光大证券股份有限公司上海民生路证券营业部,2,0.0,0,2039.78,2,创力集团
安信证券股份有限公司南昌胜利路证券营业部,3,959.45,1,1356.23,2,"通达电气,快克股份"
