code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300806,N斯迪克,44.01,16.23,4.96,13.52,16.23,13.52,11.27,20.2,0.0,0.3,24.05,872.0,723.0,149.0,1410432.0,1.17,塑料,江苏,0.29,4.74,18.96,16.17,44.02,128.0,0.0023,20.04,,
603390,N通达,43.99,14.5,4.43,12.08,14.5,12.08,10.07,36.79,0.0,1.14,24.03,10034.0,8857.0,1177.0,14527468.0,3.52,汽车配件,广东,0.88,12.75,50.99,14.48,43.27,760.0,0.0015,20.03,,
600397,安源煤业,10.18,3.03,0.28,2.98,3.03,2.95,2.75,0.0,1.35,4.65,2.91,460442.0,278000.0,182442.0,139215088.0,9.9,煤炭开采,江西,9.9,30.0,30.0,3.02,9.46,880.0,0.0053,2.71,,
603555,贵人鸟,10.12,4.68,0.43,4.68,4.68,4.5,4.25,0.0,2.69,3.15,4.24,197820.0,144279.0,53541.0,92096048.0,6.29,服饰,福建,6.29,29.42,29.42,4.66,9.39,594.0,0.0053,4.0,,
000717,韶钢松山,10.12,4.68,0.43,4.47,4.68,4.44,4.25,6.59,0.96,3.1,5.65,750089.0,355925.0,394164.0,345089472.0,24.2,普钢,广东,24.2,113.23,113.23,4.6,10.12,1967.0,0.0016,5.41,,
600569,安阳钢铁,10.08,2.62,0.24,2.4,2.62,2.4,2.38,14.93,5.53,4.05,9.24,969874.0,399770.0,570104.0,248858272.0,28.72,普钢,河南,23.94,62.71,75.26,2.57,9.36,2801.0,0.0014,9.17,,
601003,柳钢股份,10.08,5.68,0.52,5.22,5.68,5.2,5.16,7.36,5.28,2.37,9.3,607020.0,283580.0,323440.0,339029952.0,25.63,普钢,广西,25.63,145.57,145.57,5.59,9.35,3600.0,0.0007,9.23,,
000671,阳 光 城,10.08,7.21,0.66,6.57,7.21,6.52,6.55,9.72,3.94,2.05,10.53,814052.0,330584.0,483468.0,573002624.0,40.5,区域地产,福建,39.72,286.37,292.01,7.04,10.08,4239.0,0.0005,10.58,,
601599,鹿港文化,10.06,3.5,0.32,3.5,3.5,3.5,3.18,27.26,0.3,0.93,0.0,82731.0,67536.0,15195.0,28955928.0,8.93,影视音像,江苏,8.93,31.25,31.25,3.5,9.34,810.0,0.0011,0.0,,
300221,银禧科技,10.05,6.02,0.55,5.66,6.02,5.56,5.47,53.77,8.54,18.02,8.41,740040.0,315937.0,424103.0,432117792.0,4.52,塑料,广东,4.11,24.73,27.23,5.84,10.06,3225.0,0.0056,8.27,,
002184,海得控制,10.05,10.51,0.96,9.64,10.51,9.64,9.55,115.55,5.06,5.34,9.11,83829.0,64693.0,19136.0,87438496.0,2.4,软件服务,上海,1.57,16.5,25.27,10.43,10.06,918.0,0.0058,9.02,,
600212,江泉实业,10.05,4.38,0.4,4.08,4.38,4.07,3.98,0.0,1.29,2.51,7.79,128630.0,96832.0,31798.0,55627744.0,5.12,综合类,山东,5.12,22.41,22.41,4.32,9.33,761.0,0.0033,7.62,,
300798,锦鸡股份,10.05,8.76,0.8,8.76,8.76,8.76,7.96,31.24,0.25,0.13,0.0,542.0,494.0,48.0,474669.0,4.18,染料涂料,江苏,0.42,3.66,36.59,8.76,10.06,84.0,0.0015,0.0,,
000933,神火股份,10.04,5.04,0.46,4.61,5.04,4.6,4.58,2.85,6.24,6.99,9.61,1329134.0,490818.0,838316.0,653210688.0,19.01,煤炭开采,河南,19.0,95.78,95.79,4.91,10.05,4086.0,0.0017,9.57,,
600121,郑州煤电,10.04,2.63,0.24,2.37,2.63,2.35,2.39,0.0,6.97,4.07,11.72,495319.0,238035.0,257284.0,127578128.0,12.18,煤炭开采,河南,12.18,32.04,32.04,2.58,9.32,2114.0,0.0019,11.91,,
600581,八一钢铁,10.03,3.51,0.32,3.26,3.51,3.24,3.19,16.8,2.84,4.85,8.46,742708.0,340071.0,402637.0,253901904.0,15.33,普钢,新疆,15.33,53.8,53.8,3.42,9.31,1980.0,0.0024,8.33,,
001896,豫能控股,10.03,3.62,0.33,3.39,3.62,3.36,3.29,15.49,3.2,1.57,7.9,145796.0,120930.0,24866.0,52237864.0,11.51,火力发电,河南,9.3,33.65,41.65,3.58,10.04,843.0,0.0019,7.74,,
000935,四川双马,10.03,15.91,1.45,14.55,15.91,14.55,14.46,16.25,2.68,3.81,9.41,291151.0,124849.0,166302.0,444706112.0,7.63,水泥,四川,7.63,121.46,121.46,15.27,10.03,3649.0,0.001,9.35,,
