code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.72,2885.6133,2885.2884,2906.1688,2906.6091,2880.6542,178587429,1742.3458
000002,Ａ股指数,0.72,3023.3082,3022.9703,3044.8567,3045.3235,3018.0872,178382954,1740.7798
000003,Ｂ股指数,0.59,253.0309,252.916,254.4133,255.1988,253.0309,204475,1.566
000008,综合指数,0.95,2819.1339,2814.9918,2841.8386,2844.8585,2817.6193,37894586,334.0098
000009,上证380,0.27,4520.4413,4521.293,4533.6117,4536.589,4480.8318,41603624,400.547
000010,上证180,0.88,8411.8217,8405.7975,8479.8823,8480.5485,8404.6642,66595303,792.6665
000011,基金指数,0.3,6163.6416,6163.3309,6181.5314,6183.5575,6151.7088,61392004,331.0706
000012,国债指数,-0.01,176.4182,176.3693,176.3527,176.4182,176.3318,125981,1.2256
000016,上证50,0.99,2926.15,2922.2669,2951.2474,2951.7902,2925.4039,33302211,475.5985
000017,新综指,0.72,2437.7178,2437.4434,2455.1041,2455.4809,2433.5109,176400953,1675.6712
000300,沪深300,0.73,3850.966,3849.9948,3878.2061,3878.2507,3839.4201,106066289,1408.5108
000905,中证500,-0.05,4904.9949,4904.0828,4901.5021,4915.3452,4853.8425,86347265,786.2048
399001,深证成指,-0.01,9626.405,9626.902,9626.355,9643.234,9515.331,22597315614,2458.0587
399002,深成指R,-0.01,11806.743999999999,11807.354,11806.684,11827.386,11670.513,10719369199,1396.8549
399003,成份Ｂ指,0.09,4893.22,4860.6320000000005,4865.128,4893.22,4854.215999999999,7515779,0.4461
399004,深证100R,0.39,5540.472,5542.383000000001,5563.789000000001,5563.789000000001,5485.916,3529969596,644.698
399005,中小板指,-0.94,6166.615,6175.566999999999,6117.387,6175.544,6065.8240000000005,2480495648,406.351
399006,创业板指,-1.07,1682.226,1679.8029999999999,1661.774,1684.4479999999999,1652.5410000000002,5974892484,839.01
399008,中小300,-0.91,1177.088,1178.4089999999999,1167.66,1178.7160000000001,1158.625,5519959745,663.0625
399100,新 指 数,-0.2,7343.464,7346.642,7332.266,7354.0,7260.387,22112064831,2439.762
399101,中小板综,-0.7,8997.646,9007.851,8944.716999999999,9008.701,8877.364,9811910049,1014.4446
399106,深证综指,-0.44,1606.7420000000002,1607.515,1600.453,1609.0970000000002,1586.8829999999998,22597315614,2458.0587
399107,深证Ａ指,-0.44,1680.6960000000001,1681.516,1674.121,1683.171,1659.888,22585111627,2457.4773
399108,深证Ｂ指,-0.23,905.9860000000001,903.581,901.535,905.9860000000001,900.018,12203987,0.5814
399333,中小板R,-0.94,6939.755,6949.83,6884.355,6949.805,6826.328,2480495648,406.351
399606,创业板R,-1.07,1774.736,1772.18,1753.16,1777.08,1743.4189999999999,1718873139,327.7411
