code,name,count,bamount,samount,net,bcount,scount
002967,广电计量,4,87681.06,69911.85,17769.21,18,18
000717,韶钢松山,2,34624.25,17207.75,17416.5,7,9
300418,昆仑万维,1,24093.95,8558.02,15535.94,5,5
603489,八方股份,4,55144.6,41098.83,14045.77,10,16
300797,钢研纳克,2,26568.73,13990.84,12577.88,10,10
300168,万达信息,1,27944.84,15567.3,12377.54,5,5
002405,四维图新,1,26750.98,15220.45,11530.53,5,5
300748,金力永磁,1,13547.2,4070.21,9476.99,5,5
300341,麦克奥迪,3,24588.59,16275.93,8312.65,14,12
000671,阳光城,1,25853.09,17570.49,8282.6,5,4
000933,神火股份,1,12742.83,4879.53,7863.3,5,5
000672,上峰水泥,1,13645.03,6437.75,7207.28,5,5
002174,游族网络,1,14913.56,8198.28,6715.27,5,5
600998,九州通,1,6603.74,0.0,6603.74,5,0
300655,晶瑞股份,1,9257.28,2857.77,6399.51,5,5
300796,贝斯美,4,21685.17,15287.99,6397.17,18,20
300799,左江科技,4,56365.41,50111.76,6253.65,17,20
600455,博通股份,1,10351.97,4667.7,5684.27,5,5
300802,矩子科技,2,4751.35,118.17,4633.17,4,11
603976,正川股份,3,21611.94,17039.41,4572.52,13,15
601865,福莱特,1,6553.28,2015.5,4537.78,5,5
300311,任子行,1,10432.93,6012.0,4420.94,5,5
002547,春兴精工,1,12280.13,7861.01,4419.12,5,5
300221,银禧科技,2,10934.82,6695.38,4239.44,13,12
603336,宏辉果蔬,1,4735.86,831.65,3904.21,5,5
300602,飞荣达,1,17663.93,13938.8,3725.14,5,5
000713,丰乐种业,1,5634.47,1976.29,3658.17,5,5
300004,南风股份,1,7697.06,4062.5,3634.56,5,5
002750,龙津药业,1,6327.97,2904.41,3423.55,5,5
002862,实丰文化,2,13571.5,10172.41,3399.09,8,8
002721,金一文化,2,12745.83,9390.5,3355.33,10,10
002351,漫步者,1,9588.71,6235.02,3353.69,5,5
002552,宝鼎科技,2,28935.99,25864.89,3071.11,9,10
002684,*ST猛狮,1,4324.95,1437.03,2887.92,5,5
002901,大博医疗,1,7434.6,4590.39,2844.21,2,2
600075,新疆天业,1,2826.47,0.0,2826.47,5,0
300107,建新股份,1,3623.88,887.07,2736.81,5,5
300661,圣邦股份,1,15731.38,13035.47,2695.91,5,4
002108,沧州明珠,1,3672.21,1277.66,2394.55,5,5
600599,熊猫金控,1,3298.83,1087.18,2211.64,5,5
600770,综艺股份,1,5197.01,3137.39,2059.62,5,5
000609,中迪投资,2,4389.0,2362.34,2026.66,10,9
603555,贵人鸟,2,4025.04,2073.63,1951.4,13,12
000038,深大通,4,24663.42,22712.32,1951.09,15,15
000055,方大集团,1,2406.77,474.61,1932.16,5,5
300585,奥联电子,1,3383.55,1453.38,1930.17,5,5
000835,长城动漫,4,21555.44,19712.14,1843.3,20,18
300091,金通灵,1,2678.7,945.83,1732.88,5,5
002865,钧达股份,1,10843.87,9138.94,1704.92,5,5
000034,神州数码,1,14485.12,12832.74,1652.38,5,5
603815,交建股份,4,17016.32,15417.74,1598.59,12,9
300109,新开源,3,21256.23,19693.37,1562.86,13,15
002184,海得控制,1,2623.84,1076.4,1547.44,5,5
000677,恒天海龙,1,2702.36,1192.29,1510.07,5,5
300800,力合科技,1,3776.66,2335.52,1441.15,5,5
603390,通达电气,1,1452.75,37.49,1415.25,3,5
300502,新易盛,1,9031.83,7623.65,1408.18,4,5
603999,读者传媒,1,3696.77,2423.71,1273.06,5,5
300790,宇瞳光学,3,11179.32,9909.57,1269.75,11,12
300127,银河磁体,1,4689.66,3470.57,1219.09,5,5
000859,国风塑业,2,22368.79,21232.43,1136.36,9,10
002417,深南股份,1,6419.37,5351.4,1067.97,5,5
300541,先进数通,1,2775.72,1786.07,989.65,5,5
600836,界龙实业,2,4106.02,3196.84,909.19,8,10
300484,蓝海华腾,1,1312.93,448.07,864.86,5,5
600532,宏达矿业,1,4024.75,3175.14,849.61,7,6
002703,浙江世宝,2,9204.05,8390.01,814.04,10,10
002629,*ST仁智,1,2095.81,1298.34,797.47,5,5
002021,*ST中捷,2,3843.45,3063.2,780.24,10,10
000662,天夏智慧,1,8530.26,7792.52,737.75,5,5
