code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
000410,*ST沈机,5.0086,3976.98,2240.66,1736.32,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.09,0.07,2019-09-11
000584,哈工智能,9.2798,7932.11,5977.03,1955.08,日涨幅偏离值达到7%的前五只证券,0.17,0.06,2019-09-11
000595,宝塔实业,-9.3023,5046.70,2607.52,2439.19,日跌幅偏离值达到7%的前五只证券,0.06,0.06,2019-09-11
000638,万方发展,10.0193,2510.92,1270.22,1240.69,日涨幅偏离值达到7%的前五只证券,0.10,0.10,2019-09-11
000662,天夏智慧,-6.5099,8847.82,2265.05,6582.77,日振幅值达到15%的前五只证券,0.05,0.14,2019-09-11
000723,美锦能源,10.0091,47861.65,28210.70,19650.95,日涨幅偏离值达到7%的前五只证券,0.08,0.05,2019-09-11
000723,美锦能源,10.0091,47861.65,28210.70,19650.95,日换手率达到20%的前五只证券,0.08,0.05,2019-09-11
000890,法尔胜,-9.3969,6896.65,2453.83,4442.82,日跌幅偏离值达到7%的前五只证券,0.05,0.09,2019-09-11
000890,法尔胜,-9.3969,6896.65,2453.83,4442.82,日换手率达到20%的前五只证券,0.05,0.09,2019-09-11
000958,东方能源,7.8275,6208.67,3513.71,2694.96,日涨幅偏离值达到7%的前五只证券,0.07,0.06,2019-09-11
001896,豫能控股,10.0575,4325.82,3062.14,1263.68,日涨幅偏离值达到7%的前五只证券,0.37,0.15,2019-09-11
002017,东信和平,-8.1296,37969.08,13953.30,24015.78,日振幅值达到15%的前五只证券,0.07,0.12,2019-09-11
002017,东信和平,-8.1296,37969.08,13953.30,24015.78,日跌幅偏离值达到7%的前五只证券,0.07,0.12,2019-09-11
002057,中钢天源,10,15313.45,8915.55,6397.90,日涨幅偏离值达到7%的前五只证券,0.07,0.05,2019-09-11
002134,天津普林,4.2636,17668.89,6416.84,11252.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.05,0.09,2019-09-11
002134,天津普林,4.2636,14534.42,5387.37,9147.05,日换手率达到20%的前五只证券,0.06,0.10,2019-09-11
002169,智光电气,10.0154,17590.92,13493.23,4097.69,日涨幅偏离值达到7%的前五只证券,0.25,0.08,2019-09-11
002211,宏达新材,10.0282,12411.03,8066.94,4344.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.35,0.19,2019-09-11
002224,三力士,9.306,14619.65,11971.75,2647.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.27,0.06,2019-09-11
002417,深南股份,-8.5463,10148.82,3863.30,6285.52,日跌幅偏离值达到7%的前五只证券,0.06,0.09,2019-09-11
002417,深南股份,-8.5463,10148.82,3863.30,6285.52,日换手率达到20%的前五只证券,0.06,0.09,2019-09-11
002477,雏鹰退,-9.0909,1617.08,1220.64,396.44,退市整理期,0.20,0.07,2019-09-11
002569,*ST步森,5.0107,1882.10,851.56,1030.54,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,0.26,0.31,2019-09-11
002592,八菱科技,9.987,12318.27,4520.87,7797.41,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.16,2019-09-11
002622,融钰集团,9.9174,8628.01,6005.45,2622.57,日涨幅偏离值达到7%的前五只证券,0.15,0.06,2019-09-11
002622,融钰集团,9.9174,14601.18,8060.00,6541.17,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.09,2019-09-11
002640,跨境通,-9.3783,15479.46,6848.60,8630.86,日跌幅偏离值达到7%的前五只证券,0.10,0.12,2019-09-11
002750,龙津药业,9.9932,17587.97,6797.65,10790.31,日涨幅偏离值达到7%的前五只证券,0.09,0.14,2019-09-11
002750,龙津药业,9.9932,26941.40,14925.17,12016.23,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.09,2019-09-11
002751,易尚展示,10.0036,8011.38,5774.25,2237.13,日涨幅偏离值达到7%的前五只证券,0.11,0.04,2019-09-11
002939,长城证券,-2.3138,31051.26,10874.47,20176.80,日换手率达到20%的前五只证券,0.06,0.12,2019-09-11
002945,华林证券,4.4776,24276.62,18589.68,5686.94,日换手率达到20%的前五只证券,0.11,0.03,2019-09-11
002957,科瑞技术,1.3343,11108.92,5255.90,5853.02,日换手率达到20%的前五只证券,0.10,0.11,2019-09-11
300061,康旗股份,10.0473,10064.13,6554.19,3509.94,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.21,0.11,2019-09-11
300270,中威电子,10.0301,11703.17,6166.94,5536.23,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.10,2019-09-11
300371,汇中股份,-9.6,5147.39,1279.98,3867.41,日振幅值达到15%的前五只证券,0.05,0.16,2019-09-11
300371,汇中股份,-9.6,5147.39,1279.98,3867.41,日跌幅偏离值达到7%的前五只证券,0.05,0.16,2019-09-11
300379,东方通,10.0081,44026.22,21947.84,22078.38,日涨幅偏离值达到7%的前五只证券,0.16,0.16,2019-09-11
