broker,count,bamount,bcount,samount,scount,top3
国泰君安证券股份有限公司成都北一环路证券营业部,11,23791.85,9,8884.03,2,"合锻智能,世纪星源,耐威科技,"
国泰君安证券股份有限公司郑州黄河路证券营业部,17,10355.1,8,11012.3,9,"新疆交建,东信和平,智光电气,"
东莞证券股份有限公司浙江分公司,35,31348.63,23,14378.32,12,"生意宝,深桑达A,正虹科技,"
东海证券股份有限公司南京洪武北路证券营业部,5,4624.44,3,3053.26,2,"世纪星源,深赛格,天津普林"
华鑫证券有限责任公司深圳益田路证券营业部,5,2425.1,3,1258.95,2,"沙河股份,生意宝,康旗股份,"
华泰证券股份有限公司绍兴府山证券营业部,2,2068.56,2,0.0,0,"深桑达A,易尚展示"
华泰证券股份有限公司重庆春晖路证券营业部,2,3282.0,2,0.0,0,"世纪星源,哈工智能"
西藏东方财富证券股份有限公司慈溪三北西大街证券营业部,7,2749.77,3,3541.43,4,"小熊电器,深南股份,沙河股份,"
东兴证券股份有限公司晋江和平路证券营业部,1,1028.55,1,0.0,0,深桑达A
华鑫证券有限责任公司上海分公司,13,4525.34,9,3066.6,4,"深桑达A,八菱科技,派生科技,"
中原证券股份有限公司洛阳开元大道证券营业部,2,1074.2,2,0.0,0,"东方电子,沙河股份"
万和证券股份有限公司成都通盈街证券营业部,4,2041.03,3,2533.38,1,"奥马电器,深桑达A,华鹏飞,"
天风证券股份有限公司武汉八一路证券营业部,1,402.5,1,0.0,0,世纪星源
光大证券股份有限公司贵阳新添大道证券营业部,1,491.19,1,0.0,0,沙河股份
国泰君安证券股份有限公司兴义瑞金大道证券营业部,2,2418.0,2,0.0,0,"蔚蓝生物,深桑达A"
宏信证券有限责任公司成都锦城大道证券营业部,5,4501.41,4,2978.64,1,"大智慧,耐威科技,嘉泽新能,"
国信证券股份有限公司陕西分公司,1,0.0,0,780.32,1,沙河股份
财通证券股份有限公司杭州上塘路证券营业部,40,43298.88,23,32052.22,17,"深桑达A,康强电子,奥马电器,"
招商证券股份有限公司北京车公庄西路证券营业部,7,3409.79,3,3926.32,4,"生意宝,中钢天源,科瑞技术,"
中国银河证券股份有限公司汕头金砂路证券营业部,1,0.0,0,458.4,1,沙河股份
天风证券股份有限公司深圳后海证券营业部,9,7438.43,4,13414.25,5,"长城证券,深桑达A,耐威科技,"
国信证券股份有限公司杭州文一西路证券营业部,1,0.0,0,399.63,1,世纪星源
东兴证券股份有限公司福州五一北路证券营业部,3,0.0,0,3229.9,3,"合力泰,奥马电器,沙河股份"
方正证券股份有限公司上海杨高南路证券营业部,7,3200.95,4,3474.71,3,"深桑达A,新奥股份,日辰股份,"
首创证券有限责任公司上海斜土路证券营业部,3,382.51,1,783.65,2,"天夏智慧,法尔胜,世纪星源"
华泰证券股份有限公司沈阳大西路证券营业部,3,907.42,2,432.66,1,"松霖科技,*ST东网,沙河股份"
中国中投证券有限责任公司溧阳煤建路证券营业部,1,0.0,0,835.04,1,深桑达A
东莞证券股份有限公司厦门分公司,8,5763.55,5,2062.18,3,"中钢天源,派生科技,真视通,"
中国银河证券股份有限公司中山证券营业部,1,0.0,0,308.18,1,沙河股份
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,160,76578.51,82,79983.21,78,"深大通,美锦能源,人民网,"
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,142,70166.43,76,55965.18,66,"深大通,中国卫通,人民网,"
海通证券股份有限公司贵阳富水北路证券营业部,5,2282.06,3,1752.02,2,"深大通,法尔胜,东方能源"
财富证券有限责任公司杭州庆春路证券营业部,17,8654.13,11,5642.06,6,"深大通,九鼎新材,唐源电气,"
长城证券股份有限公司仙桃钱沟路证券营业部,5,6766.24,4,887.17,1,"中国卫通,西安银行,博敏电子,"
太平洋证券股份有限公司北京海淀大街证券营业部,1,0.0,0,1731.2,1,深桑达A
中信建投证券股份有限公司苏州工业园区星海街证券营业部,7,2737.28,4,1821.18,3,"深南股份,深大通,易尚展示,"
西藏东方财富证券股份有限公司杭州城星路证券营业部,4,1220.7,2,1313.46,2,"新疆交建,法尔胜,深大通"
兴业证券股份有限公司上海民生路证券营业部,4,2191.12,2,4719.96,2,"深赛格,天夏智慧,同花顺"
华泰证券股份有限公司台州中心大道证券营业部,8,4126.79,3,7651.18,5,"深南股份,西安旅游,国际实业,"
长城证券股份有限公司广州天河北路证券营业部,2,772.3,1,347.21,1,"宝塔实业,哈工智能"
