code,name,count,bamount,samount,net,bcount,scount
300033,同花顺,1,45916.93,11284.34,34632.58,4,5
002017,东信和平,4,99078.24,75340.07,23738.16,18,18
000988,华工科技,1,53057.47,36276.77,16780.7,4,5
002945,华林证券,1,18589.69,5686.94,12902.75,5,5
603186,华正新材,2,26807.69,14036.25,12771.44,5,6
300379,东方通,2,100111.93,88468.57,11643.36,8,8
000723,美锦能源,1,38300.09,27337.99,10962.1,5,5
600745,闻泰科技,1,21453.27,11471.51,9981.76,5,2
300346,南大光电,2,47894.55,38016.12,9878.43,11,11
002169,智光电气,1,13493.23,4097.68,9395.55,5,5
002224,三力士,1,11971.75,2647.91,9323.84,5,5
300735,光弘科技,1,14832.64,6190.23,8642.41,5,4
300384,三联虹普,2,30356.29,21767.38,8588.91,9,10
601519,大智慧,1,12647.98,4486.57,8161.41,5,5
300578,会畅通讯,1,15226.6,7280.73,7945.87,5,5
600928,西安银行,1,10360.22,2998.64,7361.58,5,5
600095,哈高科,2,24140.21,17135.37,7004.84,10,10
300456,耐威科技,1,13424.86,6665.08,6759.78,5,5
000584,哈工智能,2,11606.89,4914.69,6692.19,7,9
002939,长城证券,2,36435.22,29807.69,6627.53,10,10
002036,联创电子,2,44442.28,38049.32,6392.96,7,6
300176,派生科技,2,12100.2,6129.72,5970.48,9,10
600143,金发科技,1,14266.2,8379.73,5886.47,5,5
603005,晶方科技,1,14093.24,8213.35,5879.89,5,5
603755,日辰股份,4,26882.14,21004.45,5877.69,17,18
000426,兴业矿业,1,18997.59,13150.5,5847.08,5,5
600291,西水股份,1,7920.08,2169.95,5750.13,5,5
300061,康旗股份,2,10932.79,5428.75,5504.04,10,10
002941,新疆交建,4,40792.87,35603.78,5189.09,19,20
601717,郑煤机,1,13320.92,8167.66,5153.26,5,5
002959,小熊电器,2,17742.18,12789.03,4953.16,7,7
300085,银之杰,1,13286.59,8350.89,4935.7,5,5
300496,中科创达,1,18287.96,13478.85,4809.1,5,5
000599,青岛双星,2,6499.4,1867.39,4632.01,9,10
002211,宏达新材,1,10773.35,6550.77,4222.58,5,5
002428,云南锗业,1,8534.44,4324.87,4209.57,5,5
300134,大富科技,1,11859.39,7698.63,4160.75,5,5
603739,蔚蓝生物,1,7579.13,3481.12,4098.01,5,5
300572,安车检测,1,9052.63,5103.76,3948.87,4,4
300789,唐源电气,6,26055.99,22265.18,3790.81,22,25
300785,值得买,4,21179.81,17416.67,3763.14,17,16
002622,融钰集团,1,13931.94,10169.37,3762.58,7,8
300383,光环新网,1,21304.66,17654.05,3650.6,4,5
300328,宜安科技,1,9078.74,5490.95,3587.79,5,5
000005,世纪星源,1,9609.63,6038.37,3571.26,5,5
300526,中潜股份,2,8489.73,4993.65,3496.07,10,10
002897,意华股份,1,9870.26,6504.79,3365.48,5,5
002217,合力泰,1,14661.18,11396.14,3265.04,5,5
300576,容大感光,1,5006.82,1938.31,3068.51,5,5
600803,新奥股份,1,4299.89,1262.03,3037.85,5,5
300088,长信科技,1,36996.69,33980.01,3016.68,5,5
600213,亚星客车,1,4632.52,1617.73,3014.79,5,5
000890,法尔胜,5,31376.01,28505.09,2870.92,22,23
603322,超讯通信,1,4936.51,2114.88,2821.62,5,5
002688,金河生物,1,13498.56,10714.56,2784.0,5,5
002751,易尚展示,2,10070.54,7348.74,2721.8,10,8
002123,梦网集团,1,20993.26,18297.84,2695.42,5,5
002057,中钢天源,1,10395.5,7785.35,2610.15,5,5
000150,宜华健康,1,3745.61,1249.68,2495.93,5,5
600903,贵州燃气,1,4532.84,2110.15,2422.69,5,5
002119,康强电子,1,15310.45,12958.5,2351.94,5,5
300567,精测电子,1,21817.61,19481.04,2336.57,4,2
300689,澄天伟业,1,3855.7,1548.11,2307.59,5,5
600758,红阳能源,1,5925.84,3652.61,2273.23,5,5
002041,登海种业,1,5746.51,3504.11,2242.4,5,5
600378,昊华科技,1,3933.99,1711.11,2222.88,3,5
002750,龙津药业,2,39021.94,36826.66,2195.28,9,9
300492,山鼎设计,1,5265.91,3197.58,2068.33,5,5
000912,泸天化,1,2748.69,725.55,2023.15,5,5
300397,天和防务,1,8223.13,6218.38,2004.75,5,5
603093,南华期货,5,2104.12,102.58,2001.53,9,18
300194,福安药业,1,6435.21,4492.26,1942.95,5,5
300674,宇信科技,2,10533.12,8615.28,1917.84,10,10
000862,银星能源,1,5103.66,3190.9,1912.76,5,5
001896,豫能控股,1,3062.14,1263.68,1798.46,5,5
002095,生意宝,2,39425.18,37656.42,1768.76,11,10
300663,科蓝软件,1,11271.06,9617.48,1653.58,5,5
002830,名雕股份,1,10230.55,8649.99,1580.56,5,5
002668,奥马电器,3,33670.1,32127.95,1542.16,12,11
000682,东方电子,2,8967.77,7480.45,1487.32,10,10
000014,沙河股份,1,3853.27,2428.07,1425.2,5,5
000610,西安旅游,2,8992.18,7652.36,1339.82,9,9
300615,欣天科技,1,3145.67,1814.19,1331.48,5,5
002947,恒铭达,1,11553.46,10253.65,1299.81,5,5
002949,华阳国际,1,3937.07,2657.14,1279.94,5,5
000609,中迪投资,1,1871.45,603.47,1267.97,5,5
000550,江铃汽车,1,2986.3,1764.76,1221.54,5,5
600821,津劝业,1,1907.45,736.6,1170.85,5,5
002477,雏鹰退,6,1692.04,783.71,908.33,22,25
000958,东方能源,1,3513.71,2694.96,818.75,5,5
300338,开元股份,1,6151.68,5383.45,768.23,3,5
300581,晨曦航空,1,3816.23,3069.29,746.94,5,5
000410,*ST沈机,1,3045.84,2349.96,695.87,5,5
600113,浙江东日,1,2730.4,2055.13,675.27,5,5
000713,丰乐种业,1,5970.99,5347.55,623.43,5,5
600136,当代明诚,1,8174.06,7698.38,475.68,5,5
002175,*ST东网,1,985.99,588.51,397.48,5,5
603328,依顿电子,1,6636.9,6249.8,387.1,5,5
000159,国际实业,2,10088.55,9738.57,349.98,10,9
603115,海星股份,2,6168.49,5850.19,318.29,10,8
300624,万兴科技,1,3401.81,3101.51,300.3,5,5
603662,柯力传感,2,14384.93,14187.3,197.63,10,9
002589,瑞康医药,1,28316.16,28162.03,154.13,5,5
603927,中科软,2,165.05,28.08,136.98,4,10
002961,瑞达期货,2,133.89,10.41,123.48,7,7
300353,东土科技,2,22230.09,22146.79,83.3,10,9
688028,沃尔德,1,7312.02,7240.53,71.49,5,5
601619,嘉泽新能,1,4187.1,4142.8,44.3,5,5
000638,万方发展,1,1585.97,1582.22,3.75,5,5
300672,国科微,1,5403.57,5503.51,-99.94,5,5
002569,*ST步森,1,851.56,1030.54,-178.98,5,5
002143,*ST印纪,2,573.38,936.67,-363.29,10,10
300270,中威电子,1,7232.4,7625.95,-393.55,5,5
600485,*ST信威,1,443.35,1007.26,-563.91,5,3
300475,聚隆科技,2,7167.9,7801.96,-634.06,9,9
300621,维业股份,1,1784.89,2425.09,-640.2,5,5
603992,松霖科技,1,3199.15,3842.83,-643.68,5,5
000058,深赛格,5,55389.13,56062.72,-673.59,15,16
002771,真视通,2,10321.0,11017.11,-696.11,10,9
603797,联泰环保,1,3316.68,4147.06,-830.38,5,5
600781,ST辅仁,2,493.35,1334.21,-840.86,10,7
002957,科瑞技术,5,31326.49,32209.77,-883.28,21,17
601698,中国卫通,3,45691.74,46590.74,-899.0,14,11
300350,华鹏飞,1,2874.31,3857.02,-982.7,5,5
300777,中简科技,1,3185.05,4284.64,-1099.59,5,5
603256,宏和科技,3,22016.92,23127.69,-1110.77,13,13
603687,大胜达,1,2289.84,3611.61,-1321.78,5,5
002640,跨境通,1,8646.69,9989.65,-1342.96,5,5
000595,宝塔实业,3,15344.26,16699.21,-1354.95,9,12
600052,浙江广厦,3,14840.88,16316.76,-1475.88,12,13
300738,奥飞数据,2,9812.84,11441.05,-1628.2,10,10
000702,正虹科技,1,5372.7,7106.82,-1734.13,5,5
000063,中兴通讯,1,108795.61,110557.45,-1761.84,4,5
000038,深大通,4,27231.24,29032.78,-1801.54,12,13
300431,暴风集团,1,1805.95,3684.42,-1878.47,5,5
002881,美格智能,3,15297.68,17275.16,-1977.48,10,11
603936,博敏电子,2,21208.91,23217.75,-2008.84,10,10
002121,科陆电子,1,3027.99,5286.69,-2258.7,5,5
002118,紫鑫药业,1,7354.13,9739.97,-2385.84,5,5
300371,汇中股份,1,1279.98,3867.42,-2587.44,5,5
002915,中欣氟材,2,4962.08,7715.91,-2753.82,7,9
300705,九典制药,1,1269.74,4029.98,-2760.24,5,5
