Time,Ue Id,ULPDCPThroughput,ULMcs_1,ULMcs_2,ULRbNum,PuschBler_1,PuschBler_2,TxPwr,ULStreamTotal,ULStreamNum_1,ULStreamNum_2,ULStreamNum_3,ULStreamNum_4,ULStream_Scale_1,ULStream_Scale_2,ULStream_Scale_3,ULStream_Scale_4,ULThroughput_1,ULThroughput_2,CRNTI,TaAdjustCnt,TaAdjustSum,DLMcs_1,DLMcs_2,DLMcs_3,DLMcs_4,DLRbNum,PdschBler_1,PdschBler_2,PdschBler_3,PdschBler_4,MIMOMod,DLStreamNumTotal,DLStreamNumTotal_SFBC_Scale,DLStreamNumTotal_BF_Scale,DLStreamNum_SFBC_1,DLStreamNum_SFBC_2,DLStreamNum_SFBC_3,DLStreamNum_SFBC_4,DLStreamNum_SFBC_5,DLStreamNum_SFBC_6,DLStreamNum_SFBC_7,DLStreamNum_SFBC_8,DLStreamNum_BF_1,DLStreamNum_BF_2,DLStreamNum_BF_3,DLStreamNum_BF_4,DLStreamNum_BF_5,DLStreamNum_BF_6,DLStreamNum_BF_7,DLStreamNum_BF_8,DLStreamNum_BF_Scale_1,DLStreamNum_BF_Scale_2,DLStreamNum_BF_Scale_3,DLStreamNum_BF_Scale_4,DLStreamNum_BF_Scale_5,DLStreamNum_BF_Scale_6,DLStreamNum_BF_Scale_7,DLStreamNum_BF_Scale_8,DLThroughput_1,DLThroughput_2,DLThroughput_3,DLThroughput_4,CQI,BeamId,Pci,PbchCrcErrorNum,PbchCrcSuccNum,PbchCrcSucc_Scale,CSIRsrp_1,CSIRsrp_2,CSIRsrp_3,CSIRsrp_4,CSIRsrp_5,CSIRsrp_6,CSIRsrp_7,CSIRsrp_8,CSISinr_1,CSISinr_2,CSISinr_3,CSISinr_4,CSISinr_5,CSISinr_6,CSISinr_7,CSISinr_8,SSBlockSinr_1,SSBlockSinr_2,SSBlockSinr_3,SSBlockSinr_4,SSBlockSinr_5,SSBlockSinr_6,SSBlockSinr_7,SSBlockSinr_8,OptimalBeam,OptimalRsrp_1,OptimalRsrp_2,OptimalRsrp_3,OptimalRsrp_4,OptimalRsrp_5,OptimalRsrp_6,OptimalRsrp_7,OptimalRsrp_8,OptimalAvgRSRP,Beam1,Beam1Rsrp_1,Beam1Rsrp_2,Beam1Rsrp_3,Beam1Rsrp_4,Beam1Rsrp_5,Beam1Rsrp_6,Beam1Rsrp_7,Beam1Rsrp_8,Beam1AvgRSRP,Beam2,Beam2Rsrp_1,Beam2Rsrp_2,Beam2Rsrp_3,Beam2Rsrp_4,Beam2Rsrp_5,Beam2Rsrp_6,Beam2Rsrp_7,Beam2Rsrp_8,Beam2AvgRSRP,Beam3,Beam3Rsrp_1,Beam3Rsrp_2,Beam3Rsrp_3,Beam3Rsrp_4,Beam3Rsrp_5,Beam3Rsrp_6,Beam3Rsrp_7,Beam3Rsrp_8,Beam3AvgRSRP,Beam4,Beam4Rsrp_1,Beam4Rsrp_2,Beam4Rsrp_3,Beam4Rsrp_4,Beam4Rsrp_5,Beam4Rsrp_6,Beam4Rsrp_7,Beam4Rsrp_8,Beam4AvgRSRP,NCell1Pci,NCell1BeamId,NCell1SSBRsrp_1,NCell1SSBRsrp_2,NCell1SSBRsrp_3,NCell1SSBRsrp_4,NCell1SSBRsrp_5,NCell1SSBRsrp_6,NCell1SSBRsrp_7,NCell1SSBRsrp_8,NCell2Pci,NCell2BeamId,NCell2SSBRsrp_1,NCell2SSBRsrp_2,NCell2SSBRsrp_3,NCell2SSBRsrp_4,NCell2SSBRsrp_5,NCell2SSBRsrp_6,NCell2SSBRsrp_7,NCell2SSBRsrp_8,GPSTime,GPSLong,GPSLA,GPSHeigh
12:03:59,1,211300.5,24,23,256,0.12,0.12,26,500,0,500,0,0,0,1,0,0,66958.75,66418.78,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,331,0,100,1,-81,-78,-90,-76,-81,-78,-90,-76,18,19,11,21,18,19,11,21,20,19,7,22,20,19,7,22,0,-79,-76,-93,-74,-79,-76,-93,-74,-77.09854,0,-79,-76,-93,-74,-79,-76,-93,-74,-77.09854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-95,-93,-105,-93,-95,-93,-105,-93,227,0,-99,-91,-101,-92,-99,-91,-101,-92,2018/7/24/ 12:3:59,00.0000000,00.0000000,00.0000000
12:04:00,1,210063.4,25,25,254,0.12,0.12,26,500,3,497,0,0,0,0,0,0,71770.66,71706.85,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,331,0,100,1,-81,-77,-90,-76,-81,-77,-90,-76,18,20,10,21,18,20,10,21,20,19,9,21,20,19,9,21,0,-78,-76,-90,-75,-78,-76,-90,-75,-77.35238,0,-78,-76,-90,-75,-78,-76,-90,-75,-77.35238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-94,-93,-104,-93,-94,-93,-104,-93,227,0,-97,-91,-98,-92,-97,-91,-98,-92,2018/7/24/ 12:4:0,00.0000000,00.0000000,00.0000000
12:04:01,1,210063.4,25,24,253,0.14,0.14,26,500,5,495,0,0,0,0,0,0,71105.2,70461.66,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,331,0,100,1,-81,-77,-86,-76,-81,-77,-86,-76,18,20,14,21,18,20,14,21,18,19,13,20,18,19,13,20,0,-78,-75,-86,-74,-78,-75,-86,-74,-76.48811,0,-78,-75,-86,-74,-78,-75,-86,-74,-76.48811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-90,-89,-96,-91,-90,-89,-96,-91,227,0,-93,-90,-99,-90,-93,-90,-99,-90,2018/7/24/ 12:4:1,00.0000000,00.0000000,00.0000000
12:04:02,1,210063.4,24,24,255,0.15,0.15,26,500,2,498,0,0,0,0,0,0,68029.71,68207.13,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,331,0,100,1,-82,-75,-84,-76,-82,-75,-84,-76,18,21,16,21,18,21,16,21,17,22,18,21,17,22,18,21,0,-80,-73,-83,-74,-80,-73,-83,-74,-75.81113,0,-80,-73,-83,-74,-80,-73,-83,-74,-75.81113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-94,-90,-102,-92,-94,-90,-102,-92,227,0,-97,-88,-94,-93,-97,-88,-94,-93,2018/7/24/ 12:4:2,00.0000000,00.0000000,00.0000000
12:04:03,1,210071.8,25,25,255,0.14,0.14,26,500,1,499,0,0,0,0,0,0,71077.63,71538.23,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-80,-76,-82,-76,-80,-76,-82,-76,19,20,18,21,19,20,18,21,20,21,18,20,20,21,18,20,0,-77,-74,-81,-74,-77,-74,-81,-74,-75.70582,0,-77,-74,-81,-74,-77,-74,-81,-74,-75.70582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-95,-91,-100,-92,-95,-91,-100,-92,227,0,-95,-89,-94,-91,-95,-89,-94,-91,2018/7/24/ 12:4:3,00.0000000,00.0000000,00.0000000
12:04:04,1,212024.3,24,24,254,0.11,0.11,26,500,3,497,0,0,0,0,0,0,68267.5,67974.83,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-80,-76,-81,-77,-80,-76,-81,-77,20,21,18,21,20,21,18,21,22,21,19,22,22,21,19,22,0,-76,-74,-80,-74,-76,-74,-80,-74,-75.42344,0,-76,-74,-80,-74,-76,-74,-80,-74,-75.42344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-92,-92,-98,-87,-92,-92,-98,-87,227,0,-93,-92,-97,-89,-93,-92,-97,-89,2018/7/24/ 12:4:4,00.0000000,00.0000000,00.0000000
12:04:05,1,208102.4,24,24,255,0.15,0.15,26,500,1,499,0,0,0,0,0,0,69238.8,69396.11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-79,-78,-82,-75,-79,-78,-82,-75,20,20,18,21,20,20,18,21,18,20,18,23,18,20,18,23,0,-77,-76,-79,-73,-77,-76,-79,-73,-75.69524,0,-77,-76,-79,-73,-77,-76,-79,-73,-75.69524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-92,-99,-88,-91,-92,-99,-88,227,0,-91,-92,-95,-88,-91,-92,-95,-88,2018/7/24/ 12:4:5,00.0000000,00.0000000,00.0000000
12:04:06,1,210139.1,23,23,254,0.09,0.09,26,500,4,496,0,0,0,0,0,0,63988.46,63309.03,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,331,0,100,1,-80,-81,-85,-76,-80,-81,-85,-76,19,17,15,20,19,17,15,20,19,17,13,23,19,17,13,23,0,-77,-79,-85,-73,-77,-79,-85,-73,-76.68457,0,-77,-79,-85,-73,-77,-79,-85,-73,-76.68457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-92,-93,-98,-95,-92,-93,-98,-95,227,0,-93,-96,-95,-91,-93,-96,-95,-91,2018/7/24/ 12:4:6,00.0000000,00.0000000,00.0000000
12:04:07,1,211098.5,23,23,256,0.11,0.11,26,500,0,500,0,0,0,1,0,0,64849.79,65241.4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-81,-81,-82,-77,-81,-81,-82,-77,19,17,17,20,19,17,17,20,19,19,18,21,19,19,18,21,0,-79,-78,-80,-74,-79,-78,-80,-74,-77.08582,0,-79,-78,-80,-74,-79,-78,-80,-74,-77.08582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-101,-100,-93,-93,-101,-100,-93,-93,227,0,-94,-99,-97,-93,-94,-99,-97,-93,2018/7/24/ 12:4:7,00.0000000,00.0000000,00.0000000
12:04:08,1,211283.7,25,25,254,0.12,0.12,26,500,4,496,0,0,0,0,0,0,71538.38,71762.6,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,331,0,100,1,-80,-77,-80,-77,-80,-77,-80,-77,19,20,19,20,19,20,19,20,19,23,20,21,19,23,20,21,0,-77,-74,-78,-74,-77,-74,-78,-74,-75.39767,0,-77,-74,-78,-74,-77,-74,-78,-74,-75.39767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-91,-94,-90,-91,-91,-94,-90,227,0,-100,-92,-92,-94,-100,-92,-92,-94,2018/7/24/ 12:4:8,00.0000000,00.0000000,00.0000000
12:04:09,1,211014.4,24,24,255,0.14,0.14,26,500,2,498,0,0,0,0,0,0,66618.77,67361.17,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,331,0,100,1,-80,-78,-80,-76,-80,-78,-80,-76,18,19,18,20,18,19,18,20,19,19,22,21,19,19,22,21,0,-78,-76,-77,-74,-78,-76,-77,-74,-75.98896,0,-78,-76,-77,-74,-78,-76,-77,-74,-75.98896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-96,-91,-91,-91,-96,-91,-91,-91,227,0,-92,-96,-94,-92,-92,-96,-94,-92,2018/7/24/ 12:4:9,00.0000000,00.0000000,00.0000000
12:04:10,1,210063.4,24,24,254,0.11,0.11,26,500,3,497,0,0,0,0,0,0,66429.32,67512.81,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-79,-77,-83,-76,-79,-77,-83,-76,19,20,15,19,19,20,15,19,18,19,16,19,18,19,16,19,0,-78,-77,-81,-75,-78,-77,-81,-75,-77.24875,0,-78,-77,-81,-75,-78,-77,-81,-75,-77.24875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-94,-94,-96,-96,-94,-94,-96,-96,227,0,-95,-93,-99,-96,-95,-93,-99,-96,2018/7/24/ 12:4:10,00.0000000,00.0000000,00.0000000
12:04:11,1,210063.4,24,24,254,0.08,0.08,26,500,3,497,0,0,0,0,0,0,69069.58,69386.16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-79,-77,-87,-77,-79,-77,-87,-77,19,20,12,19,19,20,12,19,20,19,16,18,20,19,16,18,0,-76,-74,-84,-75,-76,-74,-84,-75,-75.9975,0,-76,-74,-84,-75,-76,-74,-84,-75,-75.9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-93,-91,-96,-90,-93,-91,-96,-90,227,0,-91,-97,-95,-92,-91,-97,-95,-92,2018/7/24/ 12:4:11,00.0000000,00.0000000,00.0000000
12:04:12,1,210063.4,25,26,255,0.13,0.13,26,500,2,498,0,0,0,0,0,0,74021.23,74323.82,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,331,0,100,1,-83,-83,-86,-75,-83,-83,-86,-75,16,16,13,20,16,16,13,20,16,18,13,24,16,18,13,24,0,-81,-79,-84,-73,-81,-79,-84,-73,-77.29133,0,-81,-79,-84,-73,-81,-79,-84,-73,-77.29133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-98,-96,-96,-93,-98,-96,-96,-93,227,0,-96,-94,-95,-88,-96,-94,-95,-88,2018/7/24/ 12:4:12,00.0000000,00.0000000,00.0000000
12:04:13,1,210063.4,24,24,255,0.08,0.08,26,500,1,499,0,0,0,0,0,0,67285.02,67330.72,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,331,0,100,1,-79,-82,-89,-76,-79,-82,-89,-76,19,16,10,20,19,16,10,20,23,16,12,20,23,16,12,20,0,-76,-81,-87,-75,-76,-81,-87,-75,-77.78063,0,-76,-81,-87,-75,-76,-81,-87,-75,-77.78063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-95,-101,-90,-91,-95,-101,-90,227,0,-95,-97,-95,-91,-95,-97,-95,-91,2018/7/24/ 12:4:13,00.0000000,00.0000000,00.0000000
12:04:14,1,210063.4,24,24,254,0.13,0.13,26,500,3,497,0,0,0,0,0,0,68230.86,67892.84,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,331,0,100,1,-78,-83,-88,-76,-78,-83,-88,-76,20,14,10,19,20,14,10,19,22,13,11,22,22,13,11,22,0,-74,-82,-86,-74,-74,-82,-86,-74,-76.55397,0,-74,-82,-86,-74,-74,-82,-86,-74,-76.55397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-97,-97,-93,-91,-97,-97,-93,227,0,-93,-92,-94,-92,-93,-92,-94,-92,2018/7/24/ 12:4:14,00.0000000,00.0000000,00.0000000
12:04:15,1,210063.4,25,25,256,0.1,0.1,26,500,0,500,0,0,0,1,0,0,71859.81,71499.55,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,331,0,100,1,-81,-82,-87,-76,-81,-82,-87,-76,17,15,11,19,17,15,11,19,17,14,9,20,17,14,9,20,0,-77,-81,-87,-74,-77,-81,-87,-74,-77.58816,0,-77,-81,-87,-74,-77,-81,-87,-74,-77.58816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-92,-97,-99,-87,-92,-97,-99,-87,227,0,-92,-93,-97,-87,-92,-93,-97,-87,2018/7/24/ 12:4:15,00.0000000,00.0000000,00.0000000
12:04:16,1,210383.2,25,25,253,0.15,0.15,26,500,5,495,0,0,0,0,0,0,72765.17,72912.92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,331,0,100,1,-80,-81,-86,-77,-80,-81,-86,-77,19,15,13,19,19,15,13,19,19,16,17,19,19,16,17,19,0,-76,-79,-81,-75,-76,-79,-81,-75,-77.14026,0,-76,-79,-81,-75,-76,-79,-81,-75,-77.14026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-93,-96,-92,-95,-93,-96,-92,-95,227,0,-91,-97,-95,-89,-91,-97,-95,-89,2018/7/24/ 12:4:16,00.0000000,00.0000000,00.0000000
12:04:17,1,211107,25,25,254,0.12,0.12,26,500,2,498,0,0,0,0,0,0,72770.8,72466.77,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,331,0,100,1,-80,-80,-82,-80,-80,-80,-82,-80,19,17,16,16,19,17,16,16,20,19,15,14,20,19,15,14,0,-78,-76,-80,-80,-78,-76,-80,-80,-78.16959,0,-78,-76,-80,-80,-78,-76,-80,-80,-78.16959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-92,-92,-96,-96,-92,-92,-96,-96,227,0,-94,-91,-99,-94,-94,-91,-99,-94,2018/7/24/ 12:4:17,00.0000000,00.0000000,00.0000000
12:04:18,1,211191.1,24,24,255,0.12,0.12,26,500,1,499,0,0,0,0,0,0,69012.66,68829.05,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,331,0,100,1,-83,-77,-84,-80,-83,-77,-84,-80,16,19,14,16,16,19,14,16,17,21,12,17,17,21,12,17,0,-79,-75,-82,-78,-79,-75,-82,-78,-77.80085,0,-79,-75,-82,-78,-79,-75,-82,-78,-77.80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-93,-91,-95,-90,-93,-91,-95,-90,227,0,-97,-87,-90,-97,-97,-87,-90,-97,2018/7/24/ 12:4:18,00.0000000,00.0000000,00.0000000
12:04:19,1,210854.5,23,24,254,0.1,0.1,26,500,3,497,0,0,0,0,0,0,66521.32,66407.34,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,331,0,100,1,-82,-76,-87,-82,-82,-76,-87,-82,18,21,11,14,18,21,11,14,18,20,9,15,18,20,9,15,0,-78,-74,-84,-81,-78,-74,-84,-81,-77.72216,0,-78,-74,-84,-81,-78,-74,-84,-81,-77.72216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-92,-98,-94,-91,-92,-98,-94,227,0,-93,-90,-93,-97,-93,-90,-93,-97,2018/7/24/ 12:4:19,00.0000000,00.0000000,00.0000000
12:04:20,1,210063.4,26,25,256,0.14,0.14,26,500,0,500,0,0,0,1,0,0,74960.29,73762.21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,331,0,100,1,-82,-75,-85,-82,-82,-75,-85,-82,18,20,13,14,18,20,13,14,19,21,12,15,19,21,12,15,0,-79,-73,-83,-81,-79,-73,-83,-81,-77.23176,0,-79,-73,-83,-81,-79,-73,-83,-81,-77.23176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-93,-96,-95,-91,-93,-96,-95,227,0,-95,-92,-95,-96,-95,-92,-95,-96,2018/7/24/ 12:4:20,00.0000000,00.0000000,00.0000000
12:04:21,1,193660.6,24,24,255,0.12,0.12,26,500,1,499,0,0,0,0,0,0,68856.75,68924.4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,331,0,100,1,-83,-75,-85,-83,-83,-75,-85,-83,17,21,13,14,17,21,13,14,19,20,11,13,19,20,11,13,0,-79,-73,-82,-83,-79,-73,-82,-83,-77.32655,0,-79,-73,-82,-83,-79,-73,-82,-83,-77.32655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-94,-90,-95,-95,-94,-90,-95,-95,227,0,-97,-91,-94,-95,-97,-91,-94,-95,2018/7/24/ 12:4:21,00.0000000,00.0000000,00.0000000
12:04:22,1,33.664,19,18,46,0,0,26,15,4,11,0,0,0,0,0,0,52.032,50.496,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,331,0,100,1,-83,-75,-85,-83,-83,-75,-85,-83,18,21,14,15,18,21,14,15,21,19,13,14,21,19,13,14,0,-78,-73,-82,-83,-78,-73,-82,-83,-77.13942,0,-78,-73,-82,-83,-78,-73,-82,-83,-77.13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,-91,-92,-98,-95,-91,-92,-98,-95,227,0,-93,-90,-94,-96,-93,-90,-94,-96,2018/7/24/ 12:4:22,00.0000000,00.0000000,00.0000000
