broker,count,bamount,bcount,samount,scount,top3
中国银河证券股份有限公司杭州天城东路证券营业部,3,1045.74,2,274.07,1,中迪投资
安信证券股份有限公司福建分公司,1,9489.59,1,0.0,0,宜华健康
长城证券股份有限公司仙桃钱沟路证券营业部,9,8397.98,7,4243.59,2,"德新交运,乔治白,特力A,"
大同证券有限责任公司杭州五星路证券营业部,1,5453.18,1,0.0,0,宜华健康
湘财证券股份有限公司上海张杨路证券营业部,4,1164.98,2,2669.95,2,"天华超净,中迪投资,天风证券"
深股通专用,20,3789.09,11,7273.17,9,"华闻传媒,金鸿控股,新光圆成,"
中国中投证券有限责任公司无锡清扬路证券营业部,23,15175.56,12,8185.61,11,"长城证券,张江高科,新疆浩源,"
安信证券股份有限公司汕头金砂路第一证券营业部,2,7428.2,2,0.0,0,宜华健康
华鑫证券有限责任公司杭州飞云江路证券营业部,20,9899.71,12,7430.48,8,"群兴玩具,新疆浩源,恒立实业,"
方正证券股份有限公司杭州庆春东路证券营业部,1,398.4,1,0.0,0,新光圆成
中信建投证券股份有限公司汕头海滨路证券营业部,1,5015.97,1,0.0,0,宜华健康
华鑫证券有限责任公司马鞍山分公司,2,1236.5,2,0.0,0,"华金资本,中迪投资"
光大证券股份有限公司杭州庆春路证券营业部,2,1334.0,2,0.0,0,"金力永磁,新光圆成"
光大证券股份有限公司奉化南山路证券营业部,7,3018.17,5,2368.46,2,"恒立实业,特力A,大通燃气,"
平安证券股份有限公司深圳蛇口招商路招商大厦证券营业部,1,4559.35,1,0.0,0,宜华健康
国金证券股份有限公司成都青白江青江东路证券营业部,3,1966.27,3,0.0,0,"华仪电气,新朋股份,中迪投资"
东莞证券股份有限公司四川分公司,9,2106.38,7,1011.41,2,"天奥电子,贤丰控股,闽东电力,"
宏信证券有限责任公司上海分公司,1,0.0,0,6374.28,1,宜华健康
海通证券股份有限公司上海种德桥路证券营业部,1,0.0,0,384.37,1,中迪投资
国盛证券有限责任公司宁波桑田路证券营业部,7,4946.58,5,2078.7,2,"德美化工,上海三毛,九有股份,"
西藏东方财富证券股份有限公司拉萨东环路第一证券营业部,5,754.9,2,1106.79,3,"昂利康,顶固集创,闽东电力,"
中泰证券股份有限公司北京大望路证券营业部,2,399.34,1,3666.57,1,"亚夏汽车,宜华健康"
中信建投证券股份有限公司成都南一环路证券营业部,5,2180.07,3,1179.41,2,"华塑控股,新日恒力,德美化工,"
信达证券股份有限公司温州新城大道证券营业部,2,0.0,0,511.55,2,新光圆成
西南证券股份有限公司杭州庆春东路证券营业部,3,999.72,1,1757.47,2,"兴瑞科技,新光圆成"
招商证券股份有限公司莆田延寿南路证券营业部,1,0.0,0,321.59,1,闽东电力
广发证券股份有限公司深圳高新南一道证券营业部,1,0.0,0,2404.0,1,宜华健康
国泰君安证券股份有限公司成都北一环路证券营业部,11,4339.93,5,4068.93,6,"凯瑞德,华塑控股,东湖高新,"
华鑫证券有限责任公司福建分公司,3,1010.11,2,193.95,1,"中迪投资,万方发展,新光圆成"
华鑫证券有限责任公司西安科技路证券营业部,4,15.48,1,497.02,3,"奥马电器,新光圆成"
中国银河证券股份有限公司福州证券营业部,1,0.0,0,273.36,1,闽东电力
光大证券股份有限公司深圳深南大道证券营业部,2,0.0,0,3595.46,2,宜华健康
东海证券股份有限公司上海长宁区长顺路证券营业部,1,0.0,0,221.96,1,中迪投资
联储证券有限责任公司义乌四季路证券营业部,2,0.0,0,336.71,2,新光圆成
长江证券股份有限公司厦门鹭江道证券营业部,1,0.0,0,269.45,1,闽东电力
华泰证券股份有限公司上海普陀区江宁路证券营业部,4,11046.02,2,763.19,2,"奥马电器,中迪投资,金力永磁"
中信证券股份有限公司义乌城中中路证券营业部,1,0.0,0,2141.44,1,宜华健康
中国银河证券股份有限公司上海浦东南路证券营业部,1,0.0,0,252.37,1,闽东电力
中国银河证券股份有限公司中山黄圃新丰北路证券营业部,2,192.38,2,0.0,0,奥马电器
海通证券股份有限公司牡丹江东宁繁荣街证券营业部,1,38.7,1,0.0,0,奥马电器
长江证券股份有限公司慈溪新城大道证券营业部,1,17.72,1,0.0,0,奥马电器
中国中投证券有限责任公司武汉香港路证券营业部,1,15.87,1,0.0,0,奥马电器
华泰证券股份有限公司广州天河东路证券营业部,2,0.0,0,1060.02,2,"合肥城建,奥马电器"
第一创业证券股份有限公司北京西直门外大街证券营业部,1,48.8,1,0.0,0,江南化工
安信证券股份有限公司广州中山六路证券营业部,1,0.0,0,294.97,1,奥马电器
海通证券股份有限公司北京知春路证券营业部,1,36.65,1,0.0,0,江南化工
中信证券股份有限公司温州分公司,1,1039.84,1,0.0,0,露笑科技
平安证券股份有限公司银川凤凰北街证券营业部,7,3473.81,5,979.3,2,"德新交运,绿庭投资,凯瑞德,"
财富证券有限责任公司杭州庆春路证券营业部,11,3370.68,6,4059.34,5,"德新交运,宏达矿业,绿庭投资,"
安信证券股份有限公司上海樱花路证券营业部,5,3058.01,4,536.0,1,"露笑科技,首航节能,东方海洋"
国金证券股份有限公司上海互联网证券分公司,15,7448.64,10,4167.41,5,"雅运股份,美格智能,斯太尔,"
长江证券股份有限公司温州车站大道证券营业部,1,613.77,1,0.0,0,露笑科技
华安证券股份有限公司合肥润安大厦证券营业部,3,3227.56,1,4304.33,2,"天风证券,江南化工"
东吴证券股份有限公司东莞鸿福路证券营业部,1,356.55,1,0.0,0,露笑科技
华福证券有限责任公司台州云西路证券营业部,2,388.52,2,0.0,0,露笑科技
平安证券股份有限公司芜湖江北证券营业部,4,660.78,3,153.87,1,"凯瑞德,昂利康,江南化工,"
中信证券（山东）有限责任公司青岛香港东路证券营业部,3,2034.32,1,1048.4,2,"仁东控股,江南化工"
财通证券股份有限公司绍兴柯桥区钱清钱门大道证券营业部,3,654.04,1,7193.78,2,"新朋股份,露笑科技"
中国银河证券股份有限公司黄山新园东路证券营业部,1,0.0,0,131.52,1,江南化工
中国银河证券股份有限公司重庆万象城证券营业部,2,2226.69,2,0.0,0,"天业通联,仁东控股"
五矿证券有限公司长沙城南中路证券营业部,1,0.0,0,958.58,1,露笑科技
中国银河证券股份有限公司北京学清路证券营业部,1,1041.76,1,0.0,0,仁东控股
华林证券股份有限公司深圳龟山路证券营业部,1,0.0,0,622.14,1,露笑科技
江海证券有限公司深圳民田路证券营业部,1,722.9,1,0.0,0,仁东控股
安信证券股份有限公司北京复兴门外大街证券营业部,2,396.6,1,1609.04,1,"仁东控股,创业黑马"
国信证券股份有限公司北京三里河路证券营业部,2,57.22,1,3895.25,1,"亚星化学,仁东控股"
国金证券股份有限公司沈阳青年大街证券营业部,4,1124.06,3,2999.91,1,"雅运股份,天奥电子,永新光学,"
国金证券股份有限公司南京江东中路证券营业部,5,1182.89,3,1720.64,2,"雅运股份,天奥电子,永新光学,"
信达证券股份有限公司北京前门证券营业部,1,0.0,0,809.48,1,仁东控股
华泰证券股份有限公司佛山灯湖东路证券营业部,1,261.27,1,0.0,0,奥马电器
国泰君安证券股份有限公司深圳华发路证券营业部,1,82.47,1,0.0,0,奥马电器
华泰证券股份有限公司深圳红荔路证券营业部,3,47.64,1,651.6,2,"奥马电器,惠威科技,九有股份"
方正证券股份有限公司永州道县红星东路证券营业部,1,43.17,1,0.0,0,奥马电器
兴业证券股份有限公司深圳侨香路证券营业部,4,572.1,1,1039.15,3,"新疆浩源,华金资本,复旦复华,"
上海证券有限责任公司深圳民田路证券营业部,1,0.0,0,234.48,1,奥马电器
西南证券股份有限公司上海田林东路证券营业部,2,0.0,0,458.48,2,"*ST东南,奥马电器"
安信证券股份有限公司福州儒江东路证券营业部,7,4459.27,4,3936.96,3,"美格智能,实丰文化,惠威科技"
招商证券股份有限公司上海娄山关路证券营业部,9,2668.37,3,4620.39,6,"实丰文化,美格智能,和晶科技"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,121,43041.89,61,34087.95,60,"长城证券,实丰文化,金力永磁,"
国盛证券有限责任公司温州百里东路证券营业部,7,2782.57,4,2098.77,3,"实丰文化,创业黑马,惠威科技"
长江证券股份有限公司台州市府大道证券营业部,5,3048.08,3,1773.87,2,"实丰文化,惠威科技"
长江证券股份有限公司浙江分公司,8,6038.42,4,6023.88,4,"惠威科技,美格智能,实丰文化"
财通证券股份有限公司杭州体育馆证券营业部,14,6220.11,7,6300.85,7,"兴瑞科技,群兴玩具,合肥城建,"
兴业证券股份有限公司成都航空路证券营业部,9,2894.72,5,2552.94,4,"九有股份,天奥电子,贤丰控股,"
安信证券股份有限公司上海杨浦区殷行路证券营业部,3,3176.72,2,1739.61,1,"钱江生化,兴瑞科技"
申万宏源证券有限公司长沙蔡锷中路证券营业部,3,396.18,1,787.41,2,实丰文化
光大证券股份有限公司金华宾虹路证券营业部,2,1057.3,1,1261.91,1,兴瑞科技
长江证券股份有限公司上海世纪大道证券营业部,7,16891.53,5,7848.73,2,"长城证券,露笑科技,迈瑞医疗,"
东海证券股份有限公司福建厦门分公司,7,4005.81,4,2474.31,3,"实丰文化,美格智能,惠威科技"
光大证券股份有限公司宁波中山西路证券营业部,6,2437.78,3,2538.08,3,"兴瑞科技,雅运股份,德美化工,"
东兴证券股份有限公司泉州丰泽街证券营业部,9,3776.43,6,1751.71,3,"恒立实业,融捷股份,万方发展,"
中国银河证券股份有限公司绍兴证券营业部,5,13077.45,4,4968.36,1,"长城证券,维宏股份,宏达矿业"
招商证券股份有限公司南京中山南路证券营业部,5,832.35,1,3557.48,4,"科创信息,天奥电子,山东路桥"
华泰证券股份有限公司上海浦东新区福山路证券营业部,5,6282.41,3,2012.14,2,"长城证券,兴瑞科技,首航节能,"
中信证券股份有限公司中山中山四路证券营业部,3,2665.96,2,598.61,1,"天风证券,东软集团,天奥电子"
中泰证券股份有限公司威海海滨北路证券营业部,2,4863.07,2,0.0,0,长城证券
