Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
7.453775,11.73,深圳市万象影城罗湖万象城店,41,774,39909.11,66,51.56
69.934333,62.13,衡东县楚湘国际影城,42,994,39888.80,16,40.13
8.330894,16.75,北京嘉华国际影城,43,854,39844.52,51,46.66
11.464653,22.21,广州市中影佰纳影城花都店,44,1044,39805.29,47,38.13
8.698264,18.54,巨幕影城（武汉光谷广场资本大厦店）,45,1316,39420.17,71,29.95
8.594497,10.89,郑州奥斯卡熙地港国际影城,46,958,38930.86,88,40.64
5.311307,12.36,宁波鄞州万达广场店,47,717,38815.75,58,54.14
5.952925,10.01,厦门集美万达广场店,48,781,38280.51,78,49.01
6.980799,10.38,长沙开福万达广场店,49,706,38173.06,68,54.07
13.318165,26.69,中影国际影城武汉光谷天河店,50,1361,38066.26,51,27.97
5.757993,11.48,北京美嘉欢乐影城（三里屯店）,51,574,37937.50,50,66.09
7.504690,16.41,星美影商城北京金源IMAX店,52,640,37780.62,39,59.03
5.033713,6.62,SFC上影影城（港汇恒隆永华店）,53,490,37641.43,74,76.82
4.856259,8.57,金逸福州宝龙IMAX店,54,823,37526.51,96,45.60
4.320363,9.50,广州飞扬影城（正佳分店）,55,627,37497.14,66,59.80
15.154915,27.10,中影国际影城海口上邦店,56,1328,37496.64,49,28.24
4.963204,8.88,济南高新万达广场店,57,666,37437.66,75,56.21
11.891460,21.29,海口星轶影城（吾悦广场IMAX店）,58,1341,37159.39,63,27.71
5.907986,9.26,成都锦华万达广场店,59,778,37057.62,84,47.63
4.985058,9.96,金逸北京荟聚IMAX店,60,687,36727.10,69,53.46
6.219807,11.34,深圳市百老汇电影中心影城,61,703,36633.08,62,52.11
6.911851,10.62,中影国际影城上海合生汇店,62,701,36443.36,66,51.99
7.388998,14.29,深圳市CINESKY新天影院(壹方天地IMAX店),63,886,36351.35,62,41.03
5.937681,8.50,博纳国际影城（北仑店）,64,927,36224.91,109,39.08
34.301701,40.68,广州大学城宝鑫影城,65,895,36202.34,22,40.45
6.442788,11.37,东莞虎门万达广场店,66,716,36151.55,63,50.49
5.231961,8.68,成都金牛万达广场店,67,790,36022.66,91,45.60
6.236175,11.71,CGV影城 青岛万象城店,68,609,36009.81,52,59.13
7.871826,15.07,卢米埃南京弘阳广场影城,69,859,35967.68,57,41.87
9.189925,15.00,湛江中影星美影城,70,870,35768.85,58,41.11
8.288268,13.58,大连经开万达广场店,71,774,35766.56,57,46.21
9.202944,14.59,长沙横店潇湘王府井影城,72,1094,35623.81,75,32.56
9.109799,18.24,中影国际影城深圳南山欢乐海岸店,73,821,35521.61,45,43.27
7.984669,11.29,福州仓山万达广场店,74,700,35466.27,62,50.67
9.261843,13.86,武汉博纳国际电影城,75,970,35374.96,70,36.47
10.608369,19.05,卢米埃温州万象城IMAX影城,76,724,35289.08,38,48.74
3.756198,9.03,济南万达影城世茂广场店,77,659,35227.70,73,53.46
8.896418,10.66,昆明万达影城同德广场店,78,618,35190.30,58,56.94
4.482650,10.57,南宁市新民族影城,79,571,35179.26,54,61.61
8.898224,10.89,成都太平洋电影城,80,1013,34865.98,93,34.42
6.583064,8.09,广州UA花城汇影院,81,615,34706.66,76,56.43
7.789481,13.22,石家庄裕华万达广场店,82,846,34690.49,64,41.01
7.340485,11.82,呼和浩特万达广场店,83,650,34618.74,55,53.26
5.253582,8.45,卢米埃深圳九方IMAX影城,84,566,34528.66,67,61.00
7.900207,11.69,成都UA国际金融中心影城,85,608,34452.13,52,56.66
4.077148,10.44,深圳保利国际影城,86,668,34319.25,64,51.38
5.524224,8.58,厦门湖里万达广场店,87,755,34113.80,88,45.18
16.182857,23.60,春天国际影城(福州大学城店),88,1062,33963.36,45,31.98
19.304059,33.29,儋州恒大影城,89,1165,33486.87,35,28.74
12.321249,12.95,中影星美国际影城万家丽店,90,1075,33283.44,83,30.96
6.667780,11.74,郑州二七万达广场店,91,798,33146.51,68,41.54
9.218054,11.15,深圳娱艺影院UAKKmallY影城,92,580,32967.37,52,56.84
7.178387,9.51,重庆UME国际影城（渝中店）,93,837,32883.58,88,39.29
9.323032,9.46,重庆UME国际影城（江北）,94,823,32693.67,87,39.72
4.526422,8.29,CGV影城 杭州滨江天街店,95,547,32635.54,66,59.66
7.304304,11.40,广州增城万达广场店,96,593,32605.08,52,54.98
6.355932,9.00,昆明西山万达广场店,97,567,32449.35,63,57.23
5.772282,11.49,广州市捷登都会飞扬影城,98,873,32438.41,76,37.16
4.647160,11.57,长沙万达影城悦荟广场店,99,729,32297.27,63,44.30
6.093528,12.37,奥斯卡熙地港国际影城,100,903,32140.35,73,35.59
