date,code,name,weight
2019-06-28,601016,节能风电,0.12
2019-06-28,601019,山东出版,0.13
2019-06-28,601068,中铝国际,0.06
2019-06-28,601098,中南传媒,0.24
2019-06-28,601100,恒立液压,0.22
2019-06-28,601106,中国一重,0.23
2019-06-28,601118,海南橡胶,0.23
2019-06-28,601127,小康股份,0.1
2019-06-28,601128,常熟银行,0.33
2019-06-28,601139,深圳燃气,0.09
2019-06-28,601168,西部矿业,0.32
2019-06-28,601179,中国西电,0.2
2019-06-28,601200,上海环境,0.16
2019-06-28,601231,环旭电子,0.21
2019-06-28,601311,骆驼股份,0.12
2019-06-28,601326,秦港股份,0.14
2019-06-28,601333,广深铁路,0.29
2019-06-28,601608,中信重工,0.2
2019-06-28,601611,中国核建,0.16
2019-06-28,601615,明阳智能,0.08
2019-06-28,601678,滨化股份,0.19
2019-06-28,601689,拓普集团,0.12
2019-06-28,601699,潞安环能,0.25
2019-06-28,601717,郑煤机,0.16
2019-06-28,601718,际华集团,0.23
2019-06-28,601777,力帆股份,0.07
2019-06-28,601801,皖新传媒,0.09
2019-06-28,601811,新华文轩,0.05
2019-06-28,601866,中远海发,0.28
2019-06-28,601869,长飞光纤,0.08
2019-06-28,601872,招商轮船,0.28
2019-06-28,601880,大连港,0.17
2019-06-28,601928,凤凰传媒,0.16
2019-06-28,601958,金钼股份,0.17
2019-06-28,601966,玲珑轮胎,0.21
2019-06-28,601969,海南矿业,0.06
2019-06-28,603000,人民网,0.26
2019-06-28,603025,大豪科技,0.03
2019-06-28,603056,德邦股份,0.11
2019-06-28,603077,和邦生物,0.26
2019-06-28,603198,迎驾贡酒,0.11
2019-06-28,603225,新凤鸣,0.05
2019-06-28,603228,景旺电子,0.19
2019-06-28,603233,大参林,0.12
2019-06-28,603328,依顿电子,0.08
2019-06-28,603355,莱克电气,0.05
2019-06-28,603369,今世缘,0.37
2019-06-28,603377,东方时尚,0.09
2019-06-28,603444,吉比特,0.24
2019-06-28,603486,科沃斯,0.05
2019-06-28,603501,韦尔股份,0.2
2019-06-28,603515,欧普照明,0.13
2019-06-28,603517,绝味食品,0.23
2019-06-28,603556,海兴电力,0.07
2019-06-28,603568,伟明环保,0.11
2019-06-28,603569,长久物流,0.02
2019-06-28,603650,彤程新材,0.04
2019-06-28,603659,璞泰来,0.16
2019-06-28,603712,七一二,0.13
2019-06-28,603766,隆鑫通用,0.11
2019-06-28,603806,福斯特,0.1
2019-06-28,603816,顾家家居,0.15
2019-06-28,603866,桃李面包,0.14
2019-06-28,603868,飞科电器,0.05
2019-06-28,603877,太平鸟,0.02
2019-06-28,603883,老百姓,0.18
2019-06-28,603885,吉祥航空,0.19
2019-06-28,603888,新华网,0.11
2019-06-28,603939,益丰药房,0.28
2019-06-28,000006,深振业Ａ,0.14
2019-06-28,000008,神州高铁,0.19
2019-06-28,000009,中国宝安,0.32
2019-06-28,000012,南  玻Ａ,0.13
2019-06-28,000021,深科技,0.16
2019-06-28,000025,特力A,0.06
2019-06-28,000027,深圳能源,0.19
2019-06-28,000028,国药一致,0.16
2019-06-28,000031,大悦城,0.2
2019-06-28,000039,中集集团,0.3
2019-06-28,000060,中金岭南,0.31
2019-06-28,000061,农 产 品,0.1
2019-06-28,000062,深圳华强,0.11
2019-06-28,000066,中国长城,0.47
2019-06-28,000078,海王生物,0.15
2019-06-28,000089,深圳机场,0.24
2019-06-28,000090,天健集团,0.17
2019-06-28,000156,华数传媒,0.17
2019-06-28,000158,常山北明,0.14
2019-06-28,000301,东方盛虹,0.17
2019-06-28,000400,许继电气,0.14
2019-06-28,000401,冀东水泥,0.43
2019-06-28,000426,兴业矿业,0.11
2019-06-28,000488,晨鸣纸业,0.19
2019-06-28,000501,鄂武商Ａ,0.11
2019-06-28,000513,丽珠集团,0.25
2019-06-28,000519,中兵红箭,0.14
2019-06-28,000528,柳工,0.18
2019-06-28,000536,华映科技,0.09
2019-06-28,000537,广宇发展,0.1
2019-06-28,000541,佛山照明,0.09
2019-06-28,000543,皖能电力,0.13
2019-06-28,000547,航天发展,0.28
2019-06-28,000552,靖远煤电,0.08
2019-06-28,000559,万向钱潮,0.22
2019-06-28,000563,陕国投Ａ,0.23
2019-06-28,000564,供销大集,0.12
2019-06-28,000581,威孚高科,0.28
2019-06-28,000587,金洲慈航,0.07
2019-06-28,000598,兴蓉环境,0.21
2019-06-28,000600,建投能源,0.13
2019-06-28,000623,吉林敖东,0.4
2019-06-28,000636,风华高科,0.23
2019-06-28,000681,视觉中国,0.21
2019-06-28,000685,中山公用,0.2
2019-06-28,000686,东北证券,0.32
2019-06-28,000690,宝新能源,0.29
2019-06-28,000712,锦龙股份,0.15
2019-06-28,000717,韶钢松山,0.14
2019-06-28,000718,苏宁环球,0.14
2019-06-28,000723,美锦能源,0.34
2019-06-28,000727,华东科技,0.15
2019-06-28,000729,燕京啤酒,0.25
2019-06-28,000732,泰禾集团,0.22
2019-06-28,000738,航发控制,0.2
2019-06-28,000750,国海证券,0.39
2019-06-28,000758,中色股份,0.2
2019-06-28,000761,本钢板材,0.04
2019-06-28,000766,通化金马,0.09
2019-06-28,000778,新兴铸管,0.32
2019-06-28,000807,云铝股份,0.19
2019-06-28,000813,德展健康,0.18
2019-06-28,000826,启迪桑德,0.22
2019-06-28,000829,天音控股,0.1
2019-06-28,000830,鲁西化工,0.29
2019-06-28,000848,承德露露,0.13
2019-06-28,000860,顺鑫农业,0.63
2019-06-28,000869,张  裕Ａ,0.11
2019-06-28,000877,天山股份,0.19
2019-06-28,000878,云南铜业,0.24
2019-06-28,000883,湖北能源,0.22
2019-06-28,000887,中鼎股份,0.18
2019-06-28,000926,福星股份,0.14
2019-06-28,000930,中粮生化,0.22
2019-06-28,000932,华菱钢铁,0.21
2019-06-28,000937,冀中能源,0.11
2019-06-28,000959,首钢股份,0.15
2019-06-28,000960,锡业股份,0.29
2019-06-28,000970,中科三环,0.25
2019-06-28,000975,银泰资源,0.41
2019-06-28,000980,众泰汽车,0.13
2019-06-28,000983,西山煤电,0.25
2019-06-28,000987,越秀金控,0.07
2019-06-28,000988,华工科技,0.33
2019-06-28,000990,诚志股份,0.11
2019-06-28,000997,新 大 陆,0.32
2019-06-28,000998,隆平高科,0.35
2019-06-28,000999,华润三九,0.3
2019-06-28,002002,鸿达兴业,0.25
2019-06-28,002004,华邦健康,0.2
2019-06-28,002019,亿帆医药,0.23
2019-06-28,002028,思源电气,0.14
2019-06-28,002030,达安基因,0.16
2019-06-28,002038,双鹭药业,0.25
2019-06-28,002048,宁波华翔,0.12
2019-06-28,002049,紫光国微,0.49
2019-06-28,002051,中工国际,0.15
2019-06-28,002056,横店东磁,0.16
2019-06-28,002064,华峰氨纶,0.15
2019-06-28,002074,国轩高科,0.27
2019-06-28,002075,沙钢股份,0.36
2019-06-28,002078,太阳纸业,0.28
2019-06-28,002085,万丰奥威,0.25
2019-06-28,002092,中泰化学,0.31
2019-06-28,002093,国脉科技,0.12
2019-06-28,002110,三钢闽光,0.24
2019-06-28,002118,紫鑫药业,0.09
2019-06-28,002127,南极电商,0.43
2019-06-28,002128,露天煤业,0.16
2019-06-28,002129,中环股份,0.43
2019-06-28,002131,利欧股份,0.23
2019-06-28,002152,广电运通,0.22
2019-06-28,002155,湖南黄金,0.22
2019-06-28,002157,正邦科技,0.52
2019-06-28,002174,游族网络,0.24
2019-06-28,002176,江特电机,0.15
2019-06-28,002183,怡亚通,0.19
2019-06-28,002191,劲嘉股份,0.29
2019-06-28,002195,二三四五,0.47
2019-06-28,002212,南洋股份,0.17
2019-06-28,002217,合力泰,0.27
2019-06-28,002221,东华能源,0.26
2019-06-28,002223,鱼跃医疗,0.39
2019-06-28,002233,塔牌集团,0.22
2019-06-28,002242,九阳股份,0.17
2019-06-28,002244,滨江集团,0.17
2019-06-28,002249,大洋电机,0.14
2019-06-28,002250,联化科技,0.22
2019-06-28,002251,步步高,0.09
2019-06-28,002254,泰和新材,0.12
2019-06-28,002266,浙富控股,0.2
2019-06-28,002268,卫士通,0.38
2019-06-28,002273,水晶光电,0.26
2019-06-28,002280,联络互动,0.15
2019-06-28,002281,光迅科技,0.28
2019-06-28,002285,世联行,0.15
2019-06-28,002299,圣农发展,0.33
2019-06-28,002302,西部建设,0.15
2019-06-28,002317,众生药业,0.15
2019-06-28,002332,仙琚制药,0.13
2019-06-28,002340,格林美,0.41
2019-06-28,002344,海宁皮城,0.08
2019-06-28,002353,杰瑞股份,0.29
2019-06-28,002358,森源电气,0.15
2019-06-28,002366,台海核电,0.13
2019-06-28,002368,太极股份,0.2
2019-06-28,002371,北方华创,0.33
2019-06-28,002372,伟星新材,0.29
2019-06-28,002373,千方科技,0.33
2019-06-28,002375,亚厦股份,0.1
2019-06-28,002382,蓝帆医疗,0.11
2019-06-28,002384,东山精密,0.37
2019-06-28,002385,大北农,0.35
2019-06-28,002387,维信诺,0.28
2019-06-28,002390,信邦制药,0.14
2019-06-28,002399,海普瑞,0.21
2019-06-28,002405,四维图新,0.66
2019-06-28,002407,多氟多,0.17
2019-06-28,002408,齐翔腾达,0.18
2019-06-28,002414,高德红外,0.19
2019-06-28,002416,爱施德,0.06
2019-06-28,002419,天虹股份,0.16
2019-06-28,002424,贵州百灵,0.15
2019-06-28,002426,胜利精密,0.16
2019-06-28,002431,棕榈股份,0.12
2019-06-28,002434,万里扬,0.1
2019-06-28,002437,誉衡药业,0.09
2019-06-28,002439,启明星辰,0.44
2019-06-28,002440,闰土股份,0.23
2019-06-28,002444,巨星科技,0.14
2019-06-28,002463,沪电股份,0.43
2019-06-28,002465,海格通信,0.4
2019-06-28,002470,金正大,0.16
2019-06-28,002482,广田集团,0.08
2019-06-28,002489,浙江永强,0.1
2019-06-28,002491,通鼎互联,0.16
2019-06-28,002500,山西证券,0.36
2019-06-28,002503,搜于特,0.11
2019-06-28,002505,大康农业,0.14
2019-06-28,002506,协鑫集成,0.44
2019-06-28,002507,涪陵榨菜,0.44
2019-06-28,002509,天广中茂,0.09
2019-06-28,002512,达华智能,0.09
2019-06-28,002517,恺英网络,0.09
2019-06-28,002544,杰赛科技,0.12
2019-06-28,002572,索菲亚,0.31
2019-06-28,002573,清新环境,0.14
2019-06-28,002583,海能达,0.2
2019-06-28,002589,瑞康医药,0.24
2019-06-28,002603,以岭药业,0.18
2019-06-28,002607,中公教育,0.24
2019-06-28,002635,安洁科技,0.12
2019-06-28,002640,跨境通,0.17
2019-06-28,002665,首航节能,0.16
2019-06-28,002670,国盛金控,0.26
2019-06-28,002672,东江环保,0.12
2019-06-28,002681,奋达科技,0.09
2019-06-28,002690,美亚光电,0.23
2019-06-28,002699,美盛文化,0.06
2019-06-28,002701,奥瑞金,0.17
2019-06-28,002707,众信旅游,0.1
2019-06-28,002709,天赐材料,0.11
2019-06-28,002745,木林森,0.12
2019-06-28,002797,第一创业,0.35
2019-06-28,002807,江阴银行,0.13
2019-06-28,002812,恩捷股份,0.17
2019-06-28,002815,崇达技术,0.1
2019-06-28,002818,富森美,0.08
2019-06-28,002821,凯莱英,0.36
2019-06-28,002831,裕同科技,0.13
2019-06-28,002839,张家港行,0.13
2019-06-28,002916,深南电路,0.27
2019-06-28,002920,德赛西威,0.1
2019-06-28,002926,华西证券,0.36
2019-06-28,002936,郑州银行,0.08
2019-06-28,002941,新疆交建,0.05
2019-06-28,002946,新乳业,0.04
2019-06-28,002948,青岛银行,0.09
2019-06-28,300001,特锐德,0.24
2019-06-28,300002,神州泰岳,0.16
2019-06-28,300009,安科生物,0.26
2019-06-28,300010,立思辰,0.17
2019-06-28,300026,红日药业,0.16
2019-06-28,300027,华谊兄弟,0.25
2019-06-28,300055,万邦达,0.13
2019-06-28,300058,蓝色光标,0.19
2019-06-28,300088,长信科技,0.24
2019-06-28,300113,顺网科技,0.17
2019-06-28,300115,长盈精密,0.15
2019-06-28,300133,华策影视,0.19
2019-06-28,300134,大富科技,0.16
2019-06-28,300159,新研股份,0.12
2019-06-28,300166,东方国信,0.24
2019-06-28,300168,万达信息,0.3
2019-06-28,300182,捷成股份,0.21
2019-06-28,300197,铁汉生态,0.15
2019-06-28,300199,翰宇药业,0.11
2019-06-28,300207,欣旺达,0.23
2019-06-28,300244,迪安诊断,0.17
2019-06-28,300253,卫宁健康,0.48
2019-06-28,300257,开山股份,0.1
2019-06-28,300266,兴源环境,0.11
2019-06-28,300274,阳光电源,0.25
2019-06-28,300287,飞利信,0.12
2019-06-28,300297,蓝盾股份,0.12
2019-06-28,300308,中际旭创,0.13
2019-06-28,300315,掌趣科技,0.25
2019-06-28,300316,晶盛机电,0.21
2019-06-28,300324,旋极信息,0.16
2019-06-28,300376,易事特,0.12
2019-06-28,300383,光环新网,0.41
2019-06-28,300418,昆仑万维,0.19
2019-06-28,300450,先导智能,0.47
2019-06-28,300459,金科文化,0.09
