code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.18,2928.8188,2933.3634,2928.2295,2937.7621,2912.8063,145110604,1542.5142
000002,Ａ股指数,-0.18,3067.6541,3072.4183,3066.9982,3077.0107,3050.843,144968576,1541.5915
000003,Ｂ股指数,0.34,288.6557,288.9615,289.936,290.361,288.0423,142027,0.9227
000008,综合指数,-0.32,2845.5426,2849.6636,2840.6358,2851.1905,2829.5057,31750969,333.3715
000009,上证380,0.19,4561.1988,4564.9693,4573.697,4582.576,4537.3516,31805781,344.8249
000010,上证180,-0.38,8444.726,8455.9344,8423.5753,8472.4836,8389.2152,48717710,690.8616
000011,基金指数,-0.17,6138.7002,6139.1592,6128.9131,6145.8801,6110.655,39297688,229.1391
000012,国债指数,0.0,173.5509,173.5345,173.5349,173.5625,173.5321,97194,0.9607
000016,上证50,-0.55,2894.332,2897.5121,2881.5517,2902.143,2872.0295,21374700,330.5216
000017,新综指,-0.18,2473.4497,2477.2925,2472.9183,2480.9928,2459.892,141741217,1523.2749
000300,沪深300,-0.25,3798.0954,3802.7897,3793.1297,3811.0993,3774.7641,74842732,1131.476
000905,中证500,0.22,4868.475,4870.7807,4881.6235,4892.5583,4838.9366,61012512,567.5542
399001,深证成指,0.14,9178.907,9186.287,9198.785,9221.719000000001,9119.653,18809082713,1975.2209
399002,深成指R,0.14,11203.303999999998,11211.815,11227.565,11255.558,11130.982,7180951833,940.7727
399003,成份Ｂ指,0.59,5137.308,5145.81,5176.108,5183.295999999999,5127.357,4491472,0.2501
399004,深证100R,0.02,5166.6990000000005,5171.795,5172.962,5188.084,5133.351,2395792529,447.073
399005,中小板指,-0.01,5641.0109999999995,5653.323,5652.853,5665.016,5599.954000000001,1635156443,247.5538
399006,创业板指,0.74,1507.386,1506.661,1517.793,1521.71,1501.741,5183766125,632.7931
399008,中小300,0.09,1108.656,1110.7169999999999,1111.7269999999999,1114.126,1100.84,3981169274,483.7261
399100,新 指 数,0.22,7146.32,7150.757,7166.304,7181.971,7101.571999999999,18146897591,1959.2774
399101,中小板综,0.15,8726.646999999999,8741.835,8754.719000000001,8771.038,8669.301,8432660858,849.681
399106,深证综指,0.21,1553.6,1554.799,1558.112,1561.475,1543.925,18809082713,1975.2209
399107,深证Ａ指,0.21,1624.693,1625.945,1629.394,1632.9360000000001,1614.543,18798272540,1974.8043
399108,深证Ｂ指,0.61,973.057,974.122,980.092,980.092,972.128,10810173,0.4166
399333,中小板R,-0.01,6323.946,6337.749,6337.222,6350.857,6277.918000000001,1635156443,247.5538
399606,创业板R,0.75,1588.27,1587.2920000000001,1599.235,1603.3629999999998,1582.3229999999999,1119685847,183.3873
