code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
600495,晋西车轴,10.0917,4928.66,3244.62,1684.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.19,0.10,2019-09-20
600896,览海投资,-9.3474,6771.18,1387.95,5383.23,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.26,2019-09-20
603093,南华期货,10.0042,4283.01,4205.32,77.69,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.02,2019-09-20
603110,东方材料,4.594,5675.63,2382.09,3293.54,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.06,0.08,2019-09-20
603110,东方材料,4.594,12857.99,5402.35,7455.63,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.06,0.09,2019-09-20
603115,海星股份,-6.7842,8738.07,4485.68,4252.39,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.09,0.08,2019-09-20
603121,华培动力,9.6417,7353.07,3203.82,4149.25,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.04,0.06,2019-09-20
603121,华培动力,9.6417,20732.32,9666.29,11066.03,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.05,0.06,2019-09-20
603121,华培动力,9.6417,7353.07,3203.82,4149.25,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.06,2019-09-20
603386,广东骏亚,10.0106,11559.37,6754.97,4804.41,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.14,0.10,2019-09-20
603528,多伦科技,10.0529,5641.42,3295.78,2345.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.33,0.23,2019-09-20
603530,神马电力,-5.3805,7119.97,2728.62,4391.35,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.10,2019-09-20
603927,中科软,10,2337.27,2274.80,62.47,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.03,2019-09-20
