code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.24,3004.8142,2999.2789,3006.4467,3011.34,2996.1929,182145302,2183.9059
000002,Ａ股指数,0.24,3147.9356,3142.124,3149.6244,3154.7508,3138.8525,181922797,2182.452
000003,Ｂ股指数,0.35,272.4666,272.3934,273.3404,274.2399,272.4666,222506,1.4539
000008,综合指数,0.11,2864.663,2859.2672,2862.4607,2865.2536,2853.1949,39091950,438.1202
000009,上证380,0.19,4780.7885,4770.5507,4779.7234,4791.2398,4762.4645,44177709,529.0272
000010,上证180,0.25,8653.7972,8634.2877,8655.8842,8670.5317,8630.4858,62093547,897.7662
000011,基金指数,0.08,6314.0319,6310.7753,6315.6144,6323.7737,6304.2183,50570154,259.1144
000012,国债指数,0.01,175.3601,175.3437,175.3624,175.3666,175.3521,240422,2.3356
000016,上证50,0.22,2964.916,2956.8294,2963.4349,2970.7227,2956.9157,30230028,477.2927
000017,新综指,0.24,2538.183,2533.4963,2539.5476,2543.6785,2530.8573,180760045,2129.8727
000300,沪深300,0.29,3933.4594,3924.3823,3935.6511,3942.224,3921.4124,103455955,1531.6259
000905,中证500,0.25,5198.7279,5191.6687,5204.4848,5220.2351,5180.0778,94186438,1042.7035
399001,深证成指,0.29,9873.942,9852.196,9881.249,9903.688,9832.395,28106035420,3285.2993
399002,深成指R,0.3,12105.152,12078.473999999998,12114.11,12141.618999999999,12054.216,12213985754,1643.9761
399003,成份Ｂ指,-0.25,5043.311,5040.47,5028.062,5052.189,5019.17,8322457,0.4788
399004,深证100R,0.44,5546.764,5528.938,5553.349,5561.903,5524.284000000001,4195438396,687.7083
399005,中小板指,0.44,6235.3769999999995,6226.2519999999995,6253.91,6268.1230000000005,6211.217,2726561257,441.2737
399006,创业板指,-0.03,1709.226,1705.599,1705.047,1716.84,1701.402,8186138336,1178.4718
399008,中小300,0.4,1212.879,1211.19,1216.025,1218.774,1208.0439999999999,6780332272,850.5096
399100,新 指 数,0.25,7647.904,7631.89,7650.851,7669.165,7616.5380000000005,27400831687,3263.6198
399101,中小板综,0.27,9373.202,9358.948,9383.763,9406.127,9334.476,12681385831,1407.4621
399106,深证综指,0.16,1675.6270000000002,1672.629,1675.346,1680.247,1668.924,28106035420,3285.2993
399107,深证Ａ指,0.16,1752.7420000000002,1749.6,1752.4479999999999,1757.5910000000001,1745.719,28085057212,3284.4341
399108,深证Ｂ指,0.04,946.9960000000001,946.564,946.91,948.65,943.862,20978208,0.8652
399333,中小板R,0.44,7015.978,7005.71,7036.83,7052.821999999999,6988.7919999999995,2726561257,441.2737
399606,创业板R,-0.03,1801.6629999999998,1797.825,1797.2579999999998,1809.6879999999999,1793.4160000000002,2007309529,362.7874
