broker,count,bamount,bcount,samount,scount,top3
沪股通专用,6,7752.29,3,20077.06,3,"新奥股份,华海药业,郑煤机,"
中信证券股份有限公司长兴明珠路证券营业部,2,2713.58,2,0.0,0,"海量数据,银宝山新"
申港证券股份有限公司安徽分公司,2,1541.76,2,0.0,0,南华期货
长江证券股份有限公司上海东明路证券营业部,7,5093.65,3,4437.15,4,"泰晶科技,览海投资,广东骏亚,"
平安证券股份有限公司郑州经三路证券营业部,1,363.26,1,0.0,0,西昌电力
申港证券股份有限公司福建分公司,3,2349.33,3,0.0,0,"南华期货,尔康制药"
华泰证券股份有限公司无锡梁清路证券营业部,7,6370.23,4,4009.62,3,"铭普光磁,欣旺达,泰晶科技,"
广发证券股份有限公司宁波丽园北路证券营业部,1,2048.88,1,0.0,0,华海药业
东方证券股份有限公司上海浦东新区银城中路证券营业部,3,4882.1,3,0.0,0,"博思软件,海量数据,圣邦股份"
光大证券股份有限公司深圳深南大道证券营业部,2,329.35,1,476.48,1,"西昌电力,ST丰华"
中银国际证券股份有限公司深圳彩田路证券营业部,2,0.0,0,41.99,2,南华期货
中信证券股份有限公司杭州延安路证券营业部,3,3245.45,3,0.0,0,"云南锗业,海量数据,银宝山新"
财通证券股份有限公司杭州上塘路证券营业部,21,11890.25,10,17209.35,11,"海星股份,中青宝,宣亚国际,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,118,56433.06,67,36849.69,51,"美锦能源,领益智造,武汉凡谷,"
中信证券股份有限公司上海溧阳路证券营业部,9,19831.25,9,0.0,0,"领益智造,酒鬼酒,中海达,"
国泰君安证券股份有限公司深圳红荔西路证券营业部,2,304.39,1,1007.75,1,"西昌电力,华通医药"
华泰证券股份有限公司杭州解放东路证券营业部,7,8814.07,4,7619.79,3,"广东骏亚,览海投资,先进数通,"
中国中投证券有限责任公司深圳爱国路证券营业部,2,1793.85,1,147.21,1,"华海药业,雏鹰退"
天风证券股份有限公司上海浦明路证券营业部,4,2796.52,2,1388.68,2,"中航善达,海量数据,恒信东方,"
东莞证券股份有限公司四川分公司,19,8578.33,11,6022.59,8,"天邑股份,中青宝,金奥博,"
中泰证券股份有限公司上海花园石桥路证券营业部,5,2285.07,2,2316.99,3,"华海药业,光正集团,景嘉微,"
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,15,3321.36,8,1904.12,7,"神马电力,融钰集团,泰晶科技,"
中信证券股份有限公司上海漕溪北路证券营业部,5,8025.77,4,1313.53,1,"中海达,云南锗业,贝肯能源,"
国泰君安证券股份有限公司深圳华强北路证券营业部,1,252.75,1,0.0,0,西昌电力
万联证券股份有限公司江门万达广场证券营业部,2,423.72,1,1016.47,1,"飞乐音响,泰晶科技"
华泰证券股份有限公司无锡金融一街证券营业部,8,7145.51,5,3571.49,3,"同益股份,兴瑞科技,天邑股份,"
华泰证券股份有限公司江阴分公司,3,0.0,0,286.57,3,"*ST沈机,南华期货"
安信证券股份有限公司佛山乐从证券营业部,1,0.0,0,866.26,1,海量数据
国都证券股份有限公司北京北三环中路证券营业部,2,0.0,0,948.51,2,"博思软件,西昌电力"
