Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
24.950209,39.38,南昌红谷滩万达广场店,61,3111,144089.80,79,46.32
28.365855,48.27,大连高新万达广场店,62,3765,144083.68,78,38.27
35.077960,45.74,石家庄UME影城,63,4162,143958.75,91,34.59
36.081414,51.80,广州天河影城,64,3315,143714.00,64,43.35
31.801301,50.41,长沙横店潇湘王府井影城,65,3982,143124.00,79,35.94
28.631906,52.56,CGV影城 北京清河店,66,2628,140547.00,50,53.48
40.558083,47.23,重庆万达影城大融城店,67,3826,139851.00,81,36.55
25.496798,44.68,广州飞扬影城（乐峰店）,68,3172,138837.40,71,43.77
22.269672,39.84,济南高新万达广场店,69,3068,138748.00,77,45.22
21.200193,34.11,卢米埃深圳九方IMAX影城,70,2456,137764.00,72,56.09
28.211684,38.47,北京华影天映传奇时代影城,71,2193,137664.00,57,62.77
45.776031,58.25,北京花市百老汇影院,72,2796,137579.00,48,49.21
26.493707,33.81,SFC上影影城（八佰伴店）,73,2265,136774.40,67,60.39
23.885618,39.17,红星太平洋影城北京太阳宫店,74,2272,135139.90,58,59.48
31.945748,43.13,北京市莱纳恒泰影城,75,3062,134386.20,71,43.89
43.401335,68.70,北京天幕新彩云影城,76,3641,133167.00,53,36.57
29.722249,43.13,上海保利世博店,77,2717,131945.00,63,48.56
34.658890,42.63,金逸新恒星影城,78,1961,131927.00,46,67.28
27.678107,47.23,武商众圆摩尔国际电影城,79,3920,131676.00,83,33.59
23.624794,47.96,西安奥斯卡熙地港国际影城,80,3453,130774.10,72,37.87
30.168985,45.07,东莞东城万达广场店,81,3110,130134.80,69,41.84
32.632776,47.81,CGV星星影城 北京奥体店,82,2725,129870.00,57,47.66
20.821587,39.10,CGV影城 青岛万象城店,83,2659,129683.00,68,48.77
31.888867,55.52,兰州城关万达广场店,84,2998,128319.76,54,42.80
22.774338,44.97,南宁沃美影城,85,2698,128202.50,60,47.52
38.810824,62.15,中影国际影城杭州西溪印象城店,86,2983,128103.00,48,42.94
16.849445,21.26,德纳国际影城杭州萧山店,87,2658,127915.00,125,48.12
32.380952,49.87,北京新华国际影城(大钟寺店),88,2992,127891.00,60,42.74
24.138351,45.97,西安奥斯卡阳光国际影城,89,3080,127453.00,67,41.38
30.171099,39.86,深圳博纳时代国际影城（皇庭店）,90,2551,127119.00,64,49.83
26.433499,46.29,上海市百丽宫影城LCM置汇旭辉广场店,91,2222,126489.00,48,56.93
37.245552,59.39,上海开元地中海影城,92,3385,126384.00,57,37.34
31.977849,34.86,海航文化天宝国际影城,93,3869,126368.00,111,32.66
40.975328,61.21,幸福蓝海国际影城江宁金鹰店,94,3550,126199.50,58,35.55
51.759183,86.27,中都影城石家庄先天下店,95,4227,126192.00,49,29.85
22.714233,38.77,广州白云万达广场店,96,2481,125650.10,64,50.64
19.464766,33.13,闵行区百丽宫影城,97,2054,125273.00,62,60.99
23.881948,52.73,金逸武汉销品茂IMAX店,98,3533,124729.30,67,35.30
40.769396,34.49,UME国际影城（沙坪坝店）,99,3794,124444.07,110,32.80
42.411415,64.65,洛阳万达影城世茂广场店,100,3362,123860.90,52,36.84
