code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300752,N隆利,43.99,30.05,9.18,25.04,30.05,25.04,20.87,11.9,0.0,0.09,24.01,171.0,148.0,22.0,511713.0,0.73,元器件,深圳,0.18,5.46,21.83,29.95,42.87,35.0,0.0027,20.01,20.01,20.01
002089,新 海 宜,10.13,4.13,0.38,3.78,4.13,3.78,3.75,39.7,1.29,8.09,9.33,757703.0,332112.0,425590.0,301241184.0,13.75,通信设备,江苏,9.36,38.67,56.77,3.98,9.02,3738.0,0.0022,9.26,5.09,-31.74
002108,沧州明珠,10.12,4.57,0.42,4.18,4.57,4.16,4.15,15.67,7.18,5.07,9.88,719071.0,380299.0,338771.0,324062976.0,14.18,塑料,河北,14.18,64.8,64.8,4.51,9.01,3362.0,0.0015,9.86,-7.86,-19.96
603366,日出东方,10.1,4.58,0.42,4.45,4.58,4.45,4.16,0.0,0.72,1.16,3.13,92432.0,75955.0,16477.0,42222124.0,8.0,家用电器,江苏,8.0,36.64,36.64,4.57,9.29,1092.0,0.0011,2.92,10.1,-13.26
300100,双林股份,10.03,11.19,1.02,10.07,11.19,10.0,10.17,18.56,1.91,5.44,11.7,210169.0,107380.0,102789.0,224204736.0,4.66,汽车服务,浙江,3.86,43.24,52.11,10.67,8.91,2818.0,0.0019,11.9,15.96,-14.71
002238,天威视讯,10.03,8.01,0.73,7.28,8.01,7.22,7.28,24.61,11.17,7.56,10.85,466618.0,205491.0,261126.0,358999104.0,6.17,影视音像,深圳,6.17,49.45,49.45,7.69,8.91,3241.0,0.0023,10.94,28.16,2.82
002184,海得控制,10.03,12.4,1.13,10.85,12.4,10.68,11.27,0.0,2.8,21.33,15.26,289843.0,140858.0,148984.0,336978880.0,2.41,软件服务,上海,1.36,16.85,29.93,11.63,8.91,3775.0,0.0057,16.1,25.13,-5.13
002941,新疆交建,10.03,12.51,1.14,12.51,12.51,12.51,11.37,17.83,1.93,0.07,0.0,464.0,429.0,35.0,580564.0,6.45,建筑施工,新疆,0.65,8.13,80.69,12.51,8.91,91.0,0.0008,0.0,45.13,45.13
002288,超华科技,10.02,5.16,0.47,4.82,5.16,4.55,4.69,88.6,2.59,21.4,13.01,1712945.0,759461.0,953483.0,839262848.0,9.32,元器件,广东,8.0,41.29,48.07,4.9,8.91,4200.0,0.0051,13.41,28.36,-9.63
300109,新开源,10.02,16.8,1.53,15.43,16.8,15.29,15.27,34.67,3.39,10.21,9.89,161078.0,68263.0,92814.0,256163856.0,2.21,化工原料,河南,1.58,26.5,37.07,15.9,8.9,2913.0,0.0035,9.88,-7.64,-36.24
603398,邦宝益智,10.02,11.42,1.04,10.45,11.42,10.37,10.38,58.93,2.69,7.89,10.12,42032.0,22169.0,19863.0,46244612.0,2.13,文教休闲,广东,0.53,6.09,24.3,11.0,9.21,1315.0,0.006,10.13,-21.46,-14.14
300484,蓝海华腾,10.02,11.53,1.05,10.57,11.53,10.2,10.48,128.64,2.0,5.8,12.69,54353.0,37344.0,17009.0,61309120.0,2.08,电气设备,深圳,0.94,10.81,23.98,11.28,8.9,1061.0,0.0055,13.04,-0.77,-24.98
002943,宇晶股份,10.02,27.9,2.54,27.9,27.9,27.9,25.36,25.29,0.0,0.06,0.0,154.0,143.0,10.0,428739.0,1.0,机床制造,湖南,0.25,6.97,27.9,27.9,8.9,38.0,0.0016,0.0,32.04,32.04
000722,湖南发展,10.01,7.58,0.69,7.05,7.58,7.05,6.89,33.63,1.26,3.99,7.69,185093.0,96197.0,88896.0,137634896.0,4.64,水力发电,湖南,4.64,35.18,35.18,7.44,8.9,1194.0,0.0033,7.52,28.91,-3.32
002411,延安必康,10.01,18.35,1.67,15.19,18.35,15.19,16.68,34.98,2.52,15.78,18.94,491600.0,229921.0,261678.0,850576384.0,15.32,化学制药,陕西,3.12,57.16,281.17,17.3,8.9,4009.0,0.0039,20.8,-35.02,-45.35
300674,宇信科技,10.01,34.29,3.12,31.18,34.29,30.1,31.17,125.27,0.91,47.5,13.44,190050.0,110863.0,79186.0,619236864.0,4.0,软件服务,北京,0.4,13.72,137.16,32.58,8.89,3580.0,0.0133,13.92,241.87,241.87
603988,中电电机,10.0,10.78,0.98,9.8,10.78,8.87,9.8,48.96,2.2,3.3,19.49,77629.0,31984.0,45645.0,80530464.0,2.35,电气设备,江苏,2.35,25.35,25.35,10.37,9.19,2444.0,0.0014,21.53,-20.85,-16.95
600152,维科技术,10.0,6.27,0.57,5.73,6.27,5.7,5.7,21.48,5.49,10.0,10.0,294957.0,155094.0,139862.0,182138176.0,4.41,电气设备,浙江,2.95,18.49,27.65,6.18,9.19,2781.0,0.0036,10.0,26.67,3.81
600105,永鼎股份,10.0,3.96,0.36,3.61,3.96,3.49,3.6,34.87,1.54,2.83,13.06,350337.0,166038.0,184298.0,131944624.0,12.53,通信设备,江苏,12.38,49.04,49.62,3.77,9.19,2122.0,0.0013,13.47,1.02,-4.12
300698,万马科技,10.0,15.62,1.42,14.02,15.62,14.02,14.2,252.97,1.32,8.62,11.27,39184.0,27166.0,12018.0,59838504.0,1.34,通信设备,浙江,0.45,7.1,20.93,15.27,8.88,1309.0,0.0066,11.41,-16.96,-43.85
