code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300643,万通智控,-5.2104,4403.82,1304.40,3099.42,日换手率达到20%的前五只证券,0.07,0.17,2018-12-07
300644,南京聚隆,-0.3765,2321.83,1276.71,1045.12,日换手率达到20%的前五只证券,0.06,0.05,2018-12-07
300674,宇信科技,-0.2316,4270.57,2359.59,1910.99,日换手率达到20%的前五只证券,0.08,0.07,2018-12-07
300752,隆利科技,9.9977,535.55,511.96,23.59,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.05,2018-12-07
600776,东方通信,10.0346,5949.50,3504.10,2445.40,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.08,0.06,2018-12-07
600781,辅仁药业,-10,8746.93,2129.68,6617.25,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.19,0.58,2018-12-07
603187,海容冷链,-3.8308,5341.17,2611.80,2729.36,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.07,2018-12-07
603220,贝通信,1.9557,5494.93,3290.13,2204.81,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.04,2018-12-07
603596,伯特利,5.1165,3351.91,1433.42,1918.49,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.08,2018-12-07
603658,安图生物,-9.7185,11363.89,3319.24,8044.65,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.23,0.57,2018-12-07
603717,天域生态,10.0452,1999.71,1537.03,462.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.28,0.08,2018-12-07
603726,朗迪集团,-9.9888,595.49,113.80,481.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.22,0.95,2018-12-07
603726,朗迪集团,-9.9888,1700.65,240.22,1460.43,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.13,0.76,2018-12-07
603787,新日股份,10.031,1631.89,941.15,690.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.10,0.07,2018-12-07
