Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
50.106666,83.51,中都影城石家庄先天下店,1,3758,112890.00,45,30.04
13.458320,24.31,金逸北京大悦城IMAX店,2,1337,90162.00,55,67.44
16.652649,22.00,北京寰映合生汇店,3,1364,80885.30,62,59.30
8.980112,19.75,广州飞扬影城（正佳分店）,4,1323,69513.00,67,52.54
10.826902,14.84,南京新街口国际影城,5,1573,69077.00,106,43.91
11.369319,19.82,上海百丽宫影城（环贸iapm店）,6,773,68355.00,39,88.43
9.850113,18.60,上海五角场万达广场店,7,1246,67212.00,67,53.94
10.088739,19.28,成都百丽宫影城（太古里店）,8,1099,64411.00,57,58.61
16.206317,25.49,中影国际影城珠海华发2店,9,1708,62946.00,67,36.85
11.386821,16.39,首都电影院西单店,10,1180,62741.39,72,53.17
16.653061,23.46,金逸广州海珠城IMAX店 ,11,1173,59688.70,50,50.89
8.776977,14.75,北京UME国际影城双井店,12,900,58880.25,61,65.42
6.213395,12.87,Jackie Chan北京耀莱,13,1338,56459.00,104,42.20
20.356048,25.36,百丽宫影城国贸店,14,837,54608.00,33,65.24
7.612957,14.34,北京UME华星国际影城,15,631,52493.00,44,83.19
8.251152,14.08,广州白云万达广场店,16,859,51589.90,61,60.06
6.460934,13.81,卢米埃北京长楹天街IMAX影城,17,787,50925.00,57,64.71
5.093933,6.71,北京市金泉港国际影城,18,792,49541.00,118,62.55
11.084577,22.28,北京嘉华国际影城,19,1114,49090.00,50,44.07
7.492690,13.67,深圳市百老汇电影中心影城,20,861,48938.00,63,56.84
40.682462,50.74,宜宾太平洋电影城（图书馆店）,21,1928,48544.00,38,25.18
9.898407,16.32,广州市百丽宫猎德影院,22,816,46486.00,50,56.97
6.520376,13.00,北京美嘉欢乐影城（三里屯店）,23,663,46439.00,51,70.04
6.866009,9.22,SFC上影影城（港汇恒隆永华店）,24,673,46138.00,73,68.56
6.783654,12.26,金逸上海龙之梦IMAX店,25,760,45246.80,62,59.54
12.198161,15.98,金逸影城北京中关村店,26,783,44046.50,49,56.25
6.223871,12.43,金逸北京荟聚IMAX店,27,808,43470.90,65,53.80
5.355243,9.34,CGV影城 深圳壹方城店,28,682,43434.00,73,63.69
49.002849,71.67,文县太平洋影城（兴文店）,29,1720,43146.00,24,25.08
11.394648,19.48,上海新天地UME影城,30,643,42027.50,33,65.36
7.443562,11.40,武商摩尔国际电影城,31,1277,41830.00,112,32.76
8.311064,10.22,广州UA花城汇影院,32,756,41730.00,74,55.20
7.199435,10.73,武汉汉街万达广场店,33,1041,41556.00,97,39.92
16.910362,16.93,兰州太平洋华联影城,34,931,41319.00,55,44.38
6.411949,9.36,深圳市万象影城罗湖万象城店,35,777,41037.60,83,52.82
12.205289,14.62,昆明万达影城同德广场店,36,804,40990.50,55,50.98
9.562965,16.65,兰州城关万达广场店,37,949,40963.94,57,43.17
7.329291,14.68,中影国际影城深圳南山欢乐海岸店,38,822,40940.00,56,49.81
4.592278,7.21,北京通州万达广场店,39,584,40774.75,81,69.82
7.287566,11.41,北京CBD万达广场店,40,502,40331.30,44,80.34
7.828615,12.36,南昌红谷滩万达广场店,41,902,40205.20,73,44.57
5.121889,12.08,南宁市新民族影城,42,737,40046.00,61,54.34
6.394205,14.16,广州飞扬影城,43,821,40023.00,58,48.75
9.002311,15.28,石家庄裕华万达广场店,44,993,39900.00,65,40.18
12.462987,12.68,重庆UME国际影城（江北）,45,1027,39826.65,81,38.78
11.166448,16.27,武汉博纳国际电影城,46,1090,39624.00,67,36.35
7.501652,14.51,深圳市CINESKY新天影院(壹方天地IMAX店),47,885,39369.00,61,44.48
7.180042,11.26,成都锦华万达广场店,48,923,39310.70,82,42.59
14.470284,19.44,海上明珠国际影城成都银泰城店,49,1050,39233.00,54,37.36
33.625632,39.88,广州大学城宝鑫影城,50,997,39037.00,25,39.15
9.127995,13.51,成都UA国际金融中心影城,51,716,38741.00,53,54.11
7.734303,13.66,CGV影城 长沙德思勤店,52,765,38601.00,56,50.46
9.617224,12.18,郑州奥斯卡熙地港国际影城,53,1072,38566.00,88,35.98
32.126466,39.73,宜宾太平洋影城（民主店）,54,1470,38518.00,37,26.20
16.625600,22.64,中影国际影城海口上邦店,55,1336,38453.50,59,28.78
5.995686,9.65,卢米埃深圳九方IMAX影城,56,656,38426.00,68,58.58
8.118581,12.89,西宁海湖万达广场店,57,838,38382.00,65,45.80
7.764134,15.76,西安奥斯卡熙地港国际影城,58,1056,38371.80,67,36.34
5.348713,8.52,北京石景山万达广场店,59,562,37809.90,66,67.28
13.275842,16.71,首都电影院昌平店,60,936,37631.36,56,40.20
7.285223,11.78,呼和浩特万达广场店,61,742,37257.00,63,50.21
12.103791,23.63,长春吉视迅驰影城,62,1158,37213.00,49,32.14
12.136040,15.82,石家庄UME影城,63,1076,37182.00,68,34.56
10.086111,15.99,长沙横店潇湘王府井影城,64,1183,37162.50,74,31.41
17.371763,22.09,保定万达影城万博广场店,65,1016,36497.00,46,35.92
7.242320,11.13,中影国际影城上海合生汇店,66,690,36459.00,62,52.84
11.039143,22.19,中影国际影城武汉光谷天河店,67,1176,36285.00,53,30.85
7.094381,12.49,郑州二七万达广场店,68,899,36190.70,72,40.26
6.679721,8.53,北京UME国际影城（安贞店）,69,614,36163.15,72,58.90
6.996126,8.07,英皇电影城-北京英皇中心,70,549,36088.00,68,65.73
7.798742,10.33,重庆UME国际影城（渝中店）,71,899,35828.10,87,39.85
8.403525,14.30,大连高新万达广场店,72,858,35711.60,60,41.62
3.948543,9.49,济南万达影城世茂广场店,73,674,35604.50,71,52.83
7.357193,14.84,北京美嘉欢乐影城（中关村）,74,757,35549.00,51,46.96
9.255294,12.23,深圳博纳时代国际影城（皇庭店）,75,807,35300.00,66,43.74
12.420191,22.23,海口星轶影城（吾悦广场IMAX店）,76,1245,35269.80,56,28.33
9.005442,13.00,海口万达影城海航日月广场店,77,975,35035.30,75,35.93
5.062963,11.61,金逸天津大悦城IMAX店,78,743,34939.50,64,47.02
7.002843,11.62,成都金牛万达广场店,79,825,34906.60,71,42.31
5.906564,9.21,广州番禺万达广场店,80,663,34880.00,72,52.61
13.280589,21.02,北京天幕新彩云影城,81,988,34742.00,47,35.16
12.790697,13.00,卢米埃广州合生广场IMAX影城,82,754,34680.00,58,45.99
5.252066,10.45,广州市捷登都会飞扬影城,83,972,34287.00,93,35.27
5.152777,9.22,济南高新万达广场店,84,673,34094.50,73,50.66
10.412012,17.48,中影国际影城北京昌平永旺店,85,839,33991.30,48,40.51
5.781857,10.26,南宁青秀万达广场店,86,708,33977.40,69,47.99
7.033879,11.83,厦门集美万达广场店,87,840,33845.80,71,40.29
7.452696,11.13,东莞东城万达广场店,88,746,33829.00,67,45.35
6.959986,11.40,大连经开万达广场店,89,821,33760.92,72,41.12
9.939891,17.84,卢米埃温州万象城IMAX影城,90,678,33664.80,38,49.65
9.853782,11.92,深圳娱艺影院UAKKmallY影城,91,620,33620.00,52,54.23
19.292331,14.36,兰州太平洋鑫都电影城,92,833,33581.00,58,40.31
9.105444,9.57,中影星美国际影城万家丽店,93,1005,33501.00,105,33.33
8.771118,14.16,上海和平影都,94,623,33424.00,44,53.65
6.255040,11.01,乌鲁木齐万达广场店,95,782,33345.00,71,42.64
5.955728,7.52,德纳国际影城杭州萧山店,96,699,33339.00,93,47.70
7.293439,9.95,北京华影天映传奇时代影城,97,557,33166.00,56,59.54
5.035155,9.25,南京建邺万达广场店,98,638,33106.00,69,51.89
10.055720,8.06,中瑞影城福州三坊七巷,99,838,33073.00,104,39.47
12.686868,19.34,洛阳万达影城世茂广场店,100,909,33069.00,47,36.38
