broker,count,bamount,bcount,samount,scount,top3
申万宏源证券有限公司石狮石龙路证券营业部,1,974.91,1,0.0,0,金花股份
华泰证券股份有限公司北京广渠门内大街证券营业部,10,5006.61,8,1370.71,2,"光一科技,日出东方,科士达,"
中国中投证券有限责任公司无锡清扬路证券营业部,31,15443.98,19,8236.02,12,"佳讯飞鸿,沙钢股份,维科技术,"
中泰证券股份有限公司深圳泰然九路证券营业部,2,4051.94,1,9141.54,1,"吉翔股份,金花股份"
财通证券股份有限公司杭州体育馆证券营业部,22,13916.73,15,5251.13,7,"海得控制,深华发A,双林股份,"
浙商证券股份有限公司诸暨艮塔路证券营业部,4,1881.18,3,648.0,1,"多喜爱,邦宝益智"
国泰君安证券股份有限公司总部,3,371.27,1,27.28,2,"维科技术,海容冷链"
平安证券股份有限公司江苏分公司,4,951.15,2,749.31,2,"吉翔股份,大烨智能,朗迪集团"
长江证券股份有限公司广州天河北路证券营业部,1,819.31,1,0.0,0,金花股份
方正证券股份有限公司上海西藏南路证券营业部,3,1416.98,2,1060.0,1,日出东方
万联证券股份有限公司深圳福华一路证券营业部,1,312.07,1,0.0,0,邦宝益智
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,126,53544.61,81,25899.38,45,"金花股份,罗牛山,新华传媒,"
天风证券股份有限公司深圳平安金融中心证券营业部,9,2870.5,3,17046.59,6,"冀东装备,吉翔股份,延安必康,"
华福证券有限责任公司尤溪建设东街证券营业部,1,521.93,1,0.0,0,金花股份
湘财证券股份有限公司台州祥和路证券营业部,8,4252.0,6,1714.86,2,"新华文轩,轴研科技,朗源股份,"
中信建投证券股份有限公司成都南一环路证券营业部,8,4033.95,5,3870.32,3,"新大洲A,沧州明珠,邦宝益智,"
东兴证券股份有限公司南平滨江中路证券营业部,3,718.97,3,0.0,0,"维科技术,开能健康,南京聚隆"
新时代证券股份有限公司深圳深南大道金运世纪证券营业部,3,3348.68,2,14599.3,1,"金花股份,吉翔股份"
南京证券股份有限公司深圳深南中路证券营业部,1,395.05,1,0.0,0,金花股份
华鑫证券有限责任公司南昌红谷中大道证券营业部,2,454.77,1,778.03,1,"日出东方,万马科技"
国金证券股份有限公司上海奉贤区金碧路证券营业部,26,8642.52,20,2442.72,6,"新华传媒,贝通信,海容冷链,"
招商证券股份有限公司苏州华池街证券营业部,3,319.13,1,712.86,2,"吉翔股份,四通新材"
东兴证券股份有限公司邵武五一九路证券营业部,1,201.33,1,0.0,0,维科技术
华泰证券股份有限公司永嘉阳光大道证券营业部,4,3060.55,3,1360.25,1,"安控科技,朗源股份,日出东方"
华鑫证券有限责任公司西安南二环证券营业部,2,0.0,0,176.01,2,"海容冷链,邦宝益智"
华鑫证券有限责任公司上海茅台路证券营业部,3,11718.8,2,6401.78,1,"多喜爱,隆利科技,吉翔股份"
财富证券有限责任公司深圳宝安南路证券营业部,1,0.0,0,1277.09,1,维科技术
国联证券股份有限公司无锡梅村镇锡义路证券营业部,1,0.0,0,311.58,1,日出东方
申万宏源证券有限公司东莞鸿福路证券营业部,1,0.0,0,1654.72,1,金花股份
华林证券股份有限公司深圳龟山路证券营业部,2,21733.0,1,5580.59,1,"多喜爱,吉翔股份"
中信证券股份有限公司杭州定安路证券营业部,1,0.0,0,988.76,1,维科技术
国盛证券有限责任公司吉安阳明东路证券营业部,2,205.15,1,167.7,1,"华媒控股,邦宝益智"
华宝证券有限责任公司上海西藏中路证券营业部,2,0.0,0,680.14,2,"京城股份,金花股份"
西南证券股份有限公司杭州庆春东路证券营业部,5,2782.98,2,3588.86,3,"电广传媒,光洋股份,吉大通信,"
光大证券股份有限公司宁波孝闻街证券营业部,1,0.0,0,895.15,1,维科技术
中信证券股份有限公司汕头海滨路证券营业部,1,0.0,0,166.16,1,邦宝益智
东兴证券股份有限公司长沙韶山北路证券营业部,1,0.0,0,99.43,1,日出东方
银泰证券有限责任公司厦门湖滨南路证券营业部,1,0.0,0,381.28,1,金花股份
平安证券股份有限公司福州长乐北路证券营业部,8,3002.65,5,2014.01,3,"贝通信,新海宜,银亿股份,"
中国银河证券股份有限公司宜昌新世纪证券营业部,2,274.11,1,669.65,1,"赛象科技,维科技术"
华西证券股份有限公司广州珠江东路证券营业部,2,0.0,0,797.65,2,"华铁股份,邦宝益智"
中信建投证券股份有限公司上海市五莲路证券营业部,1,0.0,0,72.87,1,日出东方
华福证券有限责任公司厦门仙岳路证券营业部,1,0.0,0,380.47,1,金花股份
中银国际证券股份有限公司重庆江北证券营业部,1,0.0,0,277.6,1,维科技术
五矿证券有限公司东莞隆溪路证券营业部,1,0.0,0,94.44,1,邦宝益智
方正证券股份有限公司成都高升桥路证券营业部,1,0.0,0,61.63,1,日出东方
万和证券股份有限公司广东分公司,1,0.0,0,332.49,1,金花股份
国泰君安证券股份有限公司上海福山路证券营业部,9,3302.25,4,10277.18,5,"闻泰科技,高斯贝尔,沙钢股份,"
中国银河证券股份有限公司温州大南路证券营业部,3,192.03,1,3639.54,2,"广西广电,京城股份,大众公用"
财富证券有限责任公司长沙曙光中路证券营业部,1,295.39,1,0.0,0,中电电机
东吴证券股份有限公司杭州文晖路证券营业部,1,173.24,1,0.0,0,中电电机
西藏东方财富证券股份有限公司拉萨东环路第一证券营业部,1,158.65,1,0.0,0,广西广电
国泰君安证券股份有限公司宜昌珍珠路证券营业部,2,412.23,2,0.0,0,"东信和平,中电电机"
中信证券股份有限公司中山中山四路证券营业部,3,2497.39,3,0.0,0,"天风证券,联创互联,广博股份"
光大证券股份有限公司海口国贸大道证券营业部,2,371.61,2,0.0,0,"金冠股份,广西广电"
中信建投证券股份有限公司长沙星沙证券营业部,2,347.9,2,0.0,0,"天域生态,中电电机"
华福证券有限责任公司厦门湖滨南路证券营业部,3,1216.97,1,2400.52,2,"天风证券,光洋股份,德威新材"
中天证券股份有限公司台州市府大道证券营业部,7,4581.6,3,5448.9,4,"恒立实业,超华科技,广西广电"
中国银河证券股份有限公司厦门嘉禾路证券营业部,2,154.79,1,201.57,1,"中电电机,大烨智能"
西藏东方财富证券股份有限公司昌都聚盛路证券营业部,3,1465.27,2,705.61,1,"恩华药业,贝通信"
光大证券股份有限公司宁波悦盛路证券营业部,6,3559.92,5,1135.57,1,"安妮股份,天风证券,宇晶股份,"
联讯证券股份有限公司南通工农路证券营业部,4,1370.12,2,1624.98,2,"美盛文化,川恒股份,恒立实业,"
华西证券股份有限公司成都南一环路证券营业部,3,3256.01,1,5070.1,2,"君禾股份,摩恩电气"
广发证券股份有限公司秦皇岛和平大街证券营业部,1,0.0,0,299.64,1,中电电机
西藏东方财富证券股份有限公司拉萨团结路第一证券营业部,11,7958.73,8,1849.55,3,"大众公用,贝通信,宇信科技,"
东吴证券股份有限公司太仓人民南路证券营业部,2,820.63,1,168.43,1,"天风证券,开能健康"
华泰证券股份有限公司厦门厦禾路证券营业部,21,6049.12,9,7013.08,12,"沙钢股份,恒立实业,浔兴股份,"
华泰证券股份有限公司成都天府新区正东中街证券营业部,5,4490.49,4,1855.79,1,"新大洲A,新华锦,君禾股份"
安信证券股份有限公司佛山顺德容奇大道证券营业部,1,0.0,0,185.32,1,中电电机
西藏东方财富证券股份有限公司山南香曲东路证券营业部,4,915.29,2,342.53,2,"贝通信,鲁信创投,宇信科技,"
长江证券股份有限公司昆明白龙路证券营业部,1,464.75,1,0.0,0,君禾股份
光大证券股份有限公司深圳深南大道证券营业部,2,0.0,0,1074.1,2,"海得控制,中电电机"
中信证券股份有限公司杭州延安路证券营业部,6,3133.23,2,4070.0,4,"司太立,光一科技,中弘退,"
长城证券股份有限公司南京童卫路证券营业部,3,252.05,1,663.01,2,"开能健康,君禾股份,广西广电"
东北证券股份有限公司四川分公司,1,424.89,1,0.0,0,君禾股份
上海证券有限责任公司乐清虹桥飞虹南路证券营业部,1,0.0,0,137.9,1,中电电机
华宝证券有限责任公司成都天府大道证券营业部,1,0.0,0,753.0,1,贝通信
海通证券股份有限公司七台河大同街证券营业部,1,0.0,0,1127.55,1,天风证券
西藏东方财富证券股份有限公司成都东大街证券营业部,3,326.13,1,947.76,2,君禾股份
申万宏源证券有限公司桐乡和平路证券营业部,1,0.0,0,104.55,1,中电电机
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,11,1989.4,6,2479.96,5,"光洋股份,新海宜,群兴玩具,"
中泰证券股份有限公司聊城柳园南路证券营业部,2,524.87,1,1079.12,1,"迈为股份,天风证券"
华泰证券股份有限公司成都晋阳路证券营业部,2,0.0,0,986.8,2,"华谊嘉信,君禾股份"
财富证券有限责任公司杭州庆春路证券营业部,23,4608.2,14,3100.37,9,"奥维通信,新海宜,彩讯股份,"
华泰证券股份有限公司成都蜀金路证券营业部,8,1351.12,2,6542.43,6,"新海宜,京新药业,达威股份,"
国信证券股份有限公司大连和平广场证券营业部,1,0.0,0,708.15,1,天风证券
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,15,8280.77,4,16122.31,11,"安控科技,乐普医疗,新华锦,"
中国银河证券股份有限公司杭州天城东路证券营业部,3,4288.56,2,3075.68,1,"新华传媒,安控科技"
西藏东方财富证券股份有限公司上海徐汇宛平南路证券营业部,6,13369.26,5,1993.97,1,"大众公用,罗牛山,电广传媒,"
广发证券股份有限公司济南经七路证券营业部,2,1898.65,1,1845.8,1,新华传媒
