code,name,count,bamount,samount,net,bcount,scount
002436,兴森科技,3,41634.3,22443.75,19190.55,13,12
002157,正邦科技,1,39240.45,20935.88,18304.57,5,5
300184,力源信息,2,46438.5,35508.94,10929.55,11,11
000758,中色股份,2,48679.42,38312.47,10366.95,10,10
300152,科融环境,2,36394.87,26378.01,10016.85,12,15
000831,五矿稀土,2,44645.74,35671.12,8974.62,9,9
601975,招商南油,2,23857.07,15256.18,8600.89,9,12
002953,日丰股份,5,41660.34,34066.77,7593.56,23,22
300169,天晟新材,1,25767.42,18427.73,7339.69,8,8
002177,御银股份,1,8821.47,1516.59,7304.88,5,5
600703,三安光电,1,19953.85,12979.73,6974.12,4,5
600667,太极实业,1,9777.11,2873.94,6903.17,5,5
603739,蔚蓝生物,4,30293.96,23667.4,6626.57,17,19
300224,正海磁材,1,21435.01,14901.62,6533.39,9,8
002668,奥马电器,1,14436.14,8173.84,6262.3,5,5
002503,搜于特,1,14585.53,8423.7,6161.83,6,8
002041,登海种业,2,23250.8,18059.5,5191.31,8,7
603982,泉峰汽车,2,5209.19,145.99,5063.2,8,9
000815,美利云,1,9916.04,5533.8,4382.24,5,5
000612,焦作万方,3,25238.0,20946.34,4291.66,15,12
002161,远望谷,1,17333.28,13229.28,4104.0,7,7
002477,*ST雏鹰,1,11107.82,7091.29,4016.53,5,5
002955,鸿合科技,2,12743.35,8747.27,3996.08,9,9
600354,敦煌种业,3,14418.99,10769.96,3649.03,13,14
603267,鸿远电子,4,18290.72,14654.76,3635.96,17,16
300127,银河磁体,1,6066.42,2492.18,3574.24,5,5
300776,帝尔激光,2,25295.09,21880.55,3414.55,9,10
300667,必创科技,1,7374.94,4195.55,3179.39,5,5
300029,天龙光电,2,18904.08,15794.6,3109.48,12,11
600313,农发种业,1,17686.19,14649.38,3036.82,7,6
603697,有友食品,2,8979.9,5993.31,2986.59,10,8
603650,彤程新材,1,5829.88,2879.73,2950.15,5,5
600736,苏州高新,1,6204.85,3354.26,2850.59,5,5
300018,中元股份,1,7013.11,4185.03,2828.08,5,5
002919,名臣健康,2,17167.11,14408.93,2758.18,9,8
002437,誉衡药业,1,8069.89,5374.12,2695.77,5,5
601860,紫金银行,1,5811.76,3144.14,2667.62,5,5
002077,大港股份,3,30773.77,28243.88,2529.88,14,13
002140,东华科技,1,4914.96,2453.37,2461.59,5,5
002232,启明信息,1,4289.62,1877.78,2411.84,5,5
000948,南天信息,2,7223.32,4823.66,2399.67,10,9
600470,六国化工,1,3445.41,1261.77,2183.64,5,5
001896,豫能控股,1,3689.37,1541.0,2148.36,5,5
300353,东土科技,1,9086.3,6946.11,2140.19,5,5
603701,德宏股份,1,5344.37,3341.84,2002.54,5,5
600225,天津松江,1,3150.02,1160.6,1989.43,5,5
000722,湖南发展,1,3394.85,1410.78,1984.07,5,5
600624,复旦复华,1,8214.98,6260.94,1954.04,5,5
002942,新农股份,1,3214.46,1270.05,1944.4,5,5
600463,空港股份,1,3371.24,1597.98,1773.26,5,5
000852,石化机械,1,4514.04,2771.8,1742.24,5,5
601038,一拖股份,2,4071.13,2370.13,1701.0,7,10
002646,青青稞酒,1,3103.48,1456.9,1646.58,4,5
300777,中简科技,2,1652.32,44.85,1607.47,6,10
600206,有研新材,2,35039.08,33460.94,1578.14,9,9
002089,*ST新海,2,3094.44,1754.22,1340.22,10,9
000586,汇源通信,1,4843.51,3519.97,1323.54,5,5
600371,万向德农,1,4182.42,2926.86,1255.56,5,5
300260,新莱应材,1,3624.83,2431.17,1193.67,5,5
603906,龙蟠科技,3,18416.82,17224.71,1192.11,10,11
000962,东方钽业,1,1916.7,757.66,1159.05,5,5
002725,跃岭股份,1,8685.25,7535.12,1150.14,5,5
600844,丹化科技,1,1986.88,853.91,1132.97,5,5
603327,福蓉科技,2,1143.93,51.09,1092.84,9,8
002945,华林证券,1,10929.1,9865.31,1063.78,5,5
002428,云南锗业,1,4875.64,3876.11,999.52,5,5
000589,贵州轮胎,1,3624.89,2663.89,961.0,5,5
000655,金岭矿业,1,2329.99,1475.24,854.75,5,5
000918,嘉凯城,1,3908.51,3057.34,851.16,5,5
300779,惠城环保,2,842.25,36.29,805.96,5,9
600614,*ST鹏起,1,1803.71,1034.41,769.3,5,5
600393,粤泰股份,1,4084.54,3316.67,767.87,5,5
000927,一汽夏利,1,7141.84,6470.71,671.13,5,5
002584,西陇科学,1,2771.3,2128.78,642.52,5,5
002123,梦网集团,1,13022.25,12404.41,617.84,5,5
300775,三角防务,2,592.1,26.62,565.48,9,4
600532,宏达矿业,1,1251.78,697.96,553.82,5,5
002388,新亚制程,2,5694.0,5146.17,547.83,9,8
300427,红相股份,2,11451.46,10995.8,455.66,10,10
000018,*ST神城,1,632.63,245.61,387.02,5,5
000590,启迪古汉,1,3518.67,3232.01,286.66,5,5
600980,北矿科技,2,14668.62,14390.88,277.74,7,8
002199,东晶电子,1,350.17,92.15,258.02,3,5
002430,杭氧股份,1,4807.45,4589.77,217.68,5,5
002855,捷荣技术,1,1109.33,891.82,217.51,5,5
603977,国泰集团,1,2806.52,2598.77,207.75,6,6
002164,宁波东力,1,2280.26,2152.59,127.67,5,5
300772,运达股份,5,18493.35,18382.22,111.13,21,22
300471,厚普股份,2,14351.79,14337.6,14.19,10,10
000693,华泽退,4,0.5,0.5,0.0,10,2
002070,众和退,4,4.04,4.04,0.0,9,3
002220,ST天宝,1,180.52,186.35,-5.83,5,5
600401,退市海润,4,37.95,51.47,-13.52,17,10
600448,华纺股份,1,1896.85,1967.0,-70.15,5,5
600112,ST天成,1,222.37,306.18,-83.81,5,5
300280,紫天科技,1,1433.65,1570.44,-136.79,5,5
300330,华虹计通,1,7907.8,8061.02,-153.22,5,5
002359,*ST北讯,2,165.19,350.69,-185.5,10,8
603028,赛福天,1,623.0,826.56,-203.55,5,5
002247,聚力文化,1,257.73,467.92,-210.19,5,5
002210,*ST飞马,2,11527.87,11776.64,-248.77,10,9
600515,海航基础,1,1873.53,2178.73,-305.19,5,5
300430,诚益通,1,2672.32,2977.92,-305.6,5,5
002207,ST准油,1,1139.3,1488.99,-349.7,5,5
603663,三祥新材,1,3240.61,3606.45,-365.84,5,5
300708,聚灿光电,2,6722.85,7134.66,-411.81,9,10
002169,智光电气,3,34089.3,34547.7,-458.4,11,13
300325,德威新材,1,10764.28,11282.39,-518.1,5,5
002356,*ST赫美,2,399.31,963.46,-564.15,9,7
002943,宇晶股份,2,4911.36,5515.27,-603.91,9,9
300223,北京君正,1,4564.44,5190.65,-626.2,5,5
002877,智能自控,1,1319.45,1963.37,-643.92,5,5
002711,*ST欧浦,2,1637.65,2318.8,-681.15,10,8
600666,*ST瑞德,1,896.31,1594.0,-697.7,5,5
000911,*ST南糖,1,516.43,1220.02,-703.59,8,7
300287,飞利信,1,8228.18,8978.99,-750.81,5,5
300191,潜能恒信,1,1974.85,2741.98,-767.13,5,5
600139,西部资源,1,632.66,1415.43,-782.77,5,5
600794,保税科技,1,5207.68,6106.9,-899.22,5,5
600518,ST康美,1,470.74,1401.79,-931.06,5,5
300694,蠡湖股份,2,6065.47,7067.27,-1001.8,10,10
300089,文化长城,1,888.03,1931.86,-1043.83,5,5
600198,大唐电信,1,12454.28,13502.24,-1047.96,5,5
300278,华昌达,1,2420.56,3488.44,-1067.87,5,5
002426,胜利精密,1,6453.33,7581.77,-1128.44,5,5
300066,三川智慧,1,8526.67,9711.21,-1184.54,5,5
000567,海德股份,1,1829.45,3260.54,-1431.09,5,5
002905,金逸影视,3,68000.12,69436.5,-1436.38,10,10
000795,英洛华,5,138222.97,139774.39,-1551.42,17,18
000038,深大通,4,4292.4,5969.0,-1676.6,19,19
002947,恒铭达,4,21480.03,23246.94,-1766.91,15,18
603068,博通集成,1,4194.34,6034.04,-1839.7,5,5
600476,湘邮科技,1,7996.58,9858.6,-1862.02,5,5
000800,一汽轿车,1,5479.47,7593.29,-2113.82,5,5
002355,兴民智通,1,4414.27,6675.4,-2261.12,5,5
002902,铭普光磁,1,15682.28,18016.7,-2334.41,6,5
300054,鼎龙股份,1,5208.95,7640.4,-2431.45,5,4
300238,冠昊生物,1,3938.46,6494.46,-2556.0,5,5
300178,腾邦国际,1,1322.05,4005.71,-2683.66,5,5
603668,天马科技,2,16872.56,19572.4,-2699.84,9,9
002586,ST围海,1,3397.11,6242.5,-2845.39,5,5
300352,北信源,1,4106.93,6972.17,-2865.24,5,5
300108,吉药控股,1,3774.69,6675.64,-2900.94,5,5
300561,汇金科技,2,4442.12,7410.19,-2968.07,10,10
300768,迪普科技,1,3313.42,6315.82,-3002.4,5,5
300674,宇信科技,2,6818.26,9927.68,-3109.42,9,9
300210,森远股份,1,2725.22,5864.9,-3139.68,5,5
002548,金新农,1,11142.08,14430.52,-3288.44,5,5
002450,*ST康得,1,15611.81,19076.16,-3464.35,5,5
002836,新宏泽,1,9407.4,12890.24,-3482.84,5,5
603045,福达合金,1,8224.9,11781.49,-3556.59,5,5
300366,创意信息,2,6789.74,10842.48,-4052.75,9,10
600035,楚天高速,1,3351.12,7707.87,-4356.75,5,5
300313,天山生物,2,13653.47,18160.97,-4507.5,7,10
603078,江化微,1,6279.16,10816.2,-4537.04,5,5
300354,东华测试,1,2991.84,7665.97,-4674.13,5,5
300167,迪威迅,1,4454.51,9699.18,-5244.67,5,5
300626,华瑞股份,4,22064.29,27330.23,-5265.94,19,17
603189,网达软件,2,16364.7,22107.41,-5742.72,10,10
600734,实达集团,5,44866.57,50677.55,-5810.98,18,21
002701,奥瑞金,1,8120.22,13948.92,-5828.7,5,5
002776,柏堡龙,2,11992.3,17830.54,-5838.24,10,12
600572,康恩贝,1,6135.63,12793.24,-6657.61,5,5
000733,振华科技,1,6806.83,14392.41,-7585.58,5,4
300748,金力永磁,3,37050.29,45104.5,-8054.21,16,14
300370,安控科技,1,4574.28,12659.74,-8085.46,5,5
