Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
32.630965,58.02,CGV影城 赣州万象城店,1,3249,112057.79,56,34.49
20.299599,41.80,广州金逸--无锡光美金逸影城,2,2675,106711.03,64,39.89
49.651220,73.81,赣州市华夏国际影城（开发区店）,3,1993,70802.83,27,35.53
28.326437,48.56,赣州市嘉莱国际影城,4,1894,70077.64,39,37.00
60.077021,73.89,汕尾华影众乐影城,5,1404,63087.00,19,44.93
67.282442,73.45,茶陵县大千国际影城,6,1469,62716.00,20,42.69
5.942090,11.68,上海五角场万达广场店,7,806,62379.16,69,77.39
5.890240,12.20,Jackie Chan北京耀莱,8,1305,60714.40,107,46.52
10.897832,14.94,南京新街口国际影城,9,1419,52145.51,95,36.75
6.899309,9.11,北京寰映合生汇店,10,556,51093.44,61,91.89
6.995336,10.06,首都电影院西单店,11,795,50818.06,79,63.92
18.073643,22.75,首都电影院昌平店,12,1206,50376.48,53,41.77
7.197231,13.00,金逸北京大悦城IMAX店,13,663,48994.22,51,73.90
6.381762,14.03,广州飞扬影城（正佳分店）,14,856,47636.36,61,55.65
3.664921,10.00,东莞万达影城华南MALL店,15,390,40289.69,39,103.31
5.834482,9.72,CGV影城 上海七宝店,16,564,40241.52,58,71.35
5.748757,9.00,北京CBD万达广场店,17,468,39257.94,52,83.88
6.205561,10.35,UME影城（北京双井店）,18,590,39149.68,57,66.36
5.162949,6.93,SFC上影影城（港汇恒隆永华店）,19,513,39120.00,74,76.26
4.457879,5.87,北京市金泉港国际影城,20,605,39036.58,103,64.52
7.871575,12.98,广州市百丽宫猎德影院,21,597,38687.44,46,64.80
11.373873,16.83,成都UA国际金融中心影城,22,707,37524.73,42,53.08
4.910357,8.87,金逸上海龙之梦IMAX店,23,559,36922.69,63,66.05
5.249603,6.63,德纳国际影城杭州萧山店,24,583,36733.85,88,63.01
5.103294,10.16,广州市捷登都会飞扬影城,25,914,36378.71,90,39.80
9.319042,13.53,上海百美汇影院,26,433,36371.69,32,84.00
9.494126,15.35,呼和浩特万达广场店,27,660,36145.75,43,54.77
13.329095,16.13,深圳娱艺影院UAKKmallY影城,28,629,35853.40,39,57.00
5.876565,11.23,成都百丽宫影城（太古里店）,29,584,35675.80,52,61.09
5.401721,11.54,卢米埃北京长楹天街IMAX影城,30,531,35625.97,46,67.09
4.967295,9.36,UME影城（北京华星店）,31,393,35314.04,42,89.86
8.243882,12.01,武汉汉街万达广场店,32,853,35287.79,71,41.37
9.588500,13.56,福州仓山万达广场店,33,583,35177.73,43,60.34
8.740017,12.31,金逸广州海珠城IMAX店 ,34,591,35031.85,48,59.28
7.834101,12.00,武商摩尔国际电影城,35,1176,34522.71,98,29.36
7.631286,22.87,上海大光明影院,36,869,34391.12,38,39.58
8.223443,10.69,橙天嘉禾影城上海LuOne凯德晶萃店,37,449,34363.34,42,76.53
10.129264,15.93,中影国际影城珠海华发2店,38,956,34302.96,60,35.88
6.708094,11.69,上海百丽宫影城（环贸iapm店）,39,421,34293.81,36,81.46
17.990844,15.87,赣州嘉禾国际影城,40,841,34281.55,53,40.76
3.431217,5.99,CGV影城 深圳壹方城店,41,425,34173.61,71,80.41
4.185303,7.86,CGV影城 青岛万象城店,42,393,34014.98,50,86.55
7.382483,7.94,深圳万象影城深圳湾店,43,373,33781.93,47,90.57
6.953047,9.96,宁波博纳国际影城（北仑店）,44,727,33279.08,73,45.78
5.859375,10.00,广州白云万达广场店,45,540,33073.89,54,61.25
5.933421,8.38,CGV影城 苏州中心店,46,486,32942.61,58,67.78
6.908446,8.27,昆明万达影城同德广场店,47,513,32876.80,62,64.09
4.940972,9.85,北京美嘉欢乐影城（三里屯店）,48,463,32698.79,47,70.62
9.944647,13.95,贵阳万达影城中大广场店,49,530,32670.17,38,61.64
15.021665,20.13,建湖恒隆中数影城,50,624,32451.67,31,52.01
34.886671,51.56,定南县华夏国际影城,51,825,32141.94,16,38.96
18.772239,25.29,CGV影城 赣州步步高店,52,1138,31974.73,45,28.10
21.912159,27.70,赣州市中影嘉莱巨幕国际影城,53,914,31784.60,33,34.78
5.735727,4.12,CGV影城 广州K11店 ,54,214,31778.53,52,148.50
5.207124,11.53,广州飞扬影城,55,634,31618.62,55,49.87
10.692477,19.14,乌鲁木齐103电影公园钱塘江路店,56,823,31365.82,43,38.11
9.451769,12.71,兰州中心空间站IMAX影城,57,610,31352.20,48,51.40
10.295934,19.02,幸福蓝海国际影城南通圆融店,58,875,31326.90,46,35.80
4.038572,6.56,上海寰映影城大融城店,59,407,31119.31,62,76.46
58.630393,52.08,衡东县楚湘国际影城,60,625,31116.00,12,49.79
3.701153,5.81,北京通州万达广场店,61,430,31108.40,74,72.35
5.974458,9.61,卢米埃深圳九方IMAX影城,62,596,30845.15,62,51.75
8.016002,15.91,深圳海岸影城,63,541,30837.30,34,57.00
5.301460,12.16,金逸天津大悦城IMAX店,64,778,30585.17,64,39.31
5.308014,9.68,深圳市百老汇电影中心影城,65,426,30043.37,44,70.52
4.538823,7.23,北京石景山万达广场店,66,448,29061.69,62,64.87
4.164011,8.32,金逸北京荟聚IMAX店,67,499,29049.47,60,58.22
6.193611,9.71,成都锦华万达广场店,68,602,28798.92,62,47.84
24.574707,85.64,汕头鮀岛影剧院,69,1199,28694.23,14,23.93
10.732054,21.57,中影国际影城武汉光谷天河店,70,1057,28593.61,49,27.05
5.520789,7.78,北京耀莱成龙国际影城慈云寺店,71,397,28502.92,51,71.80
8.778625,11.50,金逸影城北京中关村店,72,529,28319.43,46,53.53
5.461342,9.51,兰州城关万达广场店,73,580,28073.30,61,48.40
8.909871,14.96,中影国际影城北京昌平永旺店,74,703,27998.25,47,39.83
8.379958,12.21,武汉博纳国际电影城,75,818,27755.35,67,33.93
12.455785,14.50,西安高新万达广场店,76,725,27631.52,50,38.11
