broker,count,bamount,bcount,samount,scount,top3
宏信证券有限责任公司成都锦城大道证券营业部,3,4321.67,2,1609.85,1,"实达集团,汇源通信"
华福证券有限责任公司厦门分公司,1,1889.45,1,0.0,0,哈高科
西藏东方财富证券股份有限公司浙江分公司,3,6467.5,2,3490.6,1,澄星股份
中原证券股份有限公司洛阳开元大道证券营业部,5,2898.38,5,0.0,0,"华映科技,中国应急,康达新材,"
海通证券股份有限公司牡丹江东宁繁荣街证券营业部,1,1749.72,1,0.0,0,粤泰股份
国泰君安证券股份有限公司徐州和平路证券营业部,1,986.78,1,0.0,0,实达集团
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,120,40156.72,63,33877.57,57,"哈高科,国海证券,赛腾股份,"
中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,5,3472.74,4,269.89,1,"澄星股份,东阿阿胶,金诚信"
中国银河证券股份有限公司上海五莲路证券营业部,9,2009.79,4,2694.25,5,"九安医疗,三泰控股,日出东方,"
安信证券股份有限公司上海黄浦区中山东二路证券营业部,2,1436.27,1,1631.12,1,粤泰股份
国泰君安证券股份有限公司济宁吴泰闸路证券营业部,2,358.4,1,1047.69,1,日出东方
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,86,29271.41,51,18958.45,35,"哈高科,国海证券,华宏科技,"
东方证券股份有限公司上海浦东新区金科路证券营业部,5,4362.43,4,571.01,1,"萃华珠宝,实达集团,龙星化工,"
民生证券股份有限公司河南分公司,3,2697.91,3,0.0,0,"澄星股份,红塔证券"
安信证券股份有限公司上海普陀区梅川路证券营业部,1,1384.47,1,0.0,0,粤泰股份
中国银河证券股份有限公司上海浦东南路证券营业部,2,681.01,2,0.0,0,"日出东方,泸天化"
中信证券股份有限公司上海溧阳路证券营业部,14,8796.22,9,4449.37,5,"三超新材,银泰资源,澄星股份,"
华鑫证券有限责任公司上海红宝石路证券营业部,1,1244.36,1,0.0,0,哈高科
光大证券股份有限公司中山博爱四路证券营业部,1,624.13,1,0.0,0,实达集团
广发证券股份有限公司深圳后海证券营业部,4,804.69,2,780.47,2,"松炀资源,日出东方,禾望电气"
中国国际金融股份有限公司厦门莲岳路证券营业部,2,2037.44,2,0.0,0,"立华股份,粤泰股份"
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,18,26911.48,10,21699.6,8,"中国卫通,芯能科技,澄星股份,"
华泰证券股份有限公司无锡金融一街证券营业部,6,4625.14,4,1901.5,2,"国新健康,卫宁健康,博雅生物,"
东莞证券股份有限公司浙江分公司,9,4271.14,8,733.81,1,"九安医疗,中欣氟材,实达集团,"
华泰证券股份有限公司江阴分公司,17,5797.84,5,19110.81,12,"萃华珠宝,恒铭达,法尔胜,"
方正证券股份有限公司北京阜外大街,1,0.0,0,2650.41,1,哈高科
九州证券股份有限公司河南分公司,1,883.82,1,0.0,0,粤泰股份
招商证券股份有限公司深圳建安路证券营业部,1,0.0,0,409.77,1,实达集团
中泰证券股份有限公司上海建国中路证券营业部,1,0.0,0,2129.59,1,哈高科
长江证券股份有限公司武汉胜利街证券营业部,2,0.0,0,1797.3,2,"神开股份,日出东方"
沪股通专用,11,9822.03,5,26266.58,6,"安琪酵母,赛腾股份,国检集团,"
安信证券股份有限公司上海杨高南路证券营业部,1,0.0,0,320.2,1,实达集团
申万宏源证券有限公司成都槐树街证券营业部,1,0.0,0,1407.65,1,哈高科
中国银河证券股份有限公司北京朝阳门北大街证券营业部,1,0.0,0,1885.09,1,粤泰股份
中国银河证券股份有限公司郑州健康路证券营业部,1,0.0,0,195.92,1,实达集团
财通证券股份有限公司杭州文二西路证券营业部,2,0.0,0,1626.08,2,"惠城环保,哈高科"
中银国际证券股份有限公司广州天河路证券营业部,2,0.0,0,1064.61,2,"泰合健康,澄星股份"
西藏东方财富证券股份有限公司山南香曲东路证券营业部,6,1510.3,2,1437.39,4,"电工合金,松炀资源,宜通世纪,"
华福证券有限责任公司富阳江滨西大道证券营业部,7,2155.57,3,1924.18,4,"星帅尔,实达集团"
中信证券股份有限公司宁波天童北路证券营业部,2,325.19,1,1094.21,1,"快意电梯,哈高科"
南京证券股份有限公司银川文化东街证券营业部,1,0.0,0,170.14,1,实达集团
广发证券股份有限公司上海控江路证券营业部,1,0.0,0,327.37,1,澄星股份
江海证券有限公司北京团结湖证券营业部,1,0.0,0,1588.12,1,粤泰股份
