code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.16,2938.6411,2942.1853,2937.6168,2944.821,2931.2926,131811751,1407.6639
000002,Ａ股指数,-0.15,3077.8924,3081.6039,3076.8345,3084.3731,3070.218,131690845,1406.8759
000003,Ｂ股指数,-0.34,291.3422,291.7156,290.7222,291.8118,289.7861,120906,0.788
000008,综合指数,-0.32,2870.6074,2874.5856,2865.4226,2874.5099,2860.2932,26208358,291.6508
000009,上证380,0.15,4591.7253,4597.6604,4604.6362,4609.8697,4584.1073,34369609,359.7248
000010,上证180,-0.45,8464.994,8475.3505,8437.619,8483.1496,8424.9679,39485671,577.4239
000011,基金指数,-0.15,6165.925,6170.1162,6160.9248,6175.6084,6154.0511,33724290,203.4058
000012,国债指数,0.01,173.78,173.7634,173.778,173.7875,173.7762,113479,1.1312
000016,上证50,-0.62,2900.0461,2902.6099,2884.561,2905.1108,2881.4038,17411517,296.2263
000017,新综指,-0.15,2481.701,2484.6944,2480.8474,2486.9268,2475.5118,131667865,1406.5673
000300,沪深300,-0.45,3819.2474,3824.1878,3806.8449,3828.3256,3799.8665,80730952,1084.4968
000905,中证500,0.14,4917.7931,4925.3243,4932.0458,4940.2313,4909.6633,68924962,609.5897
399001,深证成指,-0.28,9294.556999999999,9309.415,9283.408000000001,9324.907,9255.429,21131214391,2116.7606
399002,深成指R,-0.27,11356.873,11374.493999999999,11343.252,11393.958,11309.063999999998,9123726252,1037.8302
399003,成份Ｂ指,-0.02,5171.2,5169.833,5168.679,5180.419,5149.411,10643963,0.431
399004,深证100R,-0.58,5244.408,5251.271,5220.733,5259.435,5205.651,3930510265,512.7219
399005,中小板指,-0.28,5674.814,5687.529,5671.34,5697.145,5656.856,1654695229,237.1738
399006,创业板指,-0.14,1545.3370000000002,1547.4679999999998,1545.273,1551.9920000000002,1538.619,5705520045,721.7578
399008,中小300,-0.1,1116.137,1118.3310000000001,1117.21,1120.164,1113.928,4009943897,472.0433
399100,新 指 数,-0.08,7224.82,7235.299,7229.278,7249.533,7207.15,20612387681,2100.2541
399101,中小板综,0.01,8796.983,8810.731,8811.494,8827.516,8780.108,8506952782,834.1123
399106,深证综指,-0.03,1570.08,1572.344,1571.8120000000001,1575.557,1566.87,21131214391,2116.7606
399107,深证Ａ指,-0.03,1641.943,1644.316,1643.764,1647.6889999999999,1638.5910000000001,21114817067,2116.1368
399108,深证Ｂ指,-0.14,979.551,979.7389999999999,978.319,979.878,975.568,16397324,0.6238
399333,中小板R,-0.27,6374.392,6387.905,6370.49,6399.475,6354.22,1654695229,237.1738
399606,创业板R,-0.14,1628.517,1630.733,1628.45,1635.531,1621.4379999999999,1301543615,217.1192
