code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.63,2503.9498,2527.0071,2511.1173,2513.9641,2462.8448,120694908,976.4648
000002,Ａ股指数,-0.63,2621.8612,2646.0667,2629.4392,2632.4252,2578.8173,120502040,975.3831
000003,Ｂ股指数,-0.76,273.7521,274.1593,272.0626,273.7521,269.0285,192868,1.0817
000008,综合指数,-0.15,2394.5506,2416.0674,2412.44,2415.5679,2366.8153,30373459,237.3641
000009,上证380,-0.89,3919.548,3953.6616,3918.5625,3925.4343,3831.6509,27143080,219.7695
000010,上证180,-0.41,6793.0469,6858.9576,6830.9621,6839.2806,6694.1642,43785231,427.0672
000011,基金指数,-0.26,5509.2127,5528.4346,5513.9581,5518.4179,5465.1181,52167018,321.4182
000012,国债指数,0.02,169.5907,169.5744,169.6165,169.6302,169.5878,325990,3.1665
000016,上证50,-0.16,2285.66,2309.2327,2305.6398,2308.6053,2256.4712,21050582,239.0438
000017,新综指,-0.63,2113.9731,2133.49,2120.0923,2122.4982,2079.2778,120480698,975.0531
000300,沪深300,-0.4,3006.8787,3038.1981,3026.1962,3030.1418,2964.875,68771994,697.2373
000905,中证500,-0.92,4233.5432,4274.7218,4235.3985,4244.9521,4132.7639,52247698,373.3509
399001,深证成指,-0.62,7308.606,7392.561,7346.871999999999,7362.073,7180.076,16608066406,1359.1004
399002,深成指R,-0.62,8835.902,8937.4,8882.164,8900.543,8680.513,6881506315,611.3177
399003,成份Ｂ指,-0.86,4310.083,4320.835999999999,4283.655,4310.083,4240.383,3937376,0.1771
399004,深证100R,-0.43,3804.183,3852.8509999999997,3836.123,3844.211,3755.2090000000003,2394692357,269.3398
399005,中小板指,-0.39,4750.295,4811.291,4792.4529999999995,4801.712,4674.148,1678399932,170.5356
399006,创业板指,-0.69,1269.142,1284.3319999999999,1275.44,1279.704,1243.9669999999999,1218755948,141.5819
399008,中小300,-0.5,938.801,949.7689999999999,945.025,946.655,921.722,3997173032,314.8025
399100,新 指 数,-0.73,5801.812,5864.196999999999,5821.221,5830.718000000001,5685.856,16255916522,1346.755
399101,中小板综,-0.68,7417.193,7498.505999999999,7447.460999999999,7457.334,7270.769,7638629807,608.8437
399106,深证综指,-0.68,1282.107,1295.719,1286.884,1288.997,1256.712,16608066406,1359.1004
399107,深证Ａ指,-0.68,1340.58,1354.854,1345.615,1347.8339999999998,1314.005,16594981924,1358.7142
399108,深证Ｂ指,-0.68,840.2310000000001,841.438,835.7289999999999,840.2310000000001,826.6669999999999,13084482,0.3862
399333,中小板R,-0.39,5281.670999999999,5349.491,5328.545,5338.840999999999,5197.008,1678399932,170.5356
399606,创业板R,-0.68,1329.485,1345.398,1336.2079999999999,1340.549,1303.114,1218555565,141.5602
