code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
603629,N利通,44.01,27.78,8.49,27.78,27.78,27.78,19.29,30.72,0.0,0.18,0.0,442.0,441.0,0.0,1227098.0,1.0,元器件,江苏,0.25,6.95,27.78,27.78,43.58,56.0,0.0032,0.0,,
002684,猛狮科技,10.08,6.88,0.63,6.88,6.88,6.88,6.25,0.0,0.71,1.1,0.0,42727.0,37948.0,4778.0,29396148.0,5.67,电气设备,广东,3.9,26.84,39.04,6.88,9.33,802.0,0.0014,0.0,,
002017,东信和平,10.06,7.55,0.69,6.83,7.55,6.83,6.86,63.91,1.42,5.41,10.5,186648.0,81671.0,104976.0,136888624.0,3.46,通信设备,广东,3.45,26.06,26.15,7.33,9.31,1756.0,0.0031,10.54,,
300736,百邦科技,10.02,25.14,2.29,25.14,25.14,25.14,22.85,71.81,0.83,6.03,0.0,12288.0,9927.0,2360.0,30890776.0,0.82,通信设备,北京,0.2,5.12,20.54,25.14,9.27,268.0,0.0225,0.0,,
300635,达安股份,10.02,13.07,1.19,12.04,13.07,11.89,11.88,32.69,1.64,5.13,9.93,22882.0,15627.0,7254.0,29312386.0,1.36,建筑施工,广东,0.45,5.83,17.73,12.81,9.27,587.0,0.0087,9.92,,
603322,超讯通信,10.02,26.36,2.4,24.03,26.36,24.03,23.96,201.37,2.4,4.31,9.72,19563.0,13372.0,6190.0,50527700.0,1.12,通信设备,广东,0.45,11.96,29.52,25.83,9.59,756.0,0.0057,9.7,,
603283,赛腾股份,10.01,18.57,1.69,18.33,18.57,18.09,16.88,29.99,3.76,9.71,2.84,38843.0,25473.0,13370.0,71983120.0,1.63,专用机械,江苏,0.4,7.43,30.23,18.53,9.58,510.0,0.019,2.65,,
603220,贝通信,10.01,21.98,2.0,19.92,21.98,19.81,19.98,77.54,1.18,27.52,10.86,232344.0,106373.0,125971.0,493228704.0,3.38,通信设备,湖北,0.84,18.56,74.24,21.23,9.58,2098.0,0.0131,10.95,,
300680,隆盛科技,10.01,18.58,1.69,17.58,18.58,17.58,16.89,142.41,4.65,11.72,5.92,40216.0,23470.0,16746.0,72881200.0,0.74,汽车配件,江苏,0.34,6.38,13.81,18.12,9.26,857.0,0.0137,5.69,,
300602,飞荣达,10.0,33.87,3.08,31.35,33.87,31.04,30.79,43.01,2.93,10.27,9.19,63316.0,29953.0,33362.0,208830768.0,2.04,元器件,深圳,0.62,20.88,69.16,32.98,9.25,2554.0,0.004,9.12,,
603895,天永智能,10.0,29.26,2.66,29.26,29.26,29.26,26.6,46.32,1.1,5.58,0.0,15079.0,13918.0,1161.0,44121944.0,1.08,专用机械,上海,0.27,7.91,31.62,29.26,9.57,704.0,0.0079,0.0,,
603507,振江股份,10.0,20.79,1.89,19.32,20.79,19.2,18.9,32.6,1.57,4.68,8.41,37581.0,16302.0,21278.0,76062912.0,1.28,钢加工,江苏,0.8,16.71,26.63,20.24,9.57,1879.0,0.0025,8.28,,
002547,春兴精工,10.0,5.17,0.47,4.69,5.17,4.66,4.7,99.06,1.13,15.45,10.85,1232529.0,520164.0,712364.0,615564736.0,11.28,通信设备,江苏,7.98,41.24,58.32,4.99,9.25,4464.0,0.0035,10.94,,
002935,天奥电子,10.0,45.66,4.15,42.2,45.66,42.2,41.51,113.57,1.17,11.61,8.34,30965.0,19250.0,11714.0,137479728.0,1.07,元器件,四川,0.27,12.18,48.71,44.4,9.25,1083.0,0.0107,8.2,,
002927,泰永长征,9.99,37.64,3.42,36.9,37.64,36.58,34.22,73.57,0.89,26.78,3.1,81651.0,41863.0,39787.0,305290240.0,1.22,电气设备,贵州,0.3,11.47,45.9,37.39,9.25,997.0,0.0269,2.9,,
300647,超频三,9.99,16.51,1.5,14.86,16.51,14.8,15.01,212.79,2.62,16.72,11.39,130994.0,70528.0,60465.0,206459232.0,2.38,元器件,深圳,0.78,12.93,39.29,15.76,9.24,2860.0,0.0058,11.55,,
002871,伟隆股份,9.99,26.64,2.42,24.5,26.64,24.37,24.22,44.82,6.23,41.93,9.37,121178.0,65409.0,55768.0,316083392.0,1.17,机械基件,山东,0.29,7.7,31.1,26.08,9.24,1184.0,0.0354,9.31,,
002907,华森制药,9.99,21.69,1.97,20.78,21.69,20.2,19.72,58.1,3.89,28.34,7.56,167115.0,70316.0,96799.0,350128384.0,4.0,化学制药,重庆,0.59,12.79,86.77,20.95,9.24,3070.0,0.0092,7.38,,
002922,伊戈尔,9.99,19.49,1.77,17.67,19.49,17.67,17.72,57.02,1.66,15.33,10.27,50580.0,40642.0,9938.0,97341312.0,1.32,电气设备,广东,0.33,6.43,25.73,19.24,9.24,897.0,0.0171,10.3,,
002199,东晶电子,9.99,8.7,0.79,7.9,8.7,7.88,7.91,0.0,6.16,2.62,10.37,59175.0,41629.0,17546.0,50551032.0,2.43,元器件,浙江,2.26,19.67,21.18,8.54,9.24,995.0,0.0026,10.41,,
300700,岱勒新材,9.99,24.89,2.26,22.59,24.89,22.46,22.63,31.45,4.57,7.67,10.74,33994.0,29441.0,4552.0,84029592.0,0.82,矿物制品,湖南,0.44,11.03,20.51,24.72,9.24,1160.0,0.0066,10.82,,
600775,南京熊猫,9.99,7.6,0.69,6.9,7.6,6.86,6.91,64.13,1.65,7.74,10.71,519909.0,239806.0,280103.0,386614304.0,9.14,通信设备,江苏,6.72,51.06,51.06,7.44,9.56,3139.0,0.0025,10.79,,
002285,世联行,9.98,5.4,0.49,4.91,5.4,4.89,4.91,22.04,2.16,0.75,10.39,150155.0,91807.0,58348.0,78908416.0,20.43,房产服务,深圳,20.1,108.54,110.32,5.26,9.23,1602.0,0.0005,10.43,,
600776,东方通信,9.97,8.49,0.77,7.9,8.49,7.8,7.72,104.27,0.85,5.9,8.94,563840.0,231627.0,332213.0,466025184.0,12.56,通信设备,浙江,9.56,81.16,106.63,8.27,9.55,2295.0,0.0026,8.85,,
000586,汇源通信,9.97,8.38,0.76,7.74,8.38,7.65,7.62,0.0,1.46,3.67,9.58,70922.0,41094.0,29828.0,57685032.0,1.93,通信设备,四川,1.93,16.21,16.21,8.13,9.22,1272.0,0.0029,9.54,,
300140,中环装备,9.97,11.47,1.04,10.64,11.47,10.48,10.43,0.0,0.96,8.39,9.49,207117.0,95155.0,111962.0,229434912.0,3.45,电气设备,陕西,2.47,28.32,39.59,11.08,9.22,2377.0,0.0035,9.45,,
300453,三鑫医疗,9.97,10.48,0.95,10.48,10.48,10.48,9.53,43.96,6.88,7.02,0.0,64375.0,62394.0,1980.0,67464760.0,1.63,医疗保健,江西,0.92,9.61,17.12,10.48,9.22,734.0,0.0096,0.0,,
002900,哈三联,9.96,12.25,1.11,11.42,12.25,11.31,11.14,16.01,9.01,5.52,8.44,80030.0,58845.0,21185.0,96876304.0,3.17,化学制药,黑龙江,1.45,17.75,38.78,12.1,9.22,1462.0,0.0038,8.31,,
002556,辉隆股份,9.96,5.19,0.47,4.98,5.19,4.98,4.72,20.05,8.33,4.26,4.45,297992.0,185627.0,112365.0,153604304.0,7.18,其他商业,安徽,6.99,36.29,37.24,5.15,9.21,1196.0,0.0036,4.22,,
600692,亚通股份,9.94,6.97,0.63,6.7,6.97,6.7,6.34,52.55,1.41,1.64,4.26,41826.0,35602.0,6223.0,29021200.0,3.52,房产服务,上海,2.55,17.77,24.52,6.94,9.51,797.0,0.0021,4.03,,
300414,中光防雷,8.3,15.66,1.2,14.47,15.66,14.4,14.46,61.32,3.53,1.77,8.71,27929.0,10539.0,17390.0,42747844.0,1.71,元器件,四川,1.58,24.67,26.76,15.31,7.55,1609.0,0.0011,8.75,,
300698,万马科技,8.24,18.13,1.38,16.97,18.18,16.82,16.75,293.62,2.04,19.73,8.12,89685.0,36511.0,53173.0,157022736.0,1.34,通信设备,浙江,0.45,8.24,24.29,17.51,7.49,3023.0,0.0065,7.79,,
601869,长飞光纤,8.13,39.92,3.0,37.11,39.97,37.06,36.92,18.34,4.55,15.13,7.88,114659.0,47248.0,67411.0,445134848.0,7.58,通信设备,湖北,0.76,30.26,162.21,38.82,7.7,3953.0,0.0038,7.72,,
002124,天邦股份,7.97,6.91,0.51,6.4,6.98,6.39,6.4,49.73,1.33,1.55,9.22,163969.0,52682.0,111286.0,111156400.0,11.6,饲料,浙江,10.58,73.14,80.13,6.78,7.22,2944.0,0.0005,8.14,,
603559,中通国脉,7.88,23.42,1.71,21.66,23.88,21.6,21.71,157.18,7.14,18.53,10.5,147301.0,76747.0,70553.0,343697248.0,1.43,通信设备,吉林,0.79,18.62,33.56,23.33,7.45,3532.0,0.0052,8.43,,
000550,江铃汽车,7.42,12.74,0.88,12.15,12.97,11.98,11.86,37.7,1.55,0.95,8.35,49080.0,20130.0,28949.0,61535348.0,8.63,汽车整车,江西,5.18,66.05,109.97,12.54,6.67,2421.0,0.0004,6.34,,
300509,新美星,7.4,13.35,0.92,12.43,13.66,12.43,12.43,41.66,5.39,9.84,9.9,49185.0,15249.0,33935.0,65074272.0,1.52,专用机械,江苏,0.5,6.67,20.29,13.23,6.65,1472.0,0.0067,7.4,,
000922,佳电股份,7.34,7.02,0.48,6.54,7.08,6.54,6.54,9.99,3.74,1.2,8.26,58386.0,24686.0,33700.0,40296940.0,4.9,电气设备,黑龙江,4.85,34.07,34.39,6.9,6.59,1415.0,0.0009,7.34,,
