code,name,count,bamount,samount,net,bcount,scount
300140,中环装备,2,17865.31,8370.6,9494.71,12,9
002871,伟隆股份,2,29779.49,22245.47,7534.02,8,10
002243,通产丽星,2,21365.25,15122.04,6243.22,9,10
300753,爱朋医疗,3,21405.31,15427.65,5977.66,13,12
300153,科泰电源,1,13888.35,8083.72,5804.63,7,6
002862,实丰文化,3,30829.12,25114.53,5714.59,12,13
600652,游久游戏,1,6354.27,938.22,5416.06,5,5
603032,德新交运,2,17370.51,12163.97,5206.54,10,12
300736,百邦科技,2,5897.02,1737.11,4159.91,5,8
603220,贝通信,3,10656.61,6515.85,4140.76,13,12
300647,超频三,1,5150.6,1850.57,3300.03,5,5
000610,西安旅游,4,18646.54,15467.61,3178.94,16,19
600273,嘉化能源,1,10028.56,6899.28,3129.28,4,5
000823,超声电子,1,5755.15,3102.82,2652.33,5,5
300462,华铭智能,1,4909.45,2459.83,2449.63,5,5
300216,千山药机,1,2982.15,535.41,2446.74,5,5
002547,春兴精工,1,7204.55,4820.27,2384.28,5,5
300392,腾信股份,1,2920.82,561.44,2359.38,5,5
600158,中体产业,1,6532.06,4363.06,2169.0,5,5
300589,江龙船艇,1,2747.81,684.38,2063.43,5,5
300052,中青宝,1,2410.6,623.94,1786.66,5,5
601162,天风证券,1,7098.97,5314.8,1784.17,5,5
300494,盛天网络,1,3100.07,1325.48,1774.6,5,5
600086,东方金钰,1,4224.21,2552.26,1671.95,5,5
600692,亚通股份,1,1615.97,0.0,1615.97,5,0
300453,三鑫医疗,1,3813.85,2209.92,1603.93,5,5
600593,大连圣亚,3,15221.16,13640.82,1580.34,13,13
000517,荣安地产,1,3710.85,2222.34,1488.52,5,5
002174,游族网络,1,11061.93,9575.4,1486.53,4,4
002288,超华科技,1,6037.68,4577.65,1460.04,5,5
002560,通达股份,1,1800.12,378.91,1421.21,5,5
603876,鼎胜新材,1,2878.0,1496.79,1381.22,5,5
600250,南纺股份,1,1876.55,571.94,1304.61,5,5
002556,辉隆股份,1,3166.63,1989.29,1177.34,5,5
603322,超讯通信,1,1635.13,465.29,1169.84,5,5
300535,达威股份,1,4422.37,3276.7,1145.67,5,5
002514,宝馨科技,1,5130.0,4058.94,1071.06,5,5
002112,三变科技,1,2647.04,1583.17,1063.87,5,5
002213,特尔佳,1,2909.28,1848.39,1060.89,5,5
000966,长源电力,1,2041.79,989.25,1052.55,2,5
002721,金一文化,1,2645.86,1623.73,1022.13,5,5
002175,东方网络,1,2394.32,1569.52,824.79,5,5
603268,松发股份,2,5374.79,4560.71,814.08,9,9
600053,九鼎投资,2,8194.72,7422.93,771.79,10,7
002845,同兴达,1,2858.34,2088.66,769.67,5,5
000007,全新好,1,4102.42,3334.75,767.68,5,5
000586,汇源通信,1,1618.27,879.58,738.69,5,5
300165,天瑞仪器,1,2351.29,1629.23,722.05,5,5
300018,中元股份,1,4382.59,3766.57,616.02,5,5
600223,鲁商置业,1,2007.76,1410.91,596.85,5,5
002787,华源控股,1,1143.36,669.89,473.47,5,5
002346,柘中股份,1,5186.38,4717.94,468.44,6,8
300700,岱勒新材,1,1744.52,1298.33,446.19,5,5
600078,澄星股份,1,327.5,0.0,327.5,5,0
603656,泰禾光电,1,915.42,607.57,307.85,5,5
002188,*ST巴士,1,1571.31,1281.34,289.97,5,5
300680,隆盛科技,1,1351.39,1073.86,277.53,5,5
600807,*ST天业,1,652.19,435.4,216.8,5,5
300565,科信技术,2,5070.13,4915.91,154.22,10,9
600929,湖南盐业,2,5408.08,5288.4,119.68,10,10
603629,利通电子,1,122.71,13.89,108.82,1,5
300379,东方通,1,883.46,842.33,41.13,5,5
002941,新疆交建,5,24749.85,24717.83,32.03,18,17
000609,中迪投资,1,2357.25,2343.55,13.7,5,5
603768,常青股份,1,463.94,493.56,-29.62,5,5
300659,中孚信息,1,40.11,138.85,-98.74,5,1
603040,新坐标,1,366.88,468.56,-101.68,5,5
600777,新潮能源,1,3071.32,3183.17,-111.85,5,5
300735,光弘科技,2,8688.91,8802.88,-113.97,9,10
600610,*ST毅达,1,824.15,960.23,-136.08,5,5
603726,朗迪集团,1,937.09,1090.64,-153.55,5,5
000912,*ST天化,1,59.71,223.44,-163.73,5,1
002161,远望谷,1,1168.82,1455.52,-286.69,5,5
000691,亚太实业,1,1136.9,1424.48,-287.58,5,5
002927,泰永长征,5,28246.06,28541.76,-295.7,22,25
002512,达华智能,1,4398.58,4694.92,-296.33,5,5
300077,国民技术,1,1806.52,2145.85,-339.33,5,5
600290,华仪电气,2,4782.51,5137.83,-355.32,10,9
603283,赛腾股份,1,2545.59,2994.06,-448.47,5,5
300472,新元科技,2,2477.82,2971.44,-493.62,10,9
300748,金力永磁,2,2948.28,3555.72,-607.43,9,10
603378,亚士创能,1,1250.49,1870.77,-620.28,5,5
300668,杰恩设计,1,1389.61,2019.37,-629.76,5,5
000979,中弘退,5,3372.2,4034.76,-662.57,17,20
300674,宇信科技,3,9486.54,10286.4,-799.86,13,14
002090,金智科技,1,796.64,1644.89,-848.25,5,5
300644,南京聚隆,2,2832.6,3713.14,-880.54,9,9
300313,天山生物,1,621.05,1509.46,-888.41,5,5
600267,海正药业,1,2425.74,3383.85,-958.11,5,4
002598,山东章鼓,1,1501.64,2462.9,-961.26,5,5
002943,宇晶股份,5,14955.4,15931.56,-976.16,18,18
002437,誉衡药业,1,1342.7,2360.26,-1017.56,5,5
300478,杭州高新,1,479.33,1645.97,-1166.64,5,5
300643,万通智控,2,5189.99,6388.04,-1198.06,10,10
000766,通化金马,2,3204.82,4404.25,-1199.43,10,9
002571,德力股份,1,3503.1,4744.63,-1241.53,5,5
002907,华森制药,2,10771.41,12036.7,-1265.29,12,9
300152,科融环境,1,1950.98,3322.26,-1371.28,5,5
603131,上海沪工,1,932.16,2492.91,-1560.75,5,5
000981,银亿股份,2,14267.44,15859.05,-1591.61,9,8
603389,亚振家居,4,8078.58,9743.42,-1664.85,18,16
600695,绿庭投资,1,5205.35,6947.48,-1742.13,5,5
300197,铁汉生态,2,638.05,2501.62,-1863.58,9,6
300504,天邑股份,3,7918.43,9896.07,-1977.64,14,15
300752,隆利科技,4,14243.49,16365.12,-2121.63,13,17
300602,飞荣达,1,2358.64,4580.7,-2222.06,5,5
000917,电广传媒,1,3636.73,5884.12,-2247.39,5,4
002451,摩恩电气,1,2651.17,5055.07,-2403.9,5,5
002417,深南股份,2,9409.12,12016.42,-2607.3,12,11
002606,大连电瓷,1,1659.56,4405.85,-2746.28,5,5
000659,珠海中富,1,4077.34,6904.12,-2826.79,5,5
300651,金陵体育,1,1893.25,4942.56,-3049.31,5,5
000545,金浦钛业,1,677.88,3931.07,-3253.19,5,5
603045,福达合金,1,1458.91,4908.04,-3449.12,5,5
300675,建科院,1,1567.84,5019.58,-3451.74,5,5
002942,新农股份,5,12712.92,16613.74,-3900.82,17,17
601066,中信建投,1,3721.26,8622.01,-4900.76,5,5
000533,万家乐,4,11600.79,17392.76,-5791.97,19,19
