Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
72.329719,93.24,宁海集禾影城桃园广场店,1,8951,268565.00,96,30.00
37.113053,70.07,上海五角场万达广场店,2,5045,263737.60,72,52.28
61.572021,92.74,宁海县万象国际影城,3,6492,194787.00,70,30.00
26.429562,40.48,武商摩尔国际电影城,4,5020,180614.00,124,35.98
25.081399,34.38,南京新街口国际影城,5,3919,168847.00,114,43.08
23.659985,42.74,金逸北京大悦城IMAX店,6,2265,163049.00,53,71.99
20.859019,45.87,广州飞扬影城（正佳分店）,7,2752,157160.00,60,57.11
24.525623,38.40,北京CBD万达广场店,8,2035,156276.20,53,76.79
34.184224,42.18,无锡电影大世界,9,2531,140382.30,60,55.47
25.274051,33.39,北京寰映合生汇店,10,1970,138726.90,59,70.42
17.973531,25.87,首都电影院西单店,11,2173,134701.24,84,61.99
17.693381,32.27,深圳市百老汇电影中心影城,12,2130,132145.00,66,62.04
26.426335,39.39,武汉汉街万达广场店,13,3309,131055.70,84,39.61
17.791607,29.91,UME影城（北京双井店）,14,1944,126859.77,65,65.26
12.817234,26.54,Jackie Chan北京耀莱,15,2707,125611.70,102,46.40
31.797548,50.02,中影国际影城珠海华发2店,16,2851,123030.00,57,43.15
16.222453,23.68,深圳市万象影城罗湖万象城店,17,2179,121908.90,92,55.95
23.053072,40.19,上海百丽宫影城（环贸iapm店）,18,1487,121830.00,37,81.93
26.931816,33.99,德纳国际影城杭州萧山店,19,2821,115856.00,83,41.07
26.404880,38.47,武汉博纳国际电影城,20,3193,114366.00,83,35.82
15.169434,26.46,CGV影城 深圳壹方城店,21,1826,110182.00,69,60.34
22.725250,68.10,上海大光明影院,22,2724,105516.00,40,38.74
14.492096,28.89,北京美嘉欢乐影城（三里屯店）,23,1358,105515.00,47,77.70
16.751695,22.49,SFC上影影城（港汇恒隆永华店）,24,1597,103515.80,71,64.82
31.180635,62.67,中影国际影城武汉光谷天河店,25,3259,101557.00,52,31.16
17.868217,34.15,成都百丽宫影城（太古里店）,26,1844,100122.00,54,54.30
20.363589,33.57,广州市百丽宫猎德影院,27,1578,99440.00,47,63.02
13.094412,27.98,卢米埃北京长楹天街IMAX影城,28,1623,99318.00,58,61.19
22.828826,48.65,巨幕影城（武汉光谷广场资本大厦店）,29,3162,97314.00,65,30.78
21.341210,42.90,北京嘉华国际影城,30,2059,96442.00,48,46.84
13.479760,30.91,金逸天津大悦城IMAX店,31,2040,96058.00,66,47.09
30.829876,38.81,首都电影院昌平店,32,2096,94886.10,54,45.27
29.392162,42.68,上海百美汇影院,33,1323,93703.00,31,70.83
9.759762,12.86,北京市金泉港国际影城,34,1466,92332.00,114,62.98
13.017751,26.00,金逸北京荟聚IMAX店,35,1690,91356.70,65,54.06
23.796880,31.17,金逸影城北京中关村店,36,1434,91293.55,46,63.66
13.713149,24.78,金逸上海龙之梦IMAX店,37,1462,90574.20,59,61.95
24.946127,35.14,金逸广州海珠城IMAX店 ,38,1722,89548.60,49,52.00
22.845866,27.36,昆明万达影城同德广场店,39,1888,89238.80,69,47.27
13.802622,30.56,广州飞扬影城,40,1650,89154.00,54,54.03
19.771501,27.62,德纳国际影城湖州银泰店,41,2265,88273.00,82,38.97
13.219911,23.31,金逸福州宝龙IMAX店,42,2098,87197.90,90,41.56
15.368589,24.26,南昌红谷滩万达广场店,43,1795,86970.40,74,48.45
19.845656,28.10,昆明西山万达广场店,44,1939,86920.20,69,44.83
15.261308,33.70,金逸武汉销品茂IMAX店,45,2224,86880.95,66,39.07
28.518138,45.47,上海开元地中海影城,46,2319,86754.00,51,37.41
19.530288,42.54,上海市普陀区菲林山谷影城,47,1957,84853.00,46,43.36
30.828025,72.60,金逸影城衡阳中心城店,48,2904,84047.40,40,28.94
12.729003,23.98,UME影城（北京华星店）,49,1103,83807.75,46,75.98
31.697411,43.17,中影国际影城海口上邦店,50,2763,82763.00,64,29.95
26.261349,41.55,南昌华影国际影城,51,2285,82673.00,55,36.18
9.521476,14.95,北京通州万达广场店,52,1166,82663.90,78,70.90
21.026276,25.74,成都太平洋电影城,53,2265,82584.38,88,36.46
18.203463,31.06,武商众圆摩尔国际电影城,54,2516,82553.00,81,32.81
14.779768,25.22,广州白云万达广场店,55,1463,82407.70,58,56.33
15.584415,25.53,大连经开万达广场店,56,1966,82157.84,77,41.79
23.833513,37.78,长沙横店潇湘王府井影城,57,2531,82012.50,67,32.40
16.716308,23.61,CGV影城 苏州中心店,58,1322,81533.00,56,61.67
17.994508,22.12,广州UA花城汇影院,59,1482,80724.00,67,54.47
16.939844,29.92,CGV影城 长沙德思勤店,60,1496,80367.00,50,53.72
19.545831,24.77,郑州奥斯卡熙地港国际影城,61,2056,79806.00,83,38.82
10.949852,20.05,CGV影城 杭州滨江天街店,62,1223,79764.00,61,65.22
21.239564,22.33,中影星美国际影城万家丽店,63,2188,79559.34,98,36.36
43.168265,68.90,英皇UA电影城-珠海富华里,64,1998,79092.90,29,39.59
17.128132,23.36,北京珠影耳东传奇影城,65,1238,78746.00,53,63.61
18.489852,19.91,佳映国际影城（天津滨江道店）,66,2150,78622.00,108,36.57
13.882026,31.55,金逸影城武汉王家湾店,67,2051,78558.90,65,38.30
24.790911,48.40,长春吉视迅驰影城,68,2275,78515.00,47,34.51
13.611813,21.90,卢米埃深圳九方IMAX影城,69,1555,77997.00,71,50.16
17.792785,28.84,太原博纳国际影城,70,1644,77883.00,57,47.37
23.959626,40.22,中影国际影城北京昌平永旺店,71,1810,77464.60,45,42.80
19.280833,25.14,UME影城（河北石家庄店）,72,1986,77458.26,79,39.00
11.955870,22.45,CGV影城 青岛万象城店,73,1437,77255.00,64,53.76
18.828687,27.18,海口万达影城海航日月广场店,74,1957,77248.80,72,39.47
14.143976,18.06,UME影城（北京安贞店）,75,1264,77201.70,70,61.08
26.333113,51.61,保利万和国际影城（北京苹果园店）,76,1600,77065.00,31,48.17
21.985815,31.00,北京耀莱成龙国际影城慈云寺店,77,1457,76842.00,47,52.74
12.137295,24.31,中影国际影城深圳南山欢乐海岸店,78,1264,76787.00,52,60.75
36.480096,50.61,大连华臣影城(西安路店),79,2581,76703.00,51,29.72
21.213659,31.98,红星太平洋影城昆明西山店,80,1567,76691.00,49,48.94
20.869565,31.20,上海国金百丽宫影城,81,1248,76545.00,40,61.33
12.788462,23.13,中影国际影城上海金科路店,82,1550,75954.00,67,49.00
28.769070,33.18,长春中影影天国际电影城,83,2024,75476.00,61,37.29
13.442211,26.75,广州市捷登都会飞扬影城,84,2247,75111.00,84,33.43
16.340694,27.73,石家庄裕华万达广场店,85,1747,75068.90,63,42.97
13.563808,23.08,大连高新万达广场店,86,1708,73469.60,74,43.01
17.779597,25.14,福州仓山万达广场店,87,1433,73440.90,57,51.25
13.858594,18.36,UME影城（重庆渝中店）,88,1671,73313.25,91,43.87
13.919629,21.39,中影国际影城上海合生汇店,89,1262,73141.00,59,57.96
12.443033,31.85,深圳保利国际影城,90,1529,72971.00,48,47.72
19.332956,25.54,深圳博纳时代国际影城（皇庭店）,91,1558,72864.00,61,46.77
18.784909,26.51,海上明珠国际影城上海环球港店,92,1299,72732.00,49,55.99
20.969855,21.33,UME影城（重庆江北店）,93,1728,72622.75,81,42.03
24.831450,37.85,洛阳万达影城世茂广场店,94,1817,72594.70,48,39.95
17.736230,39.00,宜兴万达广场店,95,1989,72543.10,51,36.47
15.291158,23.97,成都锦华万达广场店,96,1702,72436.90,71,42.56
26.005540,30.88,武汉横店影视电影城,97,2347,71969.00,76,30.66
16.235022,29.84,荆州万达广场店,98,1641,71695.40,55,43.69
15.657536,27.44,广州飞扬影城（乐峰店）,99,1701,71396.00,62,41.97
18.113305,26.81,成都UA国际金融中心影城,100,1394,71379.20,52,51.20
