code,name,count,bamount,samount,net,bcount,scount
600163,中闽能源,2,2254.74,1267.96,986.78,10,8
603555,贵人鸟,1,3412.36,2457.91,954.45,5,5
000727,华东科技,1,4442.81,3488.91,953.9,5,5
000509,华塑控股,1,4398.6,3446.18,952.42,5,5
600255,梦舟股份,1,2180.53,1242.51,938.03,5,5
600316,洪都航空,1,6768.04,5838.94,929.1,5,5
600817,ST宏盛,1,1616.56,697.45,919.12,5,5
300670,大烨智能,4,16624.8,15736.46,888.33,20,19
002786,银宝山新,1,9820.86,8948.45,872.41,8,7
600843,上工申贝,1,1984.93,1178.75,806.17,5,5
000009,中国宝安,1,12159.27,11388.7,770.57,5,5
300299,富春股份,2,9293.77,8543.39,750.37,9,10
601319,中国人保,1,900.21,158.39,741.82,5,4
300181,佐力药业,1,6600.95,5918.7,682.26,6,6
002571,德力股份,1,1582.96,922.92,660.03,5,5
300749,顶固集创,1,2160.96,1506.24,654.71,5,5
002696,百洋股份,1,1870.68,1222.03,648.65,3,5
600319,亚星化学,1,2903.05,2260.05,643.01,5,5
000587,金洲慈航,1,3659.92,3083.37,576.55,5,5
600200,江苏吴中,1,1867.16,1321.54,545.63,5,5
002669,康达新材,1,2995.88,2496.74,499.13,5,5
000403,ST生化,1,4920.33,4480.24,440.1,3,5
600128,弘业股份,2,16160.84,15753.71,407.14,9,8
000638,万方发展,3,14378.95,13990.6,388.35,13,13
601118,海南橡胶,1,12810.87,12424.17,386.7,6,6
002367,康力电梯,1,3588.81,3208.37,380.44,5,5
300505,川金诺,2,8229.89,7849.53,380.36,10,10
600463,空港股份,1,2104.95,1749.47,355.49,5,5
300674,宇信科技,1,360.47,24.25,336.22,5,3
600462,九有股份,2,6754.72,6489.43,265.29,9,9
000820,神雾节能,1,2536.37,2286.08,250.29,5,5
002509,天广中茂,1,4707.84,4479.99,227.85,5,5
600551,时代出版,1,1700.64,1520.43,180.2,5,5
000007,全新好,1,4893.96,4739.34,154.62,5,5
600250,南纺股份,1,1917.69,1773.21,144.48,5,5
300730,科创信息,4,10843.88,10711.55,132.33,20,20
000851,高鸿股份,1,4390.37,4274.01,116.36,5,5
603220,贝通信,1,69.63,7.59,62.04,2,5
300644,南京聚隆,3,6493.67,6452.86,40.81,15,14
603059,倍加洁,1,3644.61,3683.23,-38.62,5,5
002888,惠威科技,4,29178.86,29218.84,-39.98,11,12
000979,中弘退,1,55.37,110.07,-54.71,5,5
300283,温州宏丰,2,4869.96,4981.55,-111.58,10,10
002295,精艺股份,2,5300.74,5466.44,-165.7,10,10
002075,沙钢股份,1,1474.21,1729.06,-254.85,5,5
600701,*ST工新,1,1772.63,2037.22,-264.58,5,5
002621,三垒股份,1,1565.77,1888.51,-322.74,5,5
600730,中国高科,1,3996.1,4374.27,-378.18,5,5
600800,天津磁卡,1,1746.75,2130.36,-383.61,5,5
002072,凯瑞德,4,27033.32,27417.47,-384.15,19,16
000532,华金资本,1,9191.57,9592.25,-400.67,5,5
000018,神州长城,1,8636.72,9061.65,-424.94,6,7
600870,*ST厦华,1,787.81,1225.27,-437.45,5,5
002917,金奥博,1,2137.55,2616.7,-479.14,5,5
300731,科创新源,1,896.54,1383.22,-486.68,5,5
600053,九鼎投资,1,9117.85,9688.67,-570.82,5,5
300740,御家汇,2,4803.87,5561.35,-757.48,10,3
002369,卓翼科技,1,238.13,1014.16,-776.02,5,5
002606,大连电瓷,1,4505.48,5321.71,-816.23,5,5
300471,厚普股份,1,9307.03,10167.38,-860.35,8,6
002871,伟隆股份,1,2088.75,3128.33,-1039.59,5,5
601162,天风证券,2,17764.95,19070.55,-1305.6,9,10
600086,东方金钰,1,824.12,2343.77,-1519.65,5,5
600226,瀚叶股份,1,5364.25,6889.99,-1525.74,5,5
002940,昂利康,5,17560.68,19092.79,-1532.11,20,21
300742,越博动力,1,2260.71,4021.44,-1760.73,5,5
600683,京投发展,1,1570.07,3359.92,-1789.85,5,5
600493,凤竹纺织,1,1988.98,3838.74,-1849.76,5,5
600064,南京高科,1,8934.16,10865.57,-1931.41,5,5
000966,长源电力,2,10022.05,12077.11,-2055.06,9,9
000811,冰轮环境,1,5139.27,7244.54,-2105.27,5,5
300069,金利华电,3,29987.43,32124.43,-2137.0,15,17
300018,中元股份,2,8246.16,10550.31,-2304.14,9,10
600393,粤泰股份,2,10746.6,13131.54,-2384.94,10,10
000755,山西路桥,1,803.76,3206.26,-2402.5,5,5
000691,亚太实业,1,3759.05,6220.09,-2461.04,5,5
000931,中关村,1,17815.75,20303.32,-2487.57,7,6
601330,绿色动力,1,3001.33,5755.62,-2754.29,5,5
002308,威创股份,1,390.3,3170.64,-2780.34,5,4
600864,哈投股份,1,14760.43,17568.24,-2807.81,5,7
002054,德美化工,3,17381.26,20211.96,-2830.7,13,14
300342,天银机电,1,8097.87,11613.51,-3515.64,5,5
300606,金太阳,1,2804.16,6377.68,-3573.51,5,5
002503,搜于特,1,3156.86,6811.19,-3654.33,5,5
000666,经纬纺机,3,15694.27,19674.78,-3980.52,15,10
300164,通源石油,1,2377.12,7016.13,-4639.01,5,4
300748,金力永磁,5,14495.97,19244.12,-4748.15,18,19
002575,群兴玩具,2,14703.28,19871.23,-5167.95,10,10
603706,东方环宇,1,2133.63,7354.25,-5220.62,5,5
002028,思源电气,1,4431.27,10014.14,-5582.87,5,5
300237,美晨生态,2,14929.87,21843.5,-6913.63,10,8
002680,*ST长生,2,16655.57,24118.58,-7463.01,9,10
000852,石化机械,1,2186.63,9651.33,-7464.7,4,2
300003,乐普医疗,1,16253.89,24136.75,-7882.86,4,2
603677,奇精机械,1,2220.2,10679.99,-8459.79,5,5
600895,张江高科,1,26568.07,35398.34,-8830.27,5,5
000533,万家乐,4,16230.39,25343.2,-9112.81,19,18
603499,翔港科技,4,27622.7,37181.9,-9559.2,18,18
002450,康得新,1,11144.37,21374.72,-10230.35,5,5
000610,西安旅游,2,11007.6,21380.58,-10372.98,9,6
002459,天业通联,1,3578.81,14489.97,-10911.16,5,5
002353,杰瑞股份,1,3753.4,14898.39,-11144.99,5,1
000034,神州数码,1,6607.1,27608.36,-21001.26,5,5
002665,首航节能,1,40790.3,69510.57,-28720.27,5,5
000622,恒立实业,5,45501.83,75662.64,-30160.8,19,22
002485,希努尔,4,48640.76,80662.24,-32021.47,19,12
002147,新光圆成,3,23643.33,69248.55,-45605.22,14,15
002408,齐翔腾达,3,41162.91,108289.83,-67126.92,11,11
