code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
300668,杰恩设计,-1.4837,3408.98,1389.61,2019.37,日换手率达到20%的前五只证券,0.06,0.09,2018-12-18
300675,建科院,-5.8488,6587.43,1567.84,5019.59,日振幅值达到15%的前五只证券,0.06,0.19,2018-12-18
300746,汉嘉设计,-10.0041,6924.20,3609.81,3314.39,日跌幅偏离值达到7%的前五只证券,0.09,0.08,2018-12-18
300746,汉嘉设计,-10.0041,6924.20,3609.81,3314.39,日换手率达到20%的前五只证券,0.09,0.08,2018-12-18
300748,金力永磁,-4.7793,2493.41,1118.83,1374.58,日换手率达到20%的前五只证券,0.04,0.05,2018-12-18
300752,隆利科技,-3.6629,5046.47,3199.80,1846.67,日换手率达到20%的前五只证券,0.11,0.06,2018-12-18
600086,东方金钰,10.0656,6776.47,4224.21,2552.26,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.07,2018-12-18
600267,海正药业,-8.6011,5809.59,2425.74,3383.85,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.12,0.17,2018-12-18
600290,华仪电气,10.0467,5010.72,3138.77,1871.95,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.11,0.07,2018-12-18
603032,德新交运,9.9961,8641.84,5554.26,3087.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.13,0.07,2018-12-18
603045,福达合金,-2.6736,6366.95,1458.91,4908.04,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.15,2018-12-18
603378,亚士创能,-8.4322,3121.27,1250.50,1870.77,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.10,0.16,2018-12-18
603378,亚士创能,-8.4322,3121.27,1250.50,1870.77,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.16,2018-12-18
603389,亚振家居,5.4217,4645.03,1461.82,3183.21,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.18,2018-12-18
603933,睿能科技,-6.3707,17289.55,9010.64,8278.91,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.30,0.27,2018-12-18
