code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300165,天瑞仪器,10.09,4.69,0.43,4.22,4.69,4.2,4.26,33.92,3.87,4.66,11.5,146786.0,98638.0,48147.0,67277016.0,4.62,电器仪表,江苏,3.15,14.78,21.66,4.58,10.91,1336.0,0.0035,11.67,,
000068,华控赛格,10.09,4.69,0.43,4.42,4.69,4.27,4.26,0.0,2.2,8.79,9.86,884600.0,386861.0,497738.0,399520768.0,10.07,元器件,深圳,10.07,47.21,47.21,4.52,10.91,3690.0,0.0024,9.84,,
000981,银亿股份,10.09,3.71,0.34,3.43,3.71,3.43,3.37,13.14,1.48,2.04,8.31,526355.0,297752.0,228602.0,192131504.0,40.28,汽车配件,甘肃,25.74,95.51,149.44,3.65,10.91,1468.0,0.0014,8.16,,
002721,金一文化,10.07,6.23,0.57,5.66,6.23,5.64,5.66,370.36,6.0,6.05,10.42,329741.0,196942.0,132798.0,202580000.0,8.35,服饰,北京,5.45,33.94,52.0,6.14,10.89,2884.0,0.0021,10.46,,
600086,东方金钰,10.07,5.03,0.46,4.6,5.03,4.59,4.57,0.0,2.32,6.67,9.63,704426.0,290804.0,413621.0,341589376.0,13.5,服饰,湖北,10.57,53.16,67.91,4.85,10.89,3807.0,0.0018,9.59,,
600290,华仪电气,10.05,4.71,0.43,4.34,4.71,4.3,4.28,155.76,2.41,11.52,9.58,606939.0,220779.0,386160.0,277336064.0,7.6,电气设备,浙江,5.27,24.82,35.79,4.57,10.87,3459.0,0.0033,9.53,,
300153,科泰电源,10.02,9.0,0.82,8.39,9.0,8.39,8.18,122.71,5.37,12.61,7.46,403158.0,267248.0,135910.0,357381664.0,3.2,电气设备,上海,3.2,28.76,28.8,8.86,10.85,3072.0,0.0041,7.27,,
002560,通达股份,10.02,5.16,0.47,4.65,5.16,4.61,4.69,59.53,1.55,3.86,11.73,104347.0,64433.0,39914.0,52026860.0,4.29,电气设备,河南,2.71,13.96,22.14,4.99,10.84,1562.0,0.0025,11.93,,
300360,炬华科技,10.01,7.8,0.71,7.72,7.8,7.72,7.09,18.66,4.41,1.32,1.13,42370.0,35154.0,7216.0,33011666.0,4.1,电器仪表,浙江,3.2,24.99,31.95,7.79,10.84,743.0,0.0018,1.04,,
002927,泰永长征,10.01,25.71,2.34,23.03,25.71,23.03,23.37,50.25,4.77,27.78,11.47,84683.0,63740.0,20943.0,215804720.0,1.22,电气设备,贵州,0.3,7.84,31.35,25.48,10.83,2388.0,0.0116,11.64,,
300535,达威股份,10.01,14.29,1.3,12.85,14.29,12.8,12.99,31.58,4.25,16.76,11.47,88687.0,49650.0,39037.0,123703104.0,1.04,化工原料,四川,0.53,7.56,14.92,13.95,10.83,1524.0,0.011000000000000001,11.64,,
002512,达华智能,10.0,6.27,0.57,5.66,6.27,5.66,5.7,0.0,2.35,7.1,10.7,516111.0,227648.0,288462.0,313918368.0,10.95,元器件,福建,7.27,45.59,68.68,6.08,10.82,3494.0,0.002,10.78,,
603032,德新交运,10.0,28.17,2.56,25.54,28.17,24.98,25.61,610.51,2.54,20.75,12.46,162692.0,67571.0,95120.0,440557152.0,1.6,公路,新疆,0.78,22.09,45.07,27.08,10.82,3280.0,0.0063,12.77,,
002346,柘中股份,9.99,13.43,1.22,12.15,13.43,12.04,12.21,85.16,3.02,4.85,11.38,190395.0,86541.0,103854.0,241134896.0,4.42,电气设备,上海,3.92,52.68,59.3,12.66,10.81,3534.0,0.0014,11.54,,
300140,中环装备,9.99,10.57,0.96,9.61,10.57,9.52,9.61,0.0,3.25,10.48,10.93,258658.0,135866.0,122791.0,266946000.0,3.45,电气设备,陕西,2.47,26.1,36.48,10.32,10.81,1646.0,0.0064,11.03,,
300753,爱朋医疗,9.99,30.28,2.75,30.28,30.28,30.28,27.53,37.01,0.0,0.12,0.0,245.0,221.0,24.0,742042.0,0.81,医疗保健,江苏,0.2,6.12,24.47,30.28,10.81,54.0,0.0022,0.0,,
000610,西安旅游,9.97,7.5,0.68,7.16,7.5,7.16,6.82,0.0,0.79,5.45,4.99,128244.0,117910.0,10333.0,95865816.0,2.37,旅游服务,陕西,2.35,17.64,17.76,7.48,10.79,1420.0,0.0038,4.75,,
300589,江龙船艇,9.96,12.03,1.09,10.97,12.03,10.78,10.94,125.36,4.36,11.49,11.43,68997.0,56803.0,12193.0,81521752.0,2.03,船舶,广东,0.6,7.22,24.4,11.82,10.78,1593.0,0.0072,11.6,,
603131,上海沪工,9.91,17.97,1.62,16.6,17.99,16.6,16.35,59.64,5.81,19.23,8.5,96149.0,53802.0,42346.0,170770096.0,2.0,专用机械,上海,0.5,8.98,35.94,17.76,10.73,2347.0,0.0082,8.25,,
