code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.82,2583.6343,2597.9737,2576.6495,2599.1479,2563.5731,117033370,993.0654
000002,Ａ股指数,-0.82,2705.413,2720.4689,2698.1131,2721.6985,2684.4084,116895406,992.3297
000003,Ｂ股指数,-0.5,278.568,278.7382,277.3364,279.019,276.313,137964,0.7357
000008,综合指数,-0.96,2488.3661,2502.6913,2478.6064,2503.0126,2468.8667,26529380,228.4724
000009,上证380,-0.54,3990.3351,4010.3081,3988.6897,4016.5105,3953.5606,27690419,222.5425
000010,上证180,-1.0,7091.6107,7134.9957,7063.9885,7144.4537,7033.6346,41778029,444.3806
000011,基金指数,-0.47,5604.3764,5614.4149,5588.2335,5617.0628,5576.9212,45565389,321.2424
000012,国债指数,0.0,169.5082,169.492,169.4956,169.5111,169.4759,292996,2.8352
000016,上证50,-1.16,2409.5758,2425.9446,2397.8676,2427.6848,2388.9827,20681269,254.9001
000017,新综指,-0.82,2181.3372,2193.479,2175.4532,2194.4698,2164.4031,116886812,992.1904
000300,沪深300,-1.04,3139.9493,3161.1966,3128.4265,3165.0018,3114.4684,63820319,720.3545
000905,中证500,-0.54,4308.0478,4330.6465,4307.2675,4339.4043,4266.4517,51303478,373.279
399001,深证成指,-0.82,7540.964,7592.646,7530.325,7609.395,7473.453,15510098272,1306.1495
399002,深成指R,-0.82,9116.815999999999,9179.299,9103.954,9199.546999999999,9035.197,6331425380,612.5311
399003,成份Ｂ指,-0.26,4412.377,4421.661,4410.053,4430.765,4380.097,4464899,0.2551
399004,深证100R,-1.04,3959.636,3993.033,3951.388,3999.9040000000005,3927.6740000000004,2072848747,268.3549
399005,中小板指,-0.85,4931.109,4978.365,4935.979,4981.014,4892.822,1487948958,177.8477
399006,创业板指,-0.45,1293.154,1299.175,1293.335,1307.902,1282.9560000000001,1027290590,132.6251
399008,中小300,-0.79,967.515,975.082,967.3939999999999,976.422,958.9730000000001,3634698008,315.648
399100,新 指 数,-0.82,5962.802,6000.878000000001,5951.469,6010.241999999999,5903.933000000001,15093154267,1293.0305
399101,中小板综,-0.83,7618.853,7675.029,7611.2880000000005,7680.385,7547.553000000001,7029042609,584.1192
399106,深证综指,-0.81,1315.079,1323.315,1312.5520000000001,1325.72,1302.393,15510098272,1306.1495
399107,深证Ａ指,-0.81,1375.1029999999998,1383.7379999999998,1372.463,1386.2579999999998,1361.8229999999999,15498994600,1305.6981
399108,深证Ｂ指,-0.36,852.962,853.9069999999999,850.817,855.315,846.4760000000001,11103672,0.4514
399333,中小板R,-0.85,5482.7119999999995,5535.254,5488.1269999999995,5538.1990000000005,5440.143,1487948958,177.8477
399606,创业板R,-0.45,1354.639,1360.9460000000001,1354.828,1370.088,1343.9560000000001,1027290590,132.6251
