Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
17.797001,32.15,金逸北京大悦城IMAX店,1,1543,106455.50,48,68.99
16.726906,22.93,南京新街口国际影城,2,2178,92383.00,95,42.42
11.913617,26.20,广州飞扬影城（正佳分店）,3,1598,90331.00,61,56.53
32.710133,24.35,兰州太平洋鑫都电影城,4,1388,86944.50,57,62.64
15.565087,27.14,上海百丽宫影城（环贸iapm店）,5,1004,85284.00,37,84.94
13.227376,19.04,首都电影院西单店,6,1504,83304.87,79,55.39
13.155713,22.11,UME影城（北京双井店）,7,1349,82986.00,61,61.52
9.264842,19.18,Jackie Chan北京耀莱,8,1880,82054.50,98,43.65
11.985716,22.63,上海五角场万达广场店,9,1403,80794.20,62,57.59
14.195918,18.75,北京寰映合生汇店,10,1069,75151.30,57,70.30
10.756056,19.62,深圳市百老汇电影中心影城,11,1236,74982.00,63,60.67
20.499436,32.25,中影国际影城珠海华发2店,12,1838,70964.00,57,38.61
9.478027,20.25,卢米埃北京长楹天街IMAX影城,13,1114,69517.00,55,62.40
10.993441,14.76,SFC上影影城（港汇恒隆永华店）,14,989,68444.10,67,69.21
12.878227,19.73,武商摩尔国际电影城,15,2091,64683.00,106,30.93
12.714773,18.95,武汉汉街万达广场店,16,1630,63181.80,86,38.76
9.370964,16.93,金逸上海龙之梦IMAX店,17,1016,63079.10,60,62.09
7.677741,12.05,北京通州万达广场店,18,892,62768.71,74,70.37
10.063183,18.96,UME影城（北京华星店）,19,872,62485.75,46,71.66
11.260653,19.22,广州白云万达广场店,20,1057,61326.70,55,58.02
12.055403,23.04,成都百丽宫影城（太古里店）,21,1175,60413.00,51,51.42
19.199729,27.05,金逸广州海珠城IMAX店 ,22,1136,59753.30,42,52.60
9.143524,20.97,金逸天津大悦城IMAX店,23,1237,59446.50,59,48.06
8.236661,14.37,CGV影城 深圳壹方城店,24,934,59187.00,65,63.37
7.597696,10.01,北京市金泉港国际影城,25,921,58791.00,92,63.83
8.616588,17.21,金逸北京荟聚IMAX店,26,1067,58587.40,62,54.91
16.790650,24.46,武汉博纳国际电影城,27,1639,58452.00,67,35.66
8.984252,19.89,广州飞扬影城,28,1074,57235.00,54,53.29
22.527131,30.27,海上明珠国际影城成都银泰城店,29,1453,57197.00,48,39.36
13.617820,22.45,广州市百丽宫猎德影院,30,943,57042.00,42,60.49
13.795761,16.52,昆明万达影城同德广场店,31,1074,56432.00,65,52.54
10.098109,20.10,广州市捷登都会飞扬影城,32,1688,56293.00,84,33.35
14.875451,18.21,成都太平洋电影城,33,1566,55894.78,86,35.69
7.147335,14.25,北京美嘉欢乐影城（三里屯店）,34,684,55115.00,48,80.58
19.994501,25.17,首都电影院昌平店,35,1309,54521.80,52,41.65
7.780962,13.72,金逸福州宝龙IMAX店,36,1276,54197.40,93,42.47
10.193646,13.01,UME影城（北京安贞店）,37,937,54097.25,72,57.73
8.210825,11.99,深圳市万象影城罗湖万象城店,38,983,54093.40,82,55.03
11.438904,14.44,德纳国际影城杭州萧山店,39,1126,53611.00,78,47.61
18.253377,30.64,中影国际影城北京昌平永旺店,40,1287,53600.20,42,41.65
18.825684,29.84,长沙横店潇湘王府井影城,41,1850,53497.90,62,28.92
21.762573,29.64,中影国际影城海口上邦店,42,1897,53408.00,64,28.15
14.774505,15.53,中影星美国际影城万家丽店,43,1522,53238.89,98,34.98
18.123667,36.43,中影国际影城武汉光谷天河店,44,1785,53063.00,49,29.73
10.233182,15.64,厦门湖里万达广场店,45,1220,52459.90,78,43.00
13.302596,16.86,郑州奥斯卡熙地港国际影城,46,1433,52219.00,85,36.44
7.386282,11.56,北京CBD万达广场店,47,636,51603.95,55,81.14
12.647871,25.42,北京嘉华国际影城,48,1144,51450.00,45,44.97
8.182463,15.37,CGV影城 青岛万象城店,49,922,51080.00,60,55.40
14.359226,18.72,UME影城（河北石家庄店）,50,1348,50817.30,72,37.70
15.391746,15.66,UME影城（重庆江北店）,51,1284,50799.90,82,39.56
15.371900,18.60,深圳娱艺影院UAKKmallY影城,52,837,50720.00,45,60.60
10.611610,13.04,广州UA花城汇影院,53,887,50715.00,68,57.18
14.337179,20.58,广州天河影城,54,1132,50614.00,55,44.71
23.912257,23.94,兰州太平洋华联影城,55,1125,49734.00,47,44.21
9.962241,17.34,兰州城关万达广场店,56,1058,49577.20,61,46.86
13.739303,25.13,卢米埃沈阳万象汇影城,57,1181,49123.00,47,41.59
16.645593,19.39,重庆万达影城大融城店,58,1357,49084.00,70,36.17
11.315396,15.43,北京华影天映传奇时代影城,59,787,49068.00,51,62.35
55.498575,81.17,文县太平洋影城（兴文店）,60,1948,48860.00,24,25.08
14.400200,20.91,上海百美汇影院,61,690,48804.00,33,70.73
15.360184,24.25,广州星汇电影院,62,1625,48770.00,67,30.01
11.467380,18.51,上海和平影都,63,796,48665.00,43,61.14
8.488424,17.00,中影国际影城深圳南山欢乐海岸店,64,765,48638.00,45,63.58
10.966497,16.85,中影国际影城上海合生汇店,65,910,48634.00,54,53.44
20.049475,26.69,长宁区天山电影院,66,961,48302.00,36,50.26
12.960857,16.98,金逸影城北京中关村店,67,798,48094.85,47,60.27
10.197100,15.99,成都锦华万达广场店,68,1135,47909.70,71,42.21
18.697672,29.60,北京天幕新彩云影城,69,1391,47585.00,47,34.21
16.502138,26.11,南昌华影国际影城,70,1227,47402.20,47,38.63
7.339399,13.26,上海江桥万达广场店,71,809,47240.60,61,58.39
6.783919,10.80,北京石景山万达广场店,72,648,46952.51,60,72.46
11.146589,14.77,UME影城（重庆渝中店）,73,1152,46472.30,78,40.34
8.704167,15.38,百丽宫影城长宁来福士店,74,800,46337.00,52,57.92
14.611663,17.29,浙江翠苑电影大世界,75,1297,46298.00,75,35.70
11.285266,14.40,SFC上影影城（八佰伴店）,76,792,46029.90,55,58.12
12.784174,18.04,海上明珠国际影城上海环球港店,77,866,45873.00,48,52.97
11.250000,19.80,郑州二七万达广场店,78,1287,45605.20,65,35.44
19.067568,34.26,SFC上影影城（百联又一城店）,79,1062,45603.40,31,42.94
9.825330,16.30,成都金牛万达广场店,80,1076,45373.10,66,42.17
10.810257,32.39,上海大光明影院,81,1231,45360.00,38,36.85
22.129186,18.50,新影联华谊兄弟影院(望京华彩店),82,1258,45350.00,68,36.05
9.253489,13.10,昆明西山万达广场店,83,891,45316.60,68,50.86
20.683229,23.79,杭州奥斯卡电影大世界,84,1332,45299.63,56,34.01
7.817250,16.35,橙天嘉禾影城北京祥云店,85,752,45084.00,46,59.95
11.581460,28.84,长沙万达影城悦荟广场店,86,1067,45053.40,37,42.22
8.748990,13.81,南昌红谷滩万达广场店,87,939,44873.35,68,47.79
10.025364,17.57,广州飞扬影城（乐峰店）,88,1054,44503.00,60,42.22
9.262701,18.69,北京美嘉欢乐影城（中关村）,89,897,44333.00,48,49.42
6.790163,10.93,卢米埃深圳九方IMAX影城,90,732,44264.00,67,60.47
17.799775,19.78,金逸影城北京双桥店,91,989,44263.85,50,44.76
6.165517,10.28,CGV影城 上海七宝店,92,596,44244.00,58,74.23
14.934888,11.97,中瑞影城福州三坊七巷,93,1101,44209.70,92,40.15
9.241327,17.87,深圳市CINESKY新天影院(壹方天地IMAX店),94,983,44129.00,55,44.89
14.236037,22.80,中影国际影城杭州西溪印象城店,95,1003,43896.00,44,43.76
11.928994,16.62,CGV星星影城 北京颐堤港店,96,648,43864.00,39,67.69
5.852864,14.98,深圳保利国际影城,97,899,43809.00,60,48.73
11.232522,23.94,巨幕影城（武汉光谷广场资本大厦店）,98,1484,43574.00,62,29.36
8.514966,14.18,南宁江南万达广场店,99,879,43426.50,62,49.40
14.221146,20.75,上海星光影城,100,1058,43334.00,51,40.96
