code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300325,德威新材,10.14,3.8,0.35,3.53,3.8,3.36,3.45,114.07,1.19,10.65,12.75,846227.0,360823.0,485404.0,305225760.0,10.06,塑料,江苏,7.95,30.2,38.22,3.61,9.35,3075.0,0.0035,13.1,24.18,2.15
300071,华谊嘉信,10.09,4.8,0.44,4.8,4.8,4.8,4.36,56.47,0.81,5.34,0.0,222550.0,141831.0,80719.0,106824224.0,6.78,广告包装,北京,4.17,20.02,32.57,4.8,9.3,586.0,0.0091,0.0,17.94,10.6
000571,新大洲Ａ,10.09,3.71,0.34,3.71,3.71,3.71,3.37,0.0,0.28,1.68,0.0,135625.0,119733.0,15891.0,50316716.0,8.14,综合类,海南,8.06,29.92,30.2,3.71,9.3,1150.0,0.0015,0.0,19.29,-28.1
600165,新日恒力,10.08,5.46,0.5,5.0,5.46,4.99,4.96,8522.03,0.85,6.36,9.48,435900.0,186477.0,249423.0,229478032.0,6.85,钢加工,宁夏,6.85,37.39,37.39,5.26,9.71,3015.0,0.0021,9.42,23.53,-66.93
002691,冀凯股份,10.07,7.98,0.73,7.21,7.98,7.13,7.25,173.47,2.76,6.13,11.72,207928.0,100076.0,107851.0,158939376.0,3.4,专用机械,河北,3.39,27.06,27.13,7.64,9.27,1939.0,0.0032,11.92,-1.85,-24.14
300120,经纬辉开,10.06,6.78,0.62,6.22,6.78,6.18,6.16,21.48,1.48,1.83,9.74,42520.0,28261.0,14259.0,28169204.0,3.9,电气设备,天津,2.32,15.73,26.44,6.62,9.27,1103.0,0.0017,9.71,10.78,-17.42
000045,深纺织Ａ,10.06,7.0,0.64,6.38,7.0,6.38,6.36,218.78,3.23,4.71,9.75,215473.0,96859.0,118614.0,145018080.0,5.11,纺织,深圳,4.57,31.99,35.79,6.73,9.27,2477.0,0.0019,9.72,12.72,-2.78
300141,和顺电气,10.06,7.77,0.71,7.2,7.77,7.2,7.06,4649.98,3.76,8.25,8.07,135288.0,62964.0,72323.0,100872456.0,2.55,电气设备,江苏,1.64,12.74,19.85,7.46,9.26,1524.0,0.0054,7.92,9.59,-13.28
000007,全新好,10.05,8.32,0.76,7.49,8.32,7.38,7.56,0.0,0.57,5.84,12.43,180403.0,113111.0,67292.0,146308576.0,3.46,酒店餐饮,深圳,3.09,25.7,28.82,8.11,9.26,1457.0,0.004,12.74,-31.24,-39.71
002333,罗普斯金,10.05,6.68,0.61,6.4,6.68,6.39,6.07,0.0,0.87,1.55,4.78,75159.0,57574.0,17585.0,49892360.0,5.03,铝,江苏,4.85,32.4,33.57,6.64,9.26,677.0,0.0023,4.54,-55.7,-56.88
600152,维科技术,10.05,6.9,0.63,6.45,6.9,6.38,6.27,23.64,1.69,8.87,8.29,261678.0,161400.0,100277.0,175775168.0,4.41,电气设备,浙江,2.95,20.35,30.42,6.72,9.68,1974.0,0.0045,8.15,41.39,17.95
002098,浔兴股份,10.05,9.53,0.87,8.76,9.53,8.45,8.66,53.89,1.39,14.77,12.47,457955.0,214916.0,243039.0,415570944.0,3.58,服饰,福建,3.1,29.54,34.12,9.07,9.25,3316.0,0.0045,12.78,-35.08,-41.57
002513,蓝丰生化,10.05,7.23,0.66,6.68,7.23,6.61,6.57,0.0,2.88,1.41,9.44,35987.0,15052.0,20935.0,25234420.0,3.4,农药化肥,江苏,2.54,18.39,24.59,7.01,9.25,1469.0,0.001,9.38,18.72,-10.85
600831,广电网络,10.03,7.35,0.67,6.69,7.35,6.58,6.68,28.12,1.22,9.22,11.53,519417.0,240789.0,278627.0,372853600.0,6.05,影视音像,陕西,5.63,41.41,44.47,7.18,9.66,2502.0,0.0037,11.7,34.12,5.3
600318,新力金融,10.03,7.9,0.72,7.27,7.9,7.25,7.18,75.43,1.06,1.26,9.05,61159.0,37708.0,23451.0,47435632.0,4.84,多元金融,安徽,4.84,38.24,38.24,7.76,9.66,650.0,0.0019,8.97,-28.44,-28.44
002902,铭普光磁,10.02,26.02,2.37,22.71,26.02,22.71,23.65,182.02,2.17,22.72,14.0,160636.0,79762.0,80873.0,388957440.0,1.4,元器件,广东,0.71,18.4,36.43,24.21,9.23,3632.0,0.0063,14.58,23.38,-28.81
000892,欢瑞世纪,10.02,5.27,0.48,4.88,5.27,4.83,4.79,22.45,4.43,2.63,9.19,136124.0,43804.0,92320.0,70218520.0,9.81,影视音像,重庆,5.17,27.25,51.7,5.16,9.23,2030.0,0.0013,9.11,23.71,-3.3
300609,汇纳科技,10.02,28.44,2.59,25.85,28.44,25.85,25.85,54.78,1.88,3.46,10.02,18994.0,6033.0,12960.0,52854844.0,1.01,互联网,上海,0.55,15.61,28.72,27.83,9.23,1396.0,0.0025,10.02,1.94,-9.34
002017,东信和平,10.01,7.69,0.7,6.8,7.69,6.79,6.99,65.09,2.14,9.48,12.88,327291.0,169132.0,158158.0,245028464.0,3.46,通信设备,广东,3.45,26.54,26.63,7.49,9.22,2302.0,0.0041,13.25,34.44,11.77
002942,新农股份,10.01,30.22,2.75,30.22,30.22,30.22,27.47,24.92,7.59,0.61,0.0,1821.0,1596.0,225.0,5503757.0,1.2,农药化肥,浙江,0.3,9.07,36.26,30.22,9.22,285.0,0.0021,0.0,75.7,75.7
603398,邦宝益智,10.01,11.65,1.06,10.57,11.65,10.55,10.59,60.12,1.66,2.02,10.39,42726.0,33419.0,9306.0,49053028.0,2.13,文教休闲,广东,2.12,24.66,24.79,11.48,9.64,669.0,0.003,10.43,-7.98,-23.46
300752,隆利科技,10.01,58.58,5.33,58.58,58.58,58.58,53.25,23.2,10.03,1.33,0.0,2407.0,2048.0,359.0,14100206.0,0.73,元器件,深圳,0.18,10.64,42.56,58.58,9.22,295.0,0.0045,0.0,133.95,133.95
