code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.37,2587.0148,2584.5822,2594.0881,2596.1464,2583.1959,101304364,854.0412
000002,Ａ股指数,0.37,2708.9715,2706.4168,2716.3823,2718.5455,2704.9567,101159615,853.3469
000003,Ｂ股指数,0.23,278.3008,278.2911,278.9236,278.9666,278.1288,144749,0.6943
000008,综合指数,0.24,2501.7548,2499.579,2505.672,2510.047,2496.6564,23266826,185.1525
000009,上证380,0.62,4027.9523,4015.5546,4040.5354,4043.2393,4015.7404,25963205,216.1043
000010,上证180,0.33,7109.5504,7100.9959,7124.6802,7136.4805,7094.7597,29676806,325.9412
000011,基金指数,0.21,5609.0315,5606.464,5618.2926,5620.4651,5605.8838,39128215,216.8813
000012,国债指数,0.03,169.3849,169.3688,169.4194,169.4195,169.3809,172964,1.6991
000016,上证50,0.29,2408.9163,2408.6063,2415.5777,2420.5205,2405.8651,12885505,170.5671
000017,新综指,0.37,2184.1973,2182.1382,2190.1732,2191.9159,2180.9602,101109584,850.7645
000300,沪深300,0.48,3148.2256,3144.7631,3159.8158,3161.9557,3143.6072,53223877,600.1497
000905,中证500,0.83,4373.0273,4359.3122,4395.5702,4398.063,4365.1182,50430781,371.9424
399001,深证成指,0.79,7642.158,7624.861999999999,7685.401999999999,7685.401999999999,7628.153,15956733949,1330.0612
399002,深成指R,0.79,9239.155999999999,9218.246,9291.438,9291.438,9222.226,6149997423,614.0936
399003,成份Ｂ指,-0.09,4375.838,4372.554,4368.5,4419.0070000000005,4346.543,4259671,0.1829
399004,深证100R,0.65,3989.16,3984.406,4010.112,4010.112,3979.2209999999995,1818010495,256.25
399005,中小板指,0.53,5054.353,5050.657999999999,5077.645,5084.313,5039.02,1534170169,184.6926
399006,创业板指,0.85,1332.5220000000002,1326.848,1338.079,1339.02,1328.4389999999999,1012681970,131.3189
399008,中小300,0.69,989.807,988.529,995.3560000000001,995.559,987.877,3861665108,337.2095
399100,新 指 数,0.87,6051.346,6040.1140000000005,6092.625,6092.625,6047.491,15391133167,1303.0819
399101,中小板综,0.73,7789.629,7785.143,7842.34,7842.34,7785.096,7495764275,607.8698
399106,深证综指,0.85,1335.277,1332.527,1343.896,1343.896,1334.0870000000002,15956733949,1330.0612
399107,深证Ａ指,0.86,1396.3339999999998,1393.451,1405.372,1405.372,1395.098,15945068887,1329.6922
399108,深证Ｂ指,0.13,845.1360000000001,844.831,845.904,852.6339999999999,842.1160000000001,11665062,0.369
399333,中小板R,0.53,5619.741999999999,5615.634,5645.639,5653.053000000001,5602.694,1534170169,184.6926
399606,创业板R,0.85,1395.878,1389.934,1401.6989999999998,1402.685,1391.601,1012681970,131.3189
