broker,count,bamount,bcount,samount,scount,top3
申港证券股份有限公司上海浦东新区世纪大道证券营业部,2,522.07,1,574.27,1,海容冷链
国泰君安证券股份有限公司总部,2,0.0,0,27.28,2,海容冷链
海通证券股份有限公司常熟海虞北路证券营业部,2,0.0,0,361.53,2,"大连电瓷,海容冷链"
申万宏源西部证券有限公司上海虹口区中山北一路证券营业部,1,0.0,0,6.18,1,海容冷链
中信建投证券股份有限公司杭州庆春路证券营业部,9,4892.05,5,3645.46,4,"九有股份,世纪鼎利,新宏泽,"
海通证券股份有限公司滁州天长东路证券营业部,9,3338.29,4,4969.03,5,"日出东方,四通新材,新华锦,"
中信证券股份有限公司杭州市心南路证券营业部,4,1602.84,3,6.18,1,"天龙集团,兆新股份,海容冷链"
太平洋证券股份有限公司许昌建安大道证券营业部,1,1527.3,1,0.0,0,九有股份
华泰证券股份有限公司成都天府新区正东中街证券营业部,4,3598.52,3,1855.79,1,"新大洲A,新华锦"
华鑫证券有限责任公司西安南二环证券营业部,1,0.0,0,6.18,1,海容冷链
国泰君安证券股份有限公司上海银城中路证券营业部,2,1576.8,1,3416.72,1,"汇嘉时代,华东医药"
东方证券股份有限公司台州椒江区中山东路证券营业部,2,2233.8,2,0.0,0,"九有股份,泰达股份"
国融证券股份有限公司成都锦东路证券营业部,2,726.26,1,542.75,1,"新华锦,海默科技"
中银国际证券股份有限公司珠海九洲大道东证券营业部,1,1279.72,1,0.0,0,汇嘉时代
中泰证券股份有限公司深圳分公司,5,1847.58,5,0.0,0,"九有股份,海马汽车,森远股份,"
华鑫证券有限责任公司杭州飞云江路证券营业部,17,8959.98,12,3178.06,5,"新华锦,星星科技,腾信股份,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,141,53599.78,84,33712.95,57,"罗牛山,新海宜,超华科技,"
平安证券股份有限公司深圳蛇口招商路招商大厦证券营业部,2,1026.91,2,0.0,0,"汇嘉时代,南国置业"
上海证券有限责任公司南京溧水致远路证券营业部,5,3063.87,4,1002.32,1,"朗源股份,华谊嘉信,新华锦,"
财通证券股份有限公司丽水缙云黄龙路证券营业部,3,2110.0,1,5074.53,2,"宇晶股份,九有股份"
中泰证券股份有限公司东营河口海盛路证券营业部,1,0.0,0,1539.78,1,新华锦
联储证券有限责任公司深圳滨海大道易思博证券营业部,5,396.04,1,10417.34,4,"汇嘉时代,腾信股份,多喜爱"
海通证券股份有限公司丽水城东路证券营业部,1,0.0,0,1496.63,1,九有股份
华安证券股份有限公司济南英贤街证券营业部,1,0.0,0,1380.72,1,新华锦
华泰证券股份有限公司深圳龙岗黄阁北路证券营业部,1,318.89,1,0.0,0,汇嘉时代
浙商证券股份有限公司丽水分公司,1,0.0,0,1139.23,1,九有股份
国元证券股份有限公司深圳深南大道中国凤凰大厦营业部,1,0.0,0,1327.7,1,汇嘉时代
方正证券股份有限公司长沙黄兴中路证券营业部,7,2570.95,4,1792.02,3,"天域生态,粤传媒,德威新材,"
中泰证券股份有限公司潍坊滨海经济开发区海化街证券营业部,1,0.0,0,643.15,1,九有股份
中信建投证券股份有限公司上海徐家汇路证券营业部,3,1235.91,2,568.0,1,"浔兴股份,德联集团,新华锦"
中天证券股份有限公司深圳民田路证券营业部,2,984.7,1,859.46,1,"东方通信,汇嘉时代"
平安证券股份有限公司深圳金田路证券营业部,2,595.44,1,502.49,1,"科士达,汇嘉时代"
广发证券股份有限公司武汉京汉大道证券营业部,1,210.79,1,0.0,0,汉商集团
长江证券股份有限公司武汉友谊路证券营业部,2,206.27,1,557.25,1,"汉商集团,*ST尤夫"
平安证券股份有限公司银川凤凰北街证券营业部,3,337.36,2,667.21,1,"日出东方,汉商集团,贝通信"
长江证券股份有限公司武汉彭刘杨路证券营业部,1,132.94,1,0.0,0,汉商集团
光大证券股份有限公司深圳新园路营业部,1,109.58,1,0.0,0,汉商集团
中国银河证券股份有限公司武汉沌口宁康路证券营业部,1,0.0,0,233.07,1,汉商集团
华泰证券股份有限公司盐城分公司,1,0.0,0,212.98,1,汉商集团
华鑫证券有限责任公司乐清双雁路证券营业部,1,0.0,0,160.09,1,汉商集团
中银国际证券股份有限公司上海欧阳路证券营业部,1,0.0,0,147.84,1,汉商集团
首创证券有限责任公司福州长乐路证券营业部,1,0.0,0,143.62,1,汉商集团
中信建投证券股份有限公司昆山前进中路证券营业部,3,1914.33,1,6344.61,2,"朗迪集团,日播时尚"
华泰证券股份有限公司扬州宝应叶挺东路证券营业部,2,241.87,1,288.3,1,"东方材料,东信和平"
上海证券有限责任公司苏州干将西路证券营业部,1,894.13,1,0.0,0,朗迪集团
西藏东方财富证券股份有限公司杭州和汇路证券营业部,9,5832.41,4,7506.14,5,"日播时尚,美芝股份"
中国银河证券股份有限公司侯马浍滨街证券营业部,1,141.31,1,0.0,0,东方材料
信达证券股份有限公司苏州华池街证券营业部,1,838.44,1,0.0,0,朗迪集团
金元证券股份有限公司长沙韶山中路证券营业部,10,6798.65,5,5695.26,5,"日播时尚,美芝股份,朗迪集团"
华泰证券股份有限公司南京中山北路第二证券营业部,2,137.18,1,337.0,1,"东方材料,彩讯股份"
海通证券股份有限公司扬州汶河南路证券营业部,1,470.56,1,0.0,0,朗迪集团
中信证券股份有限公司杭州新天地证券营业部,2,465.02,1,393.78,1,"亚振家居,德美化工"
东海证券股份有限公司长沙岳麓大道证券营业部,5,2459.96,3,1987.61,2,"宇信科技,日播时尚"
中国银河证券股份有限公司福州证券营业部,1,106.15,1,0.0,0,东方材料
上海证券有限责任公司温州永中西路证券营业部,7,4687.75,4,7121.49,3,"超华科技,世纪鼎利,朗迪集团"
东海证券股份有限公司福建厦门分公司,6,2951.29,3,2981.06,3,"日播时尚,美芝股份"
招商证券股份有限公司福州六一中路证券营业部,3,95.43,1,1409.16,2,"东方材料,沙钢股份,吉比特"
东北证券股份有限公司江阴滨江东路证券营业部,2,0.0,0,3719.94,2,"新海宜,朗迪集团"
中国国际金融股份有限公司上海黄浦区湖滨路证券营业部,5,4977.8,3,2989.02,2,"华东医药,新日恒力,亚振家居,"
长江证券股份有限公司浙江分公司,7,4587.41,4,3198.74,3,"日播时尚,美芝股份"
首创证券有限责任公司石家庄中山东路证券营业部,1,0.0,0,229.17,1,东方材料
华泰证券股份有限公司南京户部街证券营业部,2,505.14,1,544.27,1,"鲁信创投,朗迪集团"
财富证券有限责任公司杭州庆春路证券营业部,26,5677.33,15,4048.42,11,"奥维通信,新海宜,钧达股份,"
中国银河证券股份有限公司台州引泉路证券营业部,3,0.0,0,2468.37,3,"八菱科技,罗牛山,东方材料"
平安证券股份有限公司江苏分公司,2,0.0,0,749.31,2,"大烨智能,朗迪集团"
西藏东方财富证券股份有限公司拉萨团结路第一证券营业部,13,2801.45,8,2241.22,5,"宇信科技,贝通信,银河生物,"
华林证券股份有限公司长沙星沙大道证券营业部,2,0.0,0,3385.52,2,"朗迪集团,日播时尚"
国泰君安证券股份有限公司上海江苏路证券营业部,5,2419.78,2,3734.19,3,"沪电股份,正川股份,延安必康,"
国泰君安证券股份有限公司南京太平南路证券营业部,11,2016.91,4,4396.01,7,"德威新材,华媒控股,登云股份,"
中信证券股份有限公司桐乡复兴北路证券营业部,1,0.0,0,604.24,1,亚振家居
财通证券股份有限公司南京中山北路证券营业部,1,0.0,0,904.51,1,日播时尚
中泰证券股份有限公司济宁古槐路证券营业部,1,0.0,0,148.51,1,东方材料
东吴证券股份有限公司苏州吴中区木渎镇证券营业部,2,3318.8,1,577.67,1,"*ST尤夫,亚振家居"
国元证券股份有限公司杭州萧山金城路证券营业部,2,732.82,1,882.81,1,"奥维通信,日播时尚"
中信建投证券股份有限公司无锡中山路证券营业部,2,445.48,1,110.74,1,"辅仁药业,东方材料"
广州证券股份有限公司常州高新科技园证券营业部,5,956.22,2,1820.91,3,"超华科技,彩讯股份,广博股份,"
银泰证券有限责任公司温州蝉街证券营业部,2,0.0,0,2576.9,2,"朗迪集团,日播时尚"
湘财证券股份有限公司乌鲁木齐克拉玛依东路营业部,1,0.0,0,385.43,1,亚振家居
海通证券股份有限公司广州新港东路证券营业部,2,1029.49,1,1055.24,1,贝通信
华泰证券股份有限公司常州东横街证券营业部,9,1558.83,4,2332.99,5,"贝通信,大烨智能"
招商证券股份有限公司北京建国路证券营业部,3,998.94,2,360.41,1,贝通信
英大证券有限责任公司武汉汉阳大道证券营业部,2,478.95,1,496.31,1,贝通信
中信证券股份有限公司杭州玉皇山南基金小镇证券营业部,2,0.0,0,1550.64,2,"西安旅游,贝通信"
平安证券股份有限公司上海分公司,6,889.39,2,3749.74,4,"新疆交建,佳云科技,宇晶股份,"
中信证券股份有限公司海宁海昌南路证券营业部,2,0.0,0,604.74,2,"吉宏股份,贝通信"
中国中投证券有限责任公司沈阳浑南三路证券营业部,2,433.64,1,577.19,1,海容冷链
方正证券股份有限公司上海西藏南路证券营业部,2,958.98,1,1060.0,1,日出东方
爱建证券有限责任公司深圳分公司,2,419.05,1,507.06,1,海容冷链
国泰君安证券股份有限公司南京中央路证券营业部,5,1499.06,2,2207.31,3,"新华锦,万通智控,晶瑞股份,"
方正证券股份有限公司嘉兴中环西路证券营业部,2,511.91,1,525.72,1,日出东方
华鑫证券有限责任公司上海宛平南路证券营业部,2,493.29,2,0.0,0,"华媒控股,海容冷链"
方正证券股份有限公司台州邮电路证券营业部,3,1205.47,2,537.89,1,"星星科技,日出东方"
华泰证券股份有限公司北京广渠门内大街证券营业部,10,6057.97,7,1855.04,3,"东方通信,科士达,万通智控,"
湘财证券股份有限公司上海江宁路证券营业部,2,1338.94,1,11.29,1,"华海药业,海容冷链"
上海证券有限责任公司南京胜太路证券营业部,2,746.1,1,424.38,1,"新华锦,贝通信"
西部证券股份有限公司西安莲湖路第一证券营业部,1,0.0,0,10.73,1,海容冷链
平安证券股份有限公司武汉建设大道证券营业部,3,682.46,2,10.22,1,"金冠股份,海容冷链"
湘财证券股份有限公司台州祥和路证券营业部,12,5386.26,7,3260.94,5,"新华文轩,轴研科技,新疆交建,"
东兴证券股份有限公司成都二环路南二段证券营业部,1,0.0,0,9.15,1,海容冷链
中国银河证券股份有限公司佛山顺德乐从证券营业部,1,0.0,0,525.32,1,日出东方
安信证券股份有限公司揭阳临江北路证券营业部,2,309.49,1,661.73,1,"华媒控股,新华锦"
国盛证券有限责任公司合肥翠微路证券营业部,3,3728.77,2,995.39,1,"全新好,光启技术"
长城证券股份有限公司杭州文一西路证券营业部,4,1968.69,3,436.16,1,"海马汽车,大冷股份,渤海股份,"
中天证券股份有限公司台州市府大道证券营业部,6,4581.6,3,4115.63,3,"恒立实业,超华科技"
国盛证券有限责任公司黄山洽阳路证券营业部,3,2376.54,2,533.4,1,"全新好,光启技术"
中国中投证券有限责任公司无锡清扬路证券营业部,35,16947.62,24,7903.74,11,"佳讯飞鸿,森远股份,沙钢股份,"
中国银河证券股份有限公司厦门美湖路证券营业部,4,2988.12,2,1616.07,2,"恒立实业,乐视网,开能健康"
东海证券股份有限公司合肥濉溪路证券营业部,1,503.17,1,0.0,0,全新好
华泰证券股份有限公司沈阳青年大街证券营业部,1,637.12,1,0.0,0,大冷股份
华泰证券股份有限公司上海静安区威海路证券营业部,4,2155.32,3,975.77,1,"恒立实业,东信和平"
华泰证券股份有限公司厦门厦禾路证券营业部,16,6222.76,9,4695.39,7,"沙钢股份,华媒控股,浔兴股份,"
东莞证券股份有限公司四川分公司,11,3869.7,8,1635.73,3,"广博股份,高斯贝尔,骅威文化,"
国融证券股份有限公司杭州江晖路证券营业部,12,2300.64,7,1626.68,5,"全新好,深华发A,新华锦,"
国信证券股份有限公司珠海文园路五洲花城证券营业部,3,849.28,1,1652.31,2,"恒立实业,宇信科技"
招商证券股份有限公司深圳后海证券营业部,12,1872.16,4,5366.81,8,"沙钢股份,银亿股份,吉大通信,"
江海证券有限公司哈尔滨霞曼街证券营业部,1,0.0,0,604.4,1,大冷股份
华泰证券股份有限公司北京月坛南街证券营业部,4,1432.41,2,1201.57,2,"恒立实业,佳讯飞鸿,*ST巴士"
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,25,3502.26,11,3645.13,14,"世纪鼎利,宇晶股份,宇信科技,"
江海证券有限公司上海瑞金南证券营业部,1,0.0,0,284.64,1,大冷股份
东吴证券股份有限公司苏州工业园区敦煌路证券营业部,1,0.0,0,1008.23,1,恒立实业
海通证券股份有限公司杭州文化路证券营业部,9,2387.12,6,1545.16,3,"全新好,恩华药业,传化智联,"
中国银河证券股份有限公司哈尔滨西十道街证券营业部,1,0.0,0,195.16,1,大冷股份
上海证券有限责任公司深圳民田路证券营业部,1,0.0,0,1006.34,1,恒立实业
国盛证券有限责任公司慈溪环城南路证券营业部,1,0.0,0,184.5,1,全新好
华泰证券股份有限公司南京解放路证券营业部,1,0.0,0,181.45,1,大冷股份
中信建投证券股份有限公司苏州工业园区星海街证券营业部,8,7731.0,6,1224.65,2,"超华科技,恒立实业,光洋股份,"
东兴证券股份有限公司泉州田安路证券营业部,2,0.0,0,177.18,2,"大冷股份,隆利科技"
海通证券股份有限公司杭州解放路证券营业部,9,7847.67,8,2712.07,1,"华媒控股,中路股份,达威股份,"
宏信证券有限责任公司成都锦城大道证券营业部,1,917.13,1,0.0,0,金鸿控股
华泰证券股份有限公司南通环城西路证券营业部,2,3264.99,1,3392.9,1,冀东装备
财通证券股份有限公司杭州体育馆证券营业部,18,8014.84,10,6032.73,8,"新华文轩,深华发A,德威新材,"
东兴证券股份有限公司上海肇嘉浜路证券营业部,12,6233.45,6,8944.14,6,"冀东装备,德威新材,华谊嘉信,"
深股通专用,39,42080.83,20,52549.13,19,"国新健康,华东医药,乐普医疗,"
西藏东方财富证券股份有限公司浙江分公司,3,1294.34,1,1069.84,2,"冀东装备,通产丽星"
国金证券股份有限公司成都蒲江县桫椤路证券营业部,2,1060.88,2,0.0,0,"森远股份,金鸿控股"
华泰证券股份有限公司上海杨浦区国宾路证券营业部,2,1250.0,1,2269.66,1,"冀东装备,广博股份"
天风证券股份有限公司深圳平安金融中心证券营业部,7,2170.3,2,11693.25,5,"冀东装备,延安必康,闻泰科技,"
光大证券股份有限公司宁波甬江大道证券营业部,2,1307.86,1,247.95,1,"中路股份,金鸿控股"
华融证券股份有限公司北京金融大街证券营业部,1,0.0,0,6513.58,1,冀东装备
