Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
44.261643,87.39,南宁沃美影城,1,4457,217844.50,51,48.88
24.774394,43.97,南宁青秀万达广场店,2,3913,193055.00,89,49.34
33.186395,78.28,南宁市新民族影城,3,4149,189549.00,53,45.69
31.101883,56.18,金逸北京大悦城IMAX店,4,2528,185817.50,45,73.50
37.862865,86.64,南宁万达影城悦荟广场店,5,3639,168362.00,42,46.27
53.445439,90.70,中影国际影城南宁青秀航洋城店,6,3991,168125.00,44,42.13
24.753550,33.93,南京新街口国际影城,7,3291,157630.00,97,47.90
27.145327,45.20,南宁江南万达广场店,8,2983,155852.00,66,52.25
32.433035,62.73,桂林七星万达广场店,9,3199,142841.00,51,44.65
24.749746,43.15,上海百丽宫影城（环贸iapm店）,10,1467,142493.00,34,97.13
20.275918,53.10,SFC上影影城（上海影城）,11,2177,141735.00,41,65.11
17.234409,37.90,广州飞扬影城（正佳分店）,12,2198,140673.00,58,64.00
16.937963,36.20,卢米埃北京长楹天街IMAX影城,13,2027,139082.00,56,68.61
26.264341,34.70,北京寰映合生汇店,14,1839,137175.40,53,74.59
51.197083,67.81,永恒·晶钻IMAX影城,15,3526,134000.80,52,38.00
18.565531,35.05,上海五角场万达广场店,16,2033,133860.30,58,65.84
19.591114,36.90,UME影城（北京华星店）,17,1550,129463.75,42,83.53
31.389274,59.55,柳州城中万达广场店,18,3275,129367.00,55,39.50
25.995094,39.91,大地影院北海宁春城IMAX影院,19,2794,128898.20,70,46.13
26.253058,44.05,南宁安吉万达广场店,20,2511,125530.00,57,49.99
20.289793,34.11,UME影城（北京双井店）,21,1910,123342.75,56,64.58
14.317265,29.65,Jackie Chan北京耀莱,22,2757,122200.00,93,44.32
11.901955,15.68,北京市金泉港国际影城,23,1678,116865.00,107,69.65
17.295597,31.55,深圳市百老汇电影中心影城,24,1672,116095.00,53,69.43
35.306544,49.74,金逸广州海珠城IMAX店 ,25,2089,115735.30,42,55.40
19.842998,33.87,广州白云万达广场店,26,1761,111249.70,52,63.17
49.097835,38.24,南宁市中影环球国际影城,27,3480,111070.60,91,31.92
17.081885,24.59,首都电影院西单店,28,1721,110534.79,70,64.23
15.535543,28.07,金逸上海龙之梦IMAX店,29,1544,109313.05,55,70.80
20.980081,34.59,广州市百丽宫猎德影院,30,1522,107899.00,44,70.89
44.341216,91.22,银丰广场金逸影城,31,3375,107680.45,37,31.91
13.130211,22.91,CGV影城 深圳壹方城店,32,1466,106702.00,64,72.78
19.720203,37.69,成都百丽宫影城（太古里店）,33,1809,106570.00,48,58.91
23.660735,35.27,武汉汉街万达广场店,34,2610,104856.00,74,40.17
20.511222,31.42,武商摩尔国际电影城,35,3079,103260.00,98,33.54
21.781338,47.41,金逸影城柳州万象城IMAX店,36,2655,102957.72,56,38.78
22.954399,27.49,昆明万达影城同德广场店,37,1787,101867.40,65,57.00
15.781668,21.19,SFC上影影城（港汇恒隆永华店）,38,1335,101797.50,63,76.25
29.640813,46.63,中影国际影城珠海华发2店,39,2611,100997.00,56,38.68
20.156400,31.36,柳州柳南万达广场店,40,2352,99516.00,75,42.31
15.822864,31.49,广州市捷登都会飞扬影城,41,2519,98275.00,80,39.01
27.665463,40.31,武汉博纳国际电影城,42,2499,97698.00,62,39.09
53.432881,70.84,广影天籁巨幕影城,43,3471,96826.00,49,27.90
13.699008,27.36,金逸北京荟聚IMAX店,44,1669,95987.00,61,57.51
19.674050,30.84,成都锦华万达广场店,45,2159,94019.00,70,43.55
11.640358,18.28,北京通州万达广场店,46,1261,92384.47,69,73.26
23.333333,34.53,成都UA国际金融中心影城,47,1554,90204.00,45,58.05
19.155888,30.92,上海和平影都,48,1206,90152.00,39,74.75
16.639460,26.05,北京CBD万达广场店,49,1042,89833.40,40,86.21
34.320843,48.05,南宁时代电影大世界,50,2931,89186.40,61,30.43
13.803404,22.21,卢米埃深圳九方IMAX影城,51,1377,88109.00,62,63.99
25.169045,30.45,深圳娱艺影院UAKKmallY影城,52,1340,87819.00,44,65.54
14.807453,32.78,广州飞扬影城,53,1639,87638.00,50,53.47
20.485175,27.14,UME影城（重庆渝中店）,54,2090,87445.45,77,41.84
17.212665,24.37,昆明西山万达广场店,55,1633,87261.00,67,53.44
18.197004,30.19,成都金牛万达广场店,56,2023,86882.00,67,42.95
15.744743,29.57,CGV影城 青岛万象城店,57,1508,86344.00,51,57.26
41.000000,68.33,中都影城石家庄先天下店,58,2870,85333.00,42,29.73
47.765419,102.70,星美影商城南宁新世界店,59,2362,84379.80,23,35.72
16.773526,32.44,深圳市CINESKY新天影院(壹方天地IMAX店),60,1622,83682.00,50,51.59
21.669931,36.88,大连高新万达广场店,61,2065,83356.20,56,40.37
15.078277,22.01,深圳市万象影城罗湖万象城店,62,1541,82977.10,70,53.85
14.780763,27.14,南京建邺万达广场店,63,1520,82887.00,56,54.53
18.202434,25.71,CGV影城 苏州中心店,64,1311,82861.00,51,63.20
12.594553,28.88,金逸天津大悦城IMAX店,65,1675,82848.00,58,49.46
31.544309,39.71,首都电影院昌平店,66,1946,82581.85,49,42.44
34.046511,45.75,海上明珠国际影城成都银泰城店,67,2013,82072.00,44,40.77
29.386055,56.03,成都百老汇影城,68,1905,81393.00,34,42.73
19.504748,39.20,北京嘉华国际影城,69,1725,81023.90,44,46.97
17.095910,30.20,CGV影城 长沙德思勤店,70,1389,80473.00,46,57.94
12.422023,19.78,北京石景山万达广场店,71,1147,80423.59,58,70.12
18.705630,25.51,北京华影天映传奇时代影城,72,1301,79839.00,51,61.37
