Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
11.576420,23.97,Jackie Chan北京耀莱,1,2397,101522.81,100,42.35
40.255841,65.62,开封市好莱坞影城,2,3084,99413.49,47,32.24
15.778384,34.69,广州飞扬影城（正佳分店）,3,2047,98479.06,59,48.11
17.335167,26.55,武商摩尔国际电影城,4,2735,98159.65,103,35.89
17.511659,31.63,金逸北京大悦城IMAX店,5,1455,93397.45,46,64.19
19.669263,26.96,南京新街口国际影城,6,2642,90502.01,98,34.26
34.412832,36.10,魔影国际影城北京金源店,7,2274,89931.19,63,39.55
17.463654,23.07,北京寰映合生汇店,8,1292,87971.88,56,68.09
15.837784,22.78,首都电影院西单店,9,1686,87225.64,74,51.74
22.206123,29.86,兰州中心空间站IMAX影城,10,1672,84567.84,56,50.58
26.168872,41.16,中影国际影城珠海华发2店,11,2264,84011.52,55,37.11
20.938840,22.01,长沙市中影星美国际影城万家丽店,12,2113,76690.03,96,36.29
16.048948,28.31,东莞虎门万达广场店,13,1642,76528.27,58,46.61
23.737083,47.71,中影国际影城武汉光谷天河店,14,2481,76315.15,52,30.76
11.959265,15.09,德纳国际影城杭州萧山店,15,1630,76221.49,108,46.76
16.853826,24.56,武汉汉街万达广场店,16,1793,74692.64,73,41.66
12.677207,19.38,厦门湖里万达广场店,17,1492,73947.53,77,49.56
15.547269,27.07,兰州城关万达广场店,18,1597,73814.89,59,46.22
8.940081,16.79,CGV影城 青岛万象城店,19,957,73669.69,57,76.98
8.777892,15.31,CGV影城 深圳壹方城店,20,1026,72533.10,67,70.70
13.481811,30.91,金逸天津大悦城IMAX店,21,1793,72427.36,58,40.39
16.079803,22.74,福州仓山万达广场店,22,1296,72252.10,57,55.75
19.701338,33.62,武商众圆摩尔国际电影城,23,2286,71729.56,68,31.38
17.472780,30.98,厦门万达影城SM广场店,24,1332,71390.91,43,53.60
18.759193,22.47,昆明万达影城同德广场店,25,1393,70588.80,62,50.67
9.328897,18.63,金逸北京荟聚IMAX店,26,1267,70344.99,68,55.52
12.699840,21.18,UME影城（北京双井店）,27,1271,69798.68,60,54.92
24.285943,28.28,重庆万达影城大融城店,28,2093,69733.77,74,33.32
25.342065,31.91,首都电影院昌平店,29,1691,68583.69,53,40.56
12.958780,25.50,南宁沃美影城,30,1479,68548.42,58,46.35
16.927181,21.45,郑州奥斯卡熙地港国际影城,31,1802,68540.39,84,38.04
17.463577,23.14,UME影城（重庆渝中店）,32,1828,68466.02,79,37.45
12.422360,27.50,广州飞扬影城,33,1485,68371.42,54,46.04
16.404517,33.90,太原市万象影城IMAX店,34,1627,68126.14,48,41.87
9.823848,21.48,星美影商城北京金源IMAX店,35,1160,68095.83,54,58.70
17.762079,28.03,南昌红谷滩万达广场店,36,1626,67806.49,58,41.70
14.573110,22.85,成都锦华万达广场店,37,1485,66869.65,65,45.03
23.404570,36.15,驻马店好莱坞影城爱家店,38,2458,66283.29,68,26.97
18.244579,27.51,廊坊万达广场店,39,1568,65926.94,57,42.05
59.512195,73.20,汕尾华影众乐影城,40,1464,65517.00,20,44.75
19.062323,36.31,广州市花都区麦希国际影城,41,1852,65088.70,51,35.15
22.978915,32.36,郑州中原万达广场店,42,1715,65005.98,53,37.90
22.046139,40.31,中影国际影城广州天河太阳新天地店,43,1572,64598.39,39,41.09
12.330622,22.06,济南高新万达广场店,44,1434,64136.21,65,44.73
8.611464,13.52,北京通州万达广场店,45,1014,64088.00,75,63.20
20.944411,31.29,福清万达广场店,46,1314,63893.23,42,48.62
