broker,count,bamount,bcount,samount,scount,top3
申万宏源证券有限公司上饶五三大道证券营业部,2,1769.09,1,1807.21,1,钧达股份
银泰证券有限责任公司厦门湖滨南路证券营业部,4,3525.95,2,2755.29,2,钧达股份
申万宏源证券有限公司绍兴中兴南路证券营业部,2,977.61,1,996.2,1,香山股份
联储证券有限责任公司杭州富春路证券营业部,6,2970.32,3,2710.48,3,"钧达股份,实丰文化"
中山证券有限责任公司杭州庆春路证券营业部,2,605.85,1,618.26,1,钧达股份
财通证券股份有限公司杭州庆春路证券营业部,2,887.19,1,881.79,1,香山股份
上海证券有限责任公司宁波北仑七星路证券营业部,1,581.05,1,0.0,0,钧达股份
国融证券股份有限公司武汉珞瑜路证券营业部,2,751.33,1,763.27,1,香山股份
方正证券股份有限公司绍兴胜利东路证券营业部,2,1161.93,1,1494.06,1,钧达股份
长江证券股份有限公司上海东明路证券营业部,1,0.0,0,1849.57,1,香山股份
方正证券股份有限公司上海西藏南路证券营业部,2,570.03,1,1128.93,1,"深大通,香山股份"
东北证券股份有限公司上海浦东大道证券营业部,1,0.0,0,1050.74,1,钧达股份
东莞证券股份有限公司徐州建国西路证券营业部,3,1340.28,1,2399.93,2,"盛天网络,香山股份"
招商证券股份有限公司深圳深南东路证券营业部,9,2296.11,4,2866.22,5,"深大通,德生科技,文化长城,"
安信证券股份有限公司上海杨高南路证券营业部,2,741.6,2,0.0,0,新农股份
国泰君安证券股份有限公司重庆九尺坎证券营业部,2,452.85,1,342.31,1,德生科技
浙商证券股份有限公司海宁水月亭西路证券营业部,2,504.02,2,0.0,0,新农股份
东海证券股份有限公司深圳深南大道证券营业部,1,390.65,1,0.0,0,德生科技
财通证券股份有限公司江山中山路证券营业部,1,182.1,1,0.0,0,新农股份
中泰证券股份有限公司上海花园石桥路证券营业部,2,366.42,2,0.0,0,"海联讯,新农股份"
中国中投证券有限责任公司海口龙华路证券营业部,1,229.41,1,0.0,0,德生科技
中信证券股份有限公司上海恒丰路证券营业部,3,255.02,2,258.46,1,"新农股份,指南针"
东莞证券股份有限公司浙江分公司,2,0.0,0,1391.13,2,"德生科技,海联讯"
中信证券股份有限公司诸暨暨东路证券营业部,3,2500.43,1,584.74,2,"上峰水泥,新农股份"
国信证券股份有限公司北京分公司,1,0.0,0,135.18,1,新农股份
国信证券股份有限公司杭州文一西路证券营业部,1,0.0,0,229.39,1,德生科技
中国银河证券股份有限公司上海普陀区常德路证券营业部,1,0.0,0,113.8,1,新农股份
华西证券股份有限公司北京紫竹院路证券营业部,3,0.0,0,1234.23,3,"宝塔实业,德生科技,福莱特"
中国银河证券股份有限公司厦门美湖路证券营业部,5,1794.24,1,3748.31,4,"瑞达期货,南华期货,安源煤业"
广发证券股份有限公司佛山高明跃华路证券营业部,1,171.76,1,0.0,0,亚世光电
华泰证券股份有限公司上海浦东新区妙境路证券营业部,2,1080.35,1,852.4,1,瑞达期货
东莞证券股份有限公司深圳后海中心路证券营业部,1,0.0,0,822.85,1,亚世光电
国泰君安证券股份有限公司深圳滨海大道创投大厦证券营业部,3,2174.62,3,0.0,0,"国风塑业,瑞达期货,电魂网络"
华鑫证券有限责任公司南昌红谷中大道证券营业部,2,0.0,0,1963.36,2,"筑博设计,亚世光电"
光大证券股份有限公司台州市府大道证券营业部,1,0.0,0,583.9,1,瑞达期货
五矿证券有限公司南京中央路证券营业部,1,3687.72,1,0.0,0,北京君正
中信建投证券股份有限公司成都南一环路证券营业部,4,5504.55,2,5699.55,2,"北京君正,左江科技"
长江证券股份有限公司台州市府大道证券营业部,1,2625.54,1,0.0,0,北京君正
财富证券有限责任公司杭州西湖国贸中心证券营业部,7,8412.85,6,527.14,1,"宏辉果蔬,新开源,北京君正,"
申万宏源证券有限公司上海第二分公司,1,1549.98,1,0.0,0,北京君正
国信证券股份有限公司宁波分公司,1,0.0,0,2575.06,1,东方日升
渤海证券股份有限公司上海普陀区梅川路证券营业部,1,0.0,0,664.75,1,东方日升
