Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
17.754476,28.14,长沙横店潇湘王府井影城,37,1998,69990.99,71,35.03
14.349660,24.98,兰州城关万达广场店,38,1449,69418.58,58,47.91
12.338270,36.97,上海大光明影院,39,1405,68346.58,38,48.65
13.182461,23.30,百丽宫影城长宁来福士店,40,1165,68139.00,50,58.49
8.877599,16.67,CGV影城 青岛万象城店,41,1017,67426.04,61,66.30
17.873191,18.79,中影星美国际影城万家丽店,42,1860,67286.48,99,36.18
15.364102,21.40,CGV星星影城 北京颐堤港店,43,856,66831.69,40,78.07
15.522738,21.95,福州仓山万达广场店,44,1295,66459.94,59,51.32
26.195348,35.20,海上明珠国际影城成都银泰城店,45,1584,64167.20,45,40.51
11.971474,15.28,北京UME国际影城（安贞店）,46,1024,64148.42,67,62.64
74.503816,81.33,茶陵县大千国际影城,47,1952,63702.40,24,32.63
12.226681,27.98,南宁万达影城悦荟广场店,48,1315,63694.17,47,48.44
10.219508,23.43,金逸天津大悦城IMAX店,49,1406,63670.24,60,45.28
7.920461,12.61,北京石景山万达广场店,50,807,63451.65,64,78.63
21.113184,42.44,中影国际影城武汉光谷天河店,51,2037,63073.93,48,30.96
12.785071,20.18,南昌红谷滩万达广场店,52,1352,62872.92,67,46.50
13.936177,22.98,广州市百丽宫猎德影院,53,1011,62767.30,44,62.08
23.448991,26.06,金逸影城北京双桥店,54,1355,62644.33,52,46.23
8.131794,16.21,北京美嘉欢乐影城（三里屯店）,55,762,62382.08,47,81.87
19.431170,30.68,广州星汇电影院,56,2025,61772.93,66,30.51
13.228160,20.33,中影国际影城上海合生汇店,57,1118,61754.31,55,55.24
11.727193,16.56,CGV影城 苏州中心店,58,944,61561.97,57,65.21
15.270873,21.55,海上明珠国际影城上海环球港店,59,1056,61534.50,49,58.27
12.536818,20.27,呼和浩特万达广场店,60,1135,61333.17,56,54.04
12.127923,24.47,北京美嘉欢乐影城（中关村）,61,1150,61209.13,47,53.23
24.761943,44.28,中影国际影城海口上邦店,62,2037,60720.63,46,29.81
12.985014,22.93,CGV影城 长沙德思勤店,63,1055,60562.50,46,57.41
19.845758,23.11,重庆万达影城大融城店,64,1641,60454.14,71,36.84
12.969283,27.64,巨幕影城（武汉光谷广场资本大厦店）,65,1824,60350.15,66,33.09
6.292269,13.72,北京万达影城天通苑龙德广场店,66,796,60349.14,58,75.82
8.034032,16.05,金逸北京荟聚IMAX店,67,1043,59709.85,65,57.25
10.228310,14.93,深圳市万象影城罗湖万象城店,68,1120,59684.24,75,53.29
46.763523,55.46,广州大学城宝鑫影城,69,1442,59076.74,26,40.97
14.089595,16.88,昆明万达影城同德广场店,70,1215,58688.80,72,48.30
14.450266,17.76,广州UA花城汇影院,71,1048,58622.67,59,55.94
22.198301,25.78,金逸影城北京中关村店,72,928,58463.22,36,63.00
9.798994,19.50,广州市捷登都会飞扬影城,73,1638,58270.71,84,35.57
18.752613,29.90,上海开元地中海影城,74,1495,58217.29,50,38.94
10.935023,13.80,德纳国际影城杭州萧山店,75,1173,57961.93,85,49.41
13.612677,24.13,厦门万达影城SM广场店,76,1086,57786.04,45,53.21
9.244869,19.33,橙天嘉禾影城北京祥云店,77,812,57782.02,42,71.16
14.585526,18.48,郑州奥斯卡熙地港国际影城,78,1478,57505.48,80,38.91
7.374102,17.73,济南万达影城世茂广场店,79,1241,57076.96,70,45.99
13.268849,29.72,武汉万达影城江汉路悦荟广场店,80,1605,57024.63,54,35.53
15.615259,28.90,万象影城石家庄IMAX店,81,1503,56807.47,52,37.80
16.247530,19.89,成都太平洋电影城,82,1611,56745.23,81,35.22
8.865980,17.39,CGV影城 福州东二环店,83,1061,56628.15,61,53.37
11.318618,18.78,成都金牛万达广场店,84,1371,56596.36,73,41.28
21.582365,18.04,新影联华谊兄弟影院(望京华彩店),85,1263,56151.30,70,44.46
10.783052,16.48,厦门湖里万达广场店,86,1335,55793.89,81,41.79
16.904519,17.20,重庆UME国际影城（江北）,87,1393,55715.58,81,40.00
18.426518,35.98,长春吉视迅驰影城,88,1619,54570.20,45,33.71
16.072256,22.64,乌鲁木齐市中影美居电影城（花田电影小镇）,89,1517,54421.14,67,35.87
18.054077,28.91,中影国际影城杭州西溪印象城店,90,1272,54384.71,44,42.76
11.126289,18.23,大连经开万达广场店,91,1276,54083.91,70,42.39
13.171422,19.01,海口万达影城海航日月广场店,92,1369,54024.84,72,39.46
9.738747,17.42,济南高新万达广场店,93,1150,53645.50,66,46.65
13.846153,25.54,武汉菱角湖万达广场店,94,1328,53470.90,52,40.26
12.275194,20.95,武商众圆摩尔国际电影城,95,1550,53450.04,74,34.48
11.049286,24.40,金逸武汉销品茂IMAX店,96,1537,53363.20,63,34.72
14.002728,20.10,广州天河影城,97,1186,53310.82,59,44.95
17.299259,25.24,上海星光影城,98,1287,52542.76,51,40.83
9.092002,14.63,卢米埃深圳九方IMAX影城,99,907,52511.71,62,57.90
16.466552,32.00,星美影商城贵阳花果园IMAX店,100,992,52471.18,31,52.89
