broker,count,bamount,bcount,samount,scount,top3
兴业证券股份有限公司北京西直门北大街证券营业部,1,13032.2,1,0.0,0,神州高铁
海通证券股份有限公司杭州解放路证券营业部,6,3497.2,2,2919.89,4,"创业黑马,华控赛格,海泰发展"
申万宏源证券有限公司上海闵行区东川路证券营业部,6,17380.7,6,0.0,0,"金风科技,光线传媒,冀东水泥,"
中国银河证券股份有限公司石家庄红旗大街证券营业部,3,493.34,1,1194.63,2,华控赛格
兴业证券股份有限公司深圳分公司,11,14434.41,8,2983.85,3,"首航节能,美晨生态,天银机电,"
长城证券股份有限公司广东分公司,2,3003.73,2,0.0,0,"神州高铁,神雾节能"
国泰君安证券股份有限公司南京太平南路证券营业部,10,11680.8,8,1265.41,2,"市北高新,四川双马,国新健康,"
宏信证券有限责任公司泸州江阳中路证券营业部,6,2585.43,3,2331.09,3,"电广传媒,华控赛格,长城影视"
财富证券有限责任公司长沙八一路证券营业部,1,1852.4,1,0.0,0,神州高铁
中信建投证券股份有限公司成都南一环路证券营业部,2,1894.58,2,0.0,0,"国新健康,金太阳"
东兴证券股份有限公司广州珠江东路证券营业部,2,171.52,1,547.29,1,华控赛格
中信建投证券股份有限公司深圳深南中路证券营业部,4,1620.81,1,1870.43,3,"神州高铁,神雾节能,美芝股份,"
海通证券股份有限公司徐州中山北路证券营业部,5,4350.3,4,798.82,1,"南京高科,电广传媒,国新健康,"
华宝证券有限责任公司上海东大名路证券营业部,1,156.14,1,0.0,0,华控赛格
西藏东方财富证券股份有限公司上海唐安路证券营业部,2,0.0,0,6395.9,2,"*ST厦华,神州高铁"
中信证券股份有限公司上海长寿路证券营业部,1,0.0,0,1177.81,1,国新健康
中原证券股份有限公司信阳分公司,1,0.0,0,112.23,1,华控赛格
中国中投证券有限责任公司深圳深南大道证券营业部,2,241.78,1,4114.56,1,"金利华电,神州高铁"
华龙证券股份有限公司上海中山北二路证券营业部,1,0.0,0,1166.74,1,国新健康
海通证券股份有限公司杭州环城西路证券营业部,1,0.0,0,106.2,1,华控赛格
深股通专用,31,16859.61,11,35864.84,20,"乐普医疗,中国宝安,思源电气,"
上海证券有限责任公司深圳福虹路证券营业部,2,0.0,0,8923.71,2,"美晨生态,神州高铁"
上海证券有限责任公司乐清旭阳路证券营业部,1,0.0,0,105.27,1,华控赛格
中国银河证券股份有限公司北京阜成路证券营业部,1,0.0,0,2901.5,1,神州高铁
中信证券股份有限公司上海红宝石路证券营业部,5,1164.25,2,1808.76,3,"华控赛格,昂利康,大烨智能,"
中原证券股份有限公司郑州纬二路证券营业部,1,0.0,0,95.14,1,华控赛格
长江证券股份有限公司大庆东风路证券营业部,1,0.0,0,886.89,1,国新健康
中信建投证券股份有限公司南京江宁金箔路证券营业部,4,3546.33,2,1005.09,2,"安奈儿,华控赛格"
华鑫证券有限责任公司福建分公司,8,5718.81,6,2649.05,2,"兴瑞科技,华塑控股,恒立实业,"
中天证券股份有限公司台州市府大道证券营业部,10,19804.65,7,8808.89,3,"恒立实业,弘业股份,*ST长生,"
光大证券股份有限公司奉化南山路证券营业部,18,9124.69,11,6158.02,7,"恒立实业,开尔新材,中元股份,"
国泰君安证券股份有限公司上海江苏路证券营业部,23,23490.93,16,21449.26,7,"翔港科技,联创互联,恒立实业,"
华泰证券股份有限公司淮安分公司,6,2313.25,3,1353.43,3,"大烨智能,金洲慈航,华塑控股,"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,121,44893.78,73,29075.08,48,"恒立实业,弘业股份,新光圆成,"
东兴证券股份有限公司泉州丰泽街证券营业部,6,3327.39,4,2201.5,2,"恒立实业,银宝山新,宁波韵升"
中国银河证券股份有限公司诸暨东一路证券营业部,2,448.56,1,422.1,1,华塑控股
第一创业证券股份有限公司北京新街口北大街证券营业部,2,988.91,2,0.0,0,"恒立实业,南京聚隆"
方正证券股份有限公司上海杨高南路证券营业部,17,7646.93,11,4798.65,6,"贤丰控股,银宝山新,海泰发展,"
大同证券有限责任公司长治延安中路证券营业部,3,0.0,0,13015.64,3,恒立实业
国元证券股份有限公司重庆观音桥步行街证券营业部,7,5507.48,4,8274.25,3,"恒立实业,亚振家居"
安信证券股份有限公司上海黄浦区中山南路证券营业部,2,634.48,1,614.52,1,"亚振家居,恒立实业"
财通证券股份有限公司温岭中华路证券营业部,10,7987.07,8,1592.78,2,"万方发展,哈投股份,御银股份,"
平安证券股份有限公司银川凤凰北街证券营业部,5,588.98,3,560.8,2,"绿色动力,经纬纺机,万方发展,"
华泰证券股份有限公司沈阳大西路证券营业部,6,7368.04,5,563.31,1,"德美化工,全新好,万方发展,"
国金证券股份有限公司天津南马路证券营业部,2,49.78,1,219.8,1,"经纬纺机,南京聚隆"
华泰证券股份有限公司永嘉阳光大道证券营业部,8,4454.79,4,3147.14,4,"华控赛格,粤泰股份,万方发展,"
东兴证券股份有限公司石狮濠江路证券营业部,1,29.28,1,0.0,0,经纬纺机
海通证券股份有限公司哈尔滨和平路证券营业部,1,33.52,1,0.0,0,经纬纺机
方正证券股份有限公司上海西藏南路证券营业部,6,1478.4,2,2888.01,4,"万方发展,柘中股份,南京聚隆,"
招商证券股份有限公司北京朝外大街证券营业部,1,23.72,1,0.0,0,经纬纺机
渤海证券股份有限公司北京西外大街证券营业部,3,362.25,2,362.44,1,"川金诺,经纬纺机"
长江证券股份有限公司荆州北京西路证券营业部,7,2675.68,3,2849.88,4,"深赛格,万方发展,艾格拉斯,"
华泰证券股份有限公司南京鱼市街证券营业部,1,21.96,1,0.0,0,经纬纺机
招商证券股份有限公司深圳招商证券大厦证券营业部,3,0.0,0,1425.1,3,"飞马国际,共达电声,经纬纺机"
光大证券股份有限公司广州中山二路证券营业部,5,1400.09,2,1477.12,3,"新大洲A,川金诺,万方发展,"
申万宏源证券有限公司长沙蔡锷中路证券营业部,1,0.0,0,117.12,1,经纬纺机
华宝证券有限责任公司北京分公司,2,2637.27,1,543.75,1,"沙钢股份,万方发展"
兴业证券股份有限公司深圳分公司,7,7920.84,5,2784.78,2,"美晨生态,乐视网,新光圆成,"
联讯证券股份有限公司南通工农路证券营业部,3,2434.14,3,0.0,0,"当代东方,华东科技,粤泰股份"
方正证券股份有限公司宁波分公司,1,1048.45,1,0.0,0,华东科技
广发证券股份有限公司北京建外大街证券营业部,1,1215.31,1,0.0,0,当代东方
东海证券股份有限公司洛阳周山路证券营业部,1,727.51,1,0.0,0,华东科技
申万宏源西部证券有限公司乌鲁木齐文艺路证券营业部,1,745.94,1,0.0,0,当代东方
安信证券股份有限公司韶关乐昌人民南路证券营业部,2,666.01,1,904.6,1,华东科技
山西证券股份有限公司永济河东大道证券营业部,1,708.25,1,0.0,0,当代东方
国泰君安证券股份有限公司杭州庆春路证券营业部,3,402.68,1,11617.22,2,"华东科技,西安旅游"
华泰证券股份有限公司厦门厦禾路证券营业部,7,4257.3,5,1487.54,2,"富春股份,赫美集团,迈为股份,"
中国银河证券股份有限公司台州邮电路证券营业部,1,0.0,0,527.55,1,当代东方
中信建投证券股份有限公司成都马家花园证券营业部,1,0.0,0,610.76,1,华东科技
海通证券股份有限公司新余劳动南路证券营业部,1,0.0,0,522.0,1,当代东方
广发证券股份有限公司江门天长路证券营业部,3,571.94,1,856.79,2,"新文化,当代东方,摩恩电气"
浙商证券股份有限公司台州环城东路证券营业部,1,0.0,0,275.03,1,华东科技
华鑫证券有限责任公司西安解放路证券营业部,1,0.0,0,186.07,1,华东科技
恒泰证券股份有限公司乌海海拉南路证券营业部,2,888.9,1,880.66,1,长源电力
华鑫证券有限责任公司杭州飞云江路证券营业部,22,11575.72,12,9697.07,10,"四川双马,德美化工,恒立实业,"
华泰证券股份有限公司深圳侨香路智慧广场证券营业部,6,7037.2,4,5653.06,2,"新光圆成,凯瑞德,桂东电力"
国泰君安证券股份有限公司南京中央路证券营业部,9,9072.02,9,0.0,0,"四川双马,锐奇股份,西安旅游,"
财通证券股份有限公司杭州体育馆证券营业部,21,8504.17,10,8566.57,11,"长城动漫,腾达建设,德美化工,"
