broker,count,bamount,bcount,samount,scount,top3
中信建投证券股份有限公司济南经四路证券营业部,2,1589.64,2,0.0,0,万泽股份
深股通专用,20,46559.95,10,27997.08,10,"美锦能源,德赛电池,亿纬锂能,"
方正证券股份有限公司长沙留芳岭证券营业部,1,658.72,1,0.0,0,三湘印象
海通证券股份有限公司上海平武路证券营业部,3,2687.1,3,0.0,0,"万泽股份,三联虹普"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,119,60861.03,68,36892.72,51,"美锦能源,领益智造,武汉凡谷,"
华鑫证券有限责任公司上海自贸试验区分公司,1,650.67,1,0.0,0,三湘印象
财富证券有限责任公司深圳福华路证券营业部,1,493.15,1,0.0,0,万泽股份
华西证券股份有限公司北京紫竹院路证券营业部,6,9687.84,4,70.07,2,"美锦能源,康旗股份,雏鹰退,"
国泰君安证券股份有限公司长沙五一大道证券营业部,2,456.49,1,618.74,1,"三湘印象,金奥博"
东方证券股份有限公司上海黄浦区中华路证券营业部,2,1842.94,2,0.0,0,万泽股份
太平洋证券股份有限公司深圳分公司,1,2861.78,1,0.0,0,美锦能源
东兴证券股份有限公司南平滨江中路证券营业部,2,428.7,2,0.0,0,"三湘印象,新黄浦"
华鑫证券有限责任公司宁波沧海路证券营业部,2,352.29,1,327.54,1,"万泽股份,农尚环境"
东海证券股份有限公司厦门祥福路证券营业部,1,209.8,1,0.0,0,三湘印象
渤海证券股份有限公司北京西外大街证券营业部,3,0.0,0,2528.0,3,万泽股份
东吴证券股份有限公司长沙人民中路证券营业部,1,0.0,0,415.81,1,三湘印象
联讯证券股份有限公司南通工农路证券营业部,2,0.0,0,1219.16,2,万泽股份
东方证券股份有限公司太原高新街证券营业部,5,5168.97,2,7583.66,3,"同益股份,嘉麟杰,美锦能源"
长城证券股份有限公司厦门厦禾路证券营业部,1,0.0,0,264.07,1,三湘印象
恒泰证券股份有限公司深圳金田路金中环证券营业部,1,0.0,0,285.34,1,万泽股份
国泰君安证券股份有限公司深圳滨海大道创投大厦证券营业部,3,0.0,0,7811.03,3,"美锦能源,迪普科技"
申万宏源证券有限公司上海嘉定区塔城路证券营业部,1,0.0,0,211.64,1,三湘印象
国信证券股份有限公司深圳泰然九路证券营业部,9,1367.18,4,1820.6,5,"中钢天源,武汉凡谷,达志科技,"
安信证券股份有限公司广州新港东路证券营业部,2,0.0,0,5509.96,2,美锦能源
光大证券股份有限公司上海淮海中路证券营业部,4,86.51,1,571.84,3,"三湘印象,五方光电,览海投资"
平安证券股份有限公司山东分公司,1,0.0,0,175.09,1,万泽股份
中信证券股份有限公司北京远大路证券营业部,11,11182.84,8,4787.6,3,"武汉凡谷,天邑股份,中青宝,"
中信证券股份有限公司北京国贸证券营业部,1,0.0,0,183.67,1,三湘印象
华泰证券股份有限公司盐城分公司,2,1.05,2,0.0,0,华信退
申万宏源证券有限公司上海闵行区龙茗路证券营业部,1,0.55,1,0.0,0,华信退
东方证券股份有限公司上海黄浦区北京东路证券营业部,1,0.28,1,0.0,0,华信退
平安证券股份有限公司银川凤凰北街证券营业部,9,3858.37,6,1568.93,3,"泰晶科技,中钢天源,神马电力,"
广发证券股份有限公司温州瓯江路证券营业部,1,0.28,1,0.0,0,华信退
东莞证券股份有限公司厦门分公司,9,3588.05,5,4189.67,4,"证通电子,三角防务,铂力特,"
中天证券股份有限公司天津中山路证券营业部,2,1.25,2,0.0,0,华信退
华泰证券股份有限公司无锡金融一街证券营业部,11,7067.34,5,7529.81,6,"同益股份,超讯通信,天邑股份,"
中国中投证券有限责任公司南通姚港路证券营业部,1,0.0,0,1.82,1,华信退
西藏东方财富证券股份有限公司拉萨东环路第二证券营业部,108,63920.52,65,36918.2,43,"中钢天源,美锦能源,九鼎新材,"
江海证券有限公司齐齐哈尔中华路证券营业部,1,0.0,0,0.33,1,华信退
中信证券股份有限公司上海漕溪北路证券营业部,6,8025.77,4,2792.48,2,"中海达,云南锗业,贝肯能源,"
招商证券股份有限公司北京车公庄西路证券营业部,8,9231.6,5,5278.03,3,"武汉凡谷,光力科技,奥飞数据,"
平安证券股份有限公司福州长乐北路证券营业部,10,3092.83,4,6144.18,6,"中钢天源,深大通,华映科技,"
招商证券股份有限公司深圳深南东路证券营业部,7,3805.97,4,1516.42,3,"东土科技,天津普林,因赛集团,"
广发证券股份有限公司东莞塘厦证券营业部,1,682.49,1,0.0,0,天津普林
华鑫证券有限责任公司深圳益田路证券营业部,8,9835.1,5,6155.98,3,"武汉凡谷,东方中科,宝莫股份"
中国银河证券股份有限公司诸暨东一路证券营业部,5,5540.49,3,1424.48,2,"天邑股份,证通电子,铂力特,"
西藏东方财富证券股份有限公司深圳益田路证券营业部,1,486.6,1,0.0,0,天津普林
华泰证券股份有限公司苏州何山路证券营业部,3,2767.37,3,0.0,0,"贵州燃气,证通电子,农尚环境"
东海证券股份有限公司南京洪武北路证券营业部,3,0.0,0,4391.97,3,"天津普林,深赛格"
中信证券股份有限公司上海东方路证券营业部,9,25581.35,4,27911.4,5,"武汉凡谷,贝肯能源"
国融证券股份有限公司四川分公司,2,0.0,0,3624.7,2,证通电子
国金证券股份有限公司上海奉贤区金碧路证券营业部,12,2131.4,4,3619.21,8,"东方中科,铂力特,泰晶科技,"
招商证券股份有限公司深圳福民路证券营业部,2,0.0,0,3206.33,2,"武汉凡谷,新奥股份"
联讯证券股份有限公司上海长宁路证券营业部,1,0.0,0,995.05,1,证通电子
中信建投证券股份有限公司株洲建设中路证券营业部,1,0.0,0,613.85,1,天津普林
中国中投证券有限责任公司广州体育东路证券营业部,1,0.0,0,1360.0,1,武汉凡谷
中信证券股份有限公司北京东三环中路证券营业部,3,0.0,0,1338.81,3,"通源石油,贝肯能源,证通电子"
国信证券股份有限公司深圳深盐路证券营业部,3,2362.09,2,586.51,1,"南方轴承,浩丰科技,天津普林"
广州证券股份有限公司番禺富华西路证券营业部,1,0.0,0,421.15,1,证通电子
中国中投证券有限责任公司深圳分公司,1,0.0,0,576.33,1,天津普林
国信证券股份有限公司北京朝阳北路证券营业部,2,0.0,0,1104.97,2,"武汉凡谷,同益股份"
宏信证券有限责任公司成都锦城大道证券营业部,8,6974.32,4,6507.53,4,"四方精创,证通电子,金奥博,"
中国中投证券有限责任公司深圳爱国路证券营业部,3,1953.58,2,147.21,1,"华海药业,雏鹰退"
中泰证券股份有限公司深圳分公司,8,7870.73,6,3965.33,2,"武汉凡谷,中青宝,三五互联,"
