code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,0.46,2992.9222,2985.6586,2999.2789,2999.2789,2975.3978,162690615,1932.0655
000002,Ａ股指数,0.46,3135.4729,3127.841,3142.124,3142.124,3117.0871,162570974,1931.283
000003,Ｂ股指数,0.28,271.53,271.6315,272.3934,272.3934,270.7508,119640,0.7825
000008,综合指数,0.29,2861.3293,2851.0489,2859.2672,2861.4601,2841.0136,33115756,366.5033
000009,上证380,0.79,4740.6797,4733.3447,4770.5507,4770.5507,4720.6748,39430669,481.8726
000010,上证180,0.16,8649.1173,8620.2573,8634.2877,8649.335,8585.3455,48203497,698.5695
000011,基金指数,0.31,6296.3248,6291.1169,6310.7753,6311.2043,6279.7339,48965367,220.7304
000012,国债指数,-0.0,175.3648,175.3488,175.3437,175.3772,175.3366,458783,4.5221
000016,上证50,0.08,2965.0334,2954.3577,2956.8294,2965.1098,2941.6594,20942809,348.4668
000017,新综指,0.46,2528.1326,2521.9784,2533.4963,2533.4963,2513.3089,161046512,1859.853
000300,沪深300,0.37,3923.9631,3910.0837,3924.3823,3924.3823,3897.0666,85984238,1274.2179
000905,中证500,0.98,5150.4983,5141.0381,5191.6687,5191.6687,5126.1532,88129311,927.2418
399001,深证成指,1.01,9786.398000000001,9753.312,9852.196,9852.196,9733.966999999999,26511713387,2982.7725
399002,深成指R,1.01,11997.809,11957.243999999999,12078.473999999998,12078.473999999998,11933.527,11260560973,1446.5117
399003,成份Ｂ指,0.7,5006.657999999999,5005.238,5040.47,5043.178,5004.13,4873239,0.1875
399004,深证100R,0.84,5505.378000000001,5482.994000000001,5528.938,5528.938,5472.9169999999995,3831835040,606.561
399005,中小板指,1.01,6181.821999999999,6164.057,6226.2519999999995,6226.2519999999995,6153.3,2753869946,413.4592
399006,创业板指,1.57,1684.933,1679.306,1705.599,1706.864,1676.504,7793958537,1076.6123
399008,中小300,1.13,1200.37,1197.605,1211.19,1211.19,1195.2160000000001,6451577473,770.5564
399100,新 指 数,0.97,7578.11,7558.25,7631.89,7631.89,7536.606,25887342751,2966.7381
399101,中小板综,0.97,9286.574,9268.858,9358.948,9358.948,9239.665,12167474013,1302.3877
399106,深证综指,1.03,1659.9189999999999,1655.6070000000002,1672.629,1672.629,1650.963,26511713387,2982.7725
399107,深证Ａ指,1.03,1736.286,1731.765,1749.6,1749.6,1726.9,26493203111,2982.2986
399108,深证Ｂ指,0.27,944.12,944.029,946.564,946.564,942.2819999999999,18510276,0.4738
399333,中小板R,1.01,6955.718000000001,6935.729,7005.71,7005.71,6923.625,2753869946,413.4592
399606,创业板R,1.57,1776.0420000000001,1770.111,1797.825,1799.1589999999999,1767.1570000000002,1891873581,326.229
