Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
36.336670,108.89,上海大光明影院,1,3920,224915.98,36,57.38
21.028461,43.54,Jackie Chan北京耀莱,2,4746,203494.98,109,42.88
23.508940,51.69,广州飞扬影城（正佳分店）,3,3205,185419.03,62,57.85
27.769251,39.95,首都电影院西单店,4,3076,180725.05,77,58.75
24.486128,44.23,金逸北京大悦城IMAX店,5,2521,175760.00,57,69.72
53.110204,103.70,长春吉视迅驰影城,6,4459,173759.00,43,38.97
33.853426,44.72,北京寰映合生汇店,7,2594,172519.88,58,66.51
18.089020,35.56,上海五角场万达广场店,8,2667,145912.16,75,54.71
23.446938,51.91,广州飞扬影城,9,2751,144900.00,53,52.67
18.324988,36.60,金逸北京荟聚IMAX店,10,2562,141947.01,70,55.40
25.916805,35.52,南京新街口国际影城,11,3197,140013.05,90,43.80
19.916267,36.33,深圳市百老汇电影中心影城,12,1998,138097.99,55,69.12
36.884846,48.32,金逸影城北京中关村店,13,2271,131048.02,47,57.70
39.671507,49.95,首都电影院昌平店,14,2797,130683.02,56,46.72
17.225025,28.73,UME影城（北京双井店）,15,1925,129372.24,67,67.21
58.288488,124.56,卢米埃北京长楹天街IMAX影城,16,1993,128755.00,16,64.60
18.276638,24.54,SFC上影影城（港汇恒隆永华店）,17,1816,126867.37,74,69.86
14.662241,25.58,CGV影城 深圳壹方城店,18,1944,126225.91,76,64.93
12.969223,17.09,北京市金泉港国际影城,19,1931,125783.02,113,65.14
34.441825,69.23,中影国际影城武汉光谷天河店,20,3946,122567.00,57,31.06
31.950807,50.26,中影国际影城珠海华发2店,21,2915,121163.99,58,41.57
20.638034,31.61,武商摩尔国际电影城,22,3509,120784.03,111,34.42
15.538805,30.92,广州市捷登都会飞扬影城,23,2783,119801.01,90,43.05
21.112173,36.81,上海百丽宫影城（环贸iapm店）,24,1325,117041.99,36,88.33
28.062904,39.60,海上明珠国际影城上海环球港店,25,2099,115778.03,53,55.16
23.062119,33.61,武汉汉街万达广场店,26,2924,115251.20,87,39.42
25.637335,43.75,广州白云万达广场店,27,2494,114306.00,57,45.83
