code,name,count,bamount,samount,net,bcount,scount
000568,泸州老窖,1,93649.4,61970.54,31678.85,3,5
002049,紫光国微,1,48727.79,24266.35,24461.44,5,5
300292,吴通控股,4,103509.17,81561.5,21947.67,17,18
000713,丰乐种业,6,120084.28,101298.52,18785.76,25,26
000066,中国长城,1,38880.01,20677.74,18202.27,4,5
002210,*ST飞马,2,28180.25,10925.18,17255.07,10,10
002185,华天科技,2,54132.69,37542.36,16590.33,10,10
002456,欧菲光,1,40058.47,23938.99,16119.48,5,4
600989,宝丰能源,2,29413.05,14835.32,14577.73,10,7
600366,宁波韵升,1,30710.0,17837.49,12872.51,6,8
002812,恩捷股份,1,15708.91,3850.51,11858.39,4,5
300325,德威新材,4,51906.42,41408.9,10497.53,17,15
600354,敦煌种业,2,15247.13,5088.49,10158.63,9,10
300299,富春股份,1,13222.37,3374.52,9847.85,5,5
002119,康强电子,2,22100.03,13497.36,8602.67,10,10
002175,*ST东网,1,10640.09,2329.9,8310.19,5,5
002017,东信和平,1,10552.11,2273.05,8279.06,5,5
002052,同洲电子,4,35793.59,27633.33,8160.26,16,18
002958,青农商行,1,15635.9,7543.91,8091.99,5,5
000831,五矿稀土,2,47453.28,39585.01,7868.27,11,14
300726,宏达电子,2,21976.1,14929.76,7046.34,10,10
300772,运达股份,4,37766.07,30803.9,6962.16,21,19
600734,实达集团,2,9816.89,3548.08,6268.81,10,10
000795,英洛华,2,19576.48,13403.74,6172.73,12,9
000998,隆平高科,2,21580.34,15709.23,5871.11,10,10
300176,派生科技,1,9261.87,3565.91,5695.96,5,5
300184,力源信息,1,8824.75,3451.55,5373.2,5,5
002477,*ST雏鹰,3,19277.27,13916.62,5360.66,15,15
600624,复旦复华,1,8259.92,3162.47,5097.45,5,5
603508,思维列控,1,16415.95,11383.1,5032.86,4,4
002436,兴森科技,1,8780.2,3801.28,4978.92,5,5
002919,名臣健康,2,18893.74,14023.22,4870.52,9,11
600525,长园集团,1,8439.45,3698.76,4740.7,5,5
000981,ST银亿,1,10854.11,6205.76,4648.35,5,5
300761,立华股份,1,5664.32,1714.35,3949.96,4,5
002835,同为股份,2,6436.88,2543.26,3893.62,10,10
300598,诚迈科技,1,6419.3,2583.65,3835.65,5,5
603738,泰晶科技,2,7725.26,4004.35,3720.91,8,9
601058,赛轮轮胎,1,10973.42,7326.38,3647.03,5,5
600577,精达股份,1,4199.06,590.68,3608.38,5,5
603697,有友食品,3,11793.73,8213.64,3580.09,15,13
000018,*ST神城,1,4249.57,680.39,3569.18,5,5
300354,东华测试,1,5793.66,2339.0,3454.66,5,5
002404,嘉欣丝绸,2,10220.71,6870.63,3350.08,10,10
002177,御银股份,1,6532.6,3283.55,3249.05,5,4
002865,钧达股份,3,15993.45,12773.29,3220.17,12,14
002427,*ST尤夫,1,7600.9,4432.61,3168.29,5,5
002668,奥马电器,1,5195.4,2031.65,3163.75,5,5
000760,*ST斯太,1,4430.82,1276.06,3154.76,5,5
300274,阳光电源,2,26549.77,23411.25,3138.52,9,4
002953,日丰股份,3,5916.65,2787.86,3128.79,13,15
601619,嘉泽新能,1,3506.85,484.24,3022.62,5,5
002649,博彦科技,1,6137.89,3117.66,3020.24,5,5
300333,兆日科技,1,6476.55,3486.69,2989.86,5,5
300696,爱乐达,1,4492.04,1505.36,2986.68,5,5
002388,新亚制程,1,4598.81,1624.92,2973.88,5,5
002501,*ST利源,1,4057.12,1301.93,2755.19,5,4
002708,光洋股份,2,13857.04,11136.04,2720.99,9,9
002855,捷荣技术,1,8836.68,6167.14,2669.54,5,5
000506,中润资源,1,3799.06,1158.66,2640.4,5,5
000650,仁和药业,2,49377.0,46820.88,2556.11,8,9
000062,深圳华强,2,11231.95,8870.57,2361.37,9,8
600313,农发种业,2,17777.1,15467.84,2309.26,13,14
600966,博汇纸业,1,5179.91,2906.78,2273.13,5,5
300256,星星科技,1,3309.49,1065.98,2243.51,5,5
600146,商赢环球,1,9343.75,7127.77,2215.98,5,5
002766,*ST索菱,2,3486.24,1310.6,2175.64,10,9
300223,北京君正,1,2614.64,447.82,2166.82,3,5
002164,宁波东力,2,25345.76,23213.34,2132.42,11,11
000829,天音控股,1,3133.91,1245.36,1888.55,5,5
000957,中通客车,1,4358.32,2633.28,1725.04,5,5
600191,华资实业,1,2646.89,962.0,1684.89,5,5
300663,科蓝软件,1,6240.6,4556.31,1684.3,5,5
002056,横店东磁,1,7402.96,5740.1,1662.86,5,5
000815,美利云,3,32128.75,30698.61,1430.14,12,11
300127,银河磁体,1,12133.78,10734.41,1399.36,9,8
002499,*ST科林,1,2190.11,876.98,1313.13,5,5
000021,深科技,1,7484.25,6211.71,1272.54,5,5
300748,金力永磁,2,13499.51,12253.78,1245.73,11,10
601208,东材科技,1,1453.37,235.64,1217.73,5,5
002496,辉丰股份,1,3803.59,2591.11,1212.48,5,5
300103,达刚路机,1,3651.95,2450.52,1201.43,5,5
002618,丹邦科技,1,2838.89,1665.3,1173.6,5,5
603317,天味食品,1,6400.15,5294.73,1105.42,5,5
000555,神州信息,1,8785.42,7701.34,1084.08,5,5
300042,朗科科技,1,7252.07,6184.65,1067.42,5,5
300222,科大智能,1,6292.46,5258.89,1033.56,5,5
300766,每日互动,1,5523.89,4536.43,987.46,5,5
000523,广州浪奇,3,17707.46,16784.7,922.76,13,11
300778,新城市,3,5346.02,4493.69,852.33,12,14
300542,新晨科技,3,19635.86,18892.21,743.65,14,14
000975,银泰资源,1,6597.72,5869.08,728.65,2,5
000565,渝三峡A,1,1982.12,1459.52,522.61,5,5
002684,*ST猛狮,3,1522.75,1023.25,499.49,13,13
300397,天和防务,1,6880.41,6404.27,476.14,5,5
002871,伟隆股份,2,9405.7,8940.96,464.74,9,9
002927,泰永长征,1,1609.08,1160.57,448.51,5,5
300480,光力科技,1,7710.58,7265.64,444.94,5,5
002103,广博股份,2,10918.83,10486.96,431.87,10,9
002077,大港股份,4,40527.91,40162.16,365.76,16,18
002605,姚记扑克,1,4556.83,4210.56,346.27,5,5
603336,宏辉果蔬,6,29194.9,28858.52,336.39,18,16
002793,东音股份,1,3601.33,3297.31,304.02,5,5
603267,鸿远电子,2,348.44,51.53,296.91,5,8
600509,天富能源,1,3721.96,3477.3,244.66,5,5
600336,澳柯玛,1,2563.95,2336.53,227.42,5,5
002872,*ST天圣,3,6821.04,6597.39,223.66,14,15
300776,帝尔激光,1,243.57,29.09,214.48,3,5
600421,*ST仰帆,1,660.17,454.63,205.55,5,5
601028,玉龙股份,1,1163.67,959.71,203.96,5,5
600122,宏图高科,1,2694.55,2511.25,183.29,5,5
000409,*ST地矿,1,5201.48,5052.6,148.88,5,5
300464,星徽精密,1,1567.56,1419.02,148.53,5,5
600226,瀚叶股份,1,1115.4,995.21,120.19,5,5
002631,德尔未来,1,6532.16,6444.98,87.18,5,5
300777,中简科技,2,50.79,7.21,43.58,6,8
600666,*ST瑞德,1,1542.36,1504.91,37.46,5,5
002711,*ST欧浦,2,1487.91,1453.34,34.56,10,10
300111,向日葵,1,1060.38,1079.78,-19.4,5,5
002121,科陆电子,1,7965.3,7998.35,-33.05,5,5
600769,祥龙电业,1,3340.11,3397.67,-57.56,5,5
600240,*ST华业,1,301.01,374.03,-73.02,5,5
300029,天龙光电,1,6925.73,7010.56,-84.83,5,5
002689,远大智能,1,1770.16,1857.05,-86.89,5,5
000612,焦作万方,1,656.73,751.55,-94.82,5,5
000982,*ST中绒,1,854.46,958.51,-104.05,5,5
601199,江南水务,1,1377.72,1481.84,-104.12,5,5
002290,*ST中科,1,69.26,200.75,-131.5,5,5
600338,西藏珠峰,1,11231.26,11414.99,-183.73,5,5
002356,*ST赫美,2,300.22,529.88,-229.66,8,9
000893,*ST东凌,1,2067.03,2317.99,-250.95,5,5
300703,创源文化,1,3797.9,4062.32,-264.42,5,5
600614,*ST鹏起,1,338.3,617.33,-279.03,5,5
300167,迪威迅,1,5231.03,5511.99,-280.96,5,5
603696,安记食品,1,3079.94,3366.09,-286.15,5,5
300453,三鑫医疗,1,2344.49,2639.25,-294.77,5,5
300771,智莱科技,2,7029.82,7366.98,-337.16,9,10
002582,好想你,1,2313.66,2667.23,-353.57,5,4
603681,永冠新材,2,7223.18,7585.21,-362.04,9,8
