code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.41,2874.8011,2882.2962,2870.6046,2882.6294,2838.453,209472442,1992.1078
000002,Ａ股指数,-0.4,3010.8279,3018.6753,3006.486,3019.0499,2972.7413,209234989,1990.5256
000003,Ｂ股指数,-1.06,291.8433,292.6845,289.5955,292.0224,288.5737,237453,1.5822
000008,综合指数,0.24,2751.9877,2759.9685,2766.6411,2776.5116,2740.7127,56062018,487.6043
000009,上证380,-0.48,4563.5998,4565.0364,4543.3253,4571.6345,4467.6875,48777392,477.8758
000010,上证180,-0.68,8075.9018,8102.9913,8047.993,8111.7337,7980.864,68789831,819.0847
000011,基金指数,-0.43,5967.0211,5974.36,5948.8365,5972.768,5915.2186,52971656,292.995
000012,国债指数,0.03,172.4121,172.3578,172.4098,172.4198,172.4089,164465,1.6062
000016,上证50,-0.72,2726.0683,2735.2124,2715.4315,2746.6596,2697.6087,31202646,413.2062
000017,新综指,-0.4,2427.598,2433.9321,2424.0979,2434.2302,2396.8889,207162809,1955.8609
000300,沪深300,-0.85,3635.7357,3648.7609,3617.7924,3644.5,3583.8324,108963477,1341.9426
000905,中证500,-0.38,4937.1767,4942.5792,4923.5589,4947.7455,4835.8087,95686497,842.7152
399001,深证成指,-0.93,8980.804,9000.188,8916.106,8994.177,8792.844000000001,27499247360,2635.3243
399002,深成指R,-0.93,10880.253999999999,10903.655,10801.874,10896.455,10652.541000000001,11394199791,1283.3924
399003,成份Ｂ指,-1.52,4905.28,4908.424,4833.693,4905.7970000000005,4803.670999999999,6200005,0.3294
399004,深证100R,-1.32,4890.45,4905.353,4840.767,4898.391,4785.472,3792552515,552.922
399005,中小板指,-1.32,5543.429,5546.3330000000005,5473.168000000001,5555.278,5398.437,2532184677,324.0545
399006,创业板指,-0.64,1478.201,1478.7479999999998,1469.3110000000001,1481.1889999999999,1450.28,6979073458,781.2454
399008,中小300,-1.11,1101.016,1102.152,1089.927,1102.857,1073.251,5973647134,610.3395
399100,新 指 数,-0.69,7037.58,7050.115,7001.366999999999,7047.993,6889.255999999999,26810407310,2606.0897
399101,中小板综,-1.08,8728.286,8747.114,8652.854,8743.280999999999,8511.751,11863014526,1091.2562
399106,深证综指,-0.75,1529.93,1533.22,1521.724,1532.275,1496.86,27499247360,2635.3243
399107,深证Ａ指,-0.75,1599.9720000000002,1603.4189999999999,1591.441,1602.4370000000001,1565.362,27480930007,2634.6207
399108,深证Ｂ指,-1.67,950.556,951.3660000000001,935.5089999999999,950.556,930.7610000000001,18317353,0.7036
399333,中小板R,-1.32,6171.031999999999,6174.266,6092.816999999999,6184.222,6009.624,2532184677,324.0545
399606,创业板R,-0.64,1550.328,1550.875,1541.005,1553.4620000000002,1521.045,1656475710,235.9474
