code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-1.39,2621.238,2635.6322,2598.8715,2621.238,2598.1609,152446307,1212.6049
000002,Ａ股指数,-1.4,2744.9992,2760.1102,2721.5621,2744.9992,2720.8201,152145367,1211.2204
000003,Ｂ股指数,-0.78,275.6421,275.9194,273.7727,275.6421,273.4947,300941,1.3845
000008,综合指数,-2.3,2567.9937,2586.2119,2526.6907,2567.9937,2523.8842,44109821,361.1705
000009,上证380,-0.43,3994.9119,4008.6522,3991.5563,4019.4172,3979.0674,33844913,252.4275
000010,上证180,-1.66,7215.1428,7256.894,7136.1559,7215.1428,7133.8874,55110203,534.8518
000011,基金指数,-0.57,5647.2318,5658.0316,5626.035,5647.2863,5626.0284,43536824,280.4174
000012,国债指数,0.03,167.8968,167.8806,167.9286,167.9306,167.8959,219889,2.168
000016,上证50,-2.08,2469.89,2485.9978,2434.212,2469.89,2434.0811,28036742,303.603
000017,新综指,-1.4,2213.2416,2225.4251,2194.3319,2213.2416,2193.7356,152131076,1210.9736
000300,沪深300,-1.41,3193.3039,3212.7737,3167.4442,3193.3039,3166.3106,84282762,881.9419
000905,中证500,-0.31,4363.2135,4382.3286,4368.6143,4396.3932,4348.8119,67424960,458.4635
399001,深证成指,-0.64,7650.172,7698.018,7648.545999999999,7705.263000000001,7626.172,19379553070,1530.2941
399002,深成指R,-0.64,9247.271,9305.106,9245.306,9313.863000000001,9218.261,8284087262,731.3515
399003,成份Ｂ指,-0.44,4734.465,4732.501,4711.808,4749.504,4697.604,3120311,0.1917
399004,深证100R,-1.05,4026.3309999999997,4055.5159999999996,4013.087,4048.5679999999998,4008.012,2722968602,339.7744
399005,中小板指,-0.55,5079.566,5118.184,5089.840999999999,5122.429,5060.55,1832322152,216.165
399006,创业板指,-0.51,1321.325,1329.5910000000001,1322.8310000000001,1337.394,1318.2079999999999,1129917582,143.6285
399008,中小300,-0.36,987.6610000000001,994.188,990.596,996.438,984.2669999999999,5177360451,397.1744
399100,新 指 数,-0.47,6012.183000000001,6044.468000000001,6015.994000000001,6055.61,5994.965999999999,18594096696,1509.6532
399101,中小板综,-0.33,7739.959,7783.276,7757.914000000001,7800.995,7715.303000000001,9309170783,701.0555
399106,深证综指,-0.43,1326.731,1333.977,1328.19,1336.781,1322.986,19379553070,1530.2941
399107,深证Ａ指,-0.43,1387.1470000000002,1394.75,1388.6989999999998,1397.701,1383.224,19365309750,1529.8336
399108,深证Ｂ指,-0.43,886.446,886.323,882.475,886.446,880.238,14243320,0.4605
399333,中小板R,-0.55,5647.776,5690.713000000001,5659.201,5695.433000000001,5626.633000000001,1832322152,216.165
399606,创业板R,-0.51,1384.149,1392.808,1385.726,1400.9820000000002,1380.884,1129917582,143.6285
