Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
32.681288,67.67,Jackie Chan北京耀莱,1,7985,355780.00,118,44.56
38.383931,66.23,上海五角场万达广场店,2,4901,349777.60,74,71.37
43.306420,78.22,金逸北京大悦城IMAX店,3,4224,317811.50,54,75.24
42.822576,58.69,南京新街口国际影城,4,6515,309079.40,111,47.44
32.242219,70.90,广州飞扬影城（正佳分店）,5,4821,308876.00,68,64.07
47.176234,82.24,上海百丽宫影城（环贸iapm店）,6,3372,290368.00,41,86.11
32.883126,43.33,北京市金泉港国际影城,7,4896,287762.00,113,58.77
39.835505,71.98,金逸上海龙之梦IMAX店,8,4175,284843.10,58,68.23
34.754004,63.39,深圳市百老汇电影中心影城,9,4374,276944.00,69,63.32
52.949538,106.43,北京嘉华国际影城,10,5215,265412.80,49,50.89
57.904567,84.36,武汉博纳国际电影城,11,6749,261423.00,80,38.74
33.579466,63.26,北京UME华星国际影城,12,2973,251568.30,47,84.62
43.374087,66.65,中影国际影城上海合生汇店,13,4399,249342.00,66,56.68
36.541877,52.59,首都电影院西单店,14,3629,249114.88,69,68.65
27.495355,58.76,卢米埃北京长楹天街IMAX影城,15,3878,248627.00,66,64.11
36.707754,56.23,武商摩尔国际电影城,16,6916,246402.00,123,35.63
38.511130,54.06,武汉汉街万达广场店,17,5406,243400.20,100,45.02
46.139185,78.51,大连高新万达广场店,18,5810,241706.10,74,41.60
46.185873,93.18,北京美嘉欢乐影城（中关村）,19,4659,241110.00,50,51.75
25.350442,44.23,CGV影城 深圳壹方城店,20,3538,234856.00,80,66.38
30.624238,41.12,SFC上影影城（港汇恒隆永华店）,21,3084,233689.40,75,75.77
36.423433,48.12,北京寰映合生汇店,22,3224,229550.30,67,71.20
53.264499,75.04,金逸广州海珠城IMAX店 ,23,4127,228841.00,55,55.45
29.623364,49.80,北京UME国际影城双井店,24,3187,228114.35,64,71.58
30.620172,55.39,中影国际影城上海金科路店,25,4099,224694.00,74,54.82
26.098088,52.13,金逸北京荟聚IMAX店,26,3753,223412.50,72,59.53
36.237843,69.25,成都百丽宫影城（太古里店）,27,3809,220300.00,55,57.84
65.430653,104.77,中影国际影城杭州西溪印象城店,28,5029,218496.00,48,43.45
38.808365,69.66,卢米埃温州万象城IMAX影城,29,4110,217497.50,59,52.92
27.792008,47.04,上海松江万达广场店,30,3716,217466.50,79,58.52
39.532979,65.18,广州市百丽宫猎德影院,31,3259,214606.00,50,65.85
35.070268,57.46,大连经开万达广场店,32,4654,214335.14,81,46.05
99.556973,127.68,南昌市星轶STARX影城,33,8427,214135.00,66,25.41
32.528686,55.52,广州白云万达广场店,34,3553,213419.20,64,60.07
41.858833,89.20,巨幕影城（武汉光谷广场资本大厦店）,35,6779,212344.00,76,31.32
37.035878,45.53,广州UA花城汇影院,36,3551,210829.00,78,59.37
28.428383,62.93,广州飞扬影城,37,3776,210441.00,60,55.73
59.729906,116.62,长春吉视迅驰影城,38,6181,207650.00,53,33.59
30.776135,48.58,南昌红谷滩万达广场店,39,3886,204912.30,80,52.73
36.836795,68.97,SFC上影影城（杭州龙湖店）,40,4138,203933.30,60,49.28
26.048990,38.53,北京通州万达广场店,41,2967,201926.90,77,68.06
31.372772,62.43,广州市捷登都会飞扬影城,42,5494,201274.00,88,36.64
48.135198,75.72,中影国际影城珠海华发2店,43,4543,199008.00,60,43.81
33.650060,52.75,成都锦华万达广场店,44,4484,198664.10,85,44.31
59.485937,90.22,中影国际影城南京仙林金鹰店,45,5323,197726.00,59,37.15
38.864348,49.59,SFC上影影城（八佰伴店）,46,3273,197201.90,66,60.25
25.660928,44.68,兰州城关万达广场店,47,3306,195580.80,74,59.16
21.654706,38.18,金逸福州宝龙IMAX店,48,3933,194225.10,103,49.38
60.573962,96.58,上海开元地中海影城,49,5312,193744.50,55,36.47
65.844364,104.22,北京天幕新彩云影城,50,5628,191962.00,54,34.11
24.246408,55.60,金逸天津大悦城IMAX店,51,3725,190824.40,67,51.23
36.450079,46.00,德纳国际影城杭州萧山店,52,4094,190166.00,89,46.45
23.021943,45.90,北京美嘉欢乐影城（三里屯店）,53,2295,189140.00,50,82.41
56.149438,94.26,中影国际影城北京昌平永旺店,54,4336,187913.50,46,43.34
