broker,count,bamount,bcount,samount,scount,top3
中国银河证券股份有限公司成都建设路证券营业部,1,648.58,1,0.0,0,继峰股份
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,142,41803.37,78,29194.43,64,"隆利科技,朗迪集团,山东路桥,"
中国中投证券有限责任公司杭州环球中心证券营业部,12,7630.24,8,4303.89,4,"汉嘉设计,新疆交建,奥瑞德,"
中国银河证券股份有限公司广州滨江东路证券营业部,2,681.09,2,0.0,0,"日出东方,锋龙股份"
海通证券股份有限公司蚌埠中荣街证券营业部,10,10771.84,7,1922.15,3,"汉嘉设计,东方通信,山东路桥,"
中信建投证券股份有限公司成都南一环路证券营业部,4,2286.25,4,0.0,0,"金一文化,新大洲A,杰恩设计,"
财通证券股份有限公司临安西苑路证券营业部,6,1850.04,4,1262.96,2,"浔兴股份,奥瑞德,日出东方,"
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,14,8731.1,7,8899.63,7,"多喜爱,东方通信,德新交运,"
华泰证券股份有限公司青岛宁夏路证券营业部,1,1060.56,1,0.0,0,奥瑞德
财富证券有限责任公司杭州庆春路证券营业部,35,7438.51,23,4001.96,12,"朗迪集团,华控赛格,泰永长征,"
光大证券股份有限公司宁波北仑新碶证券营业部,2,179.69,1,218.26,1,继峰股份
中国银河证券股份有限公司厦门嘉禾路证券营业部,2,497.39,2,0.0,0,"新莱应材,日出东方"
华泰证券股份有限公司镇江句容华阳北路证券营业部,3,1128.78,2,999.34,1,"奥瑞德,冀凯股份,华谊嘉信"
中国民族证券有限责任公司宁波中山西路证券营业部,2,174.67,1,248.56,1,继峰股份
国金证券股份有限公司上海互联网证券分公司,15,3339.05,9,2107.09,6,"朗迪集团,特尔佳,建科院,"
中山证券有限责任公司海城海州大街证券营业部,1,189.39,1,0.0,0,日出东方
广发证券股份有限公司吴江仲英大道证券营业部,2,2003.83,2,0.0,0,"鲁商置业,东方通信"
沪股通专用,6,3003.86,3,2496.43,3,"九鼎投资,蓝光发展,继峰股份,"
平安证券股份有限公司银川凤凰北街证券营业部,8,1804.04,4,1603.02,4,"贝通信,朗迪集团,成都路桥,"
英大证券有限责任公司深圳新城广场证券营业部,2,459.16,2,0.0,0,"国恩股份,日出东方"
海通证券股份有限公司杭州文化路证券营业部,3,633.36,1,771.59,2,"东方通信,铭普光磁,高斯贝尔"
光大证券股份有限公司沈阳十一纬路证券营业部,1,571.15,1,0.0,0,奥瑞德
平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部,35,6735.3,18,7931.35,17,"摩恩电气,朗迪集团,全新好,"
