code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
600223,鲁商置业,10.09,3.49,0.32,3.42,3.49,3.3,3.17,26.83,6.88,2.0,5.99,199799.0,154093.0,45706.0,69491336.0,10.01,区域地产,山东,10.01,34.93,34.93,3.48,11.15,781.0,0.0026,5.76,,
002163,中航三鑫,10.07,4.7,0.43,4.42,4.7,4.42,4.27,0.0,9.04,2.92,6.56,234307.0,136006.0,98300.0,108853376.0,8.04,装修装饰,深圳,8.03,37.76,37.77,4.65,11.55,1553.0,0.0019,6.33,,
002723,金莱特,10.03,10.2,0.93,9.27,10.2,9.25,9.27,0.0,1.06,5.33,10.25,92489.0,54680.0,37809.0,92300280.0,1.87,家用电器,广东,1.74,17.71,19.04,9.98,11.51,1391.0,0.0038,10.27,,
300504,天邑股份,10.02,25.14,2.29,22.94,25.14,22.94,22.85,38.47,1.68,10.84,9.63,72490.0,52216.0,20274.0,178174704.0,2.67,通信设备,四川,0.67,16.81,67.23,24.58,11.5,2179.0,0.005,9.59,,
300279,和晶科技,10.02,5.49,0.5,5.49,5.49,5.49,4.99,0.0,4.36,6.66,0.0,208143.0,204420.0,3722.0,114270296.0,4.49,元器件,江苏,3.13,17.16,24.65,5.49,11.5,579.0,0.0115,0.0,,
300472,新元科技,10.01,16.92,1.54,16.88,16.92,16.88,15.38,83.82,4.11,3.03,0.26,21719.0,17948.0,3771.0,36740636.0,1.33,专用机械,北京,0.72,12.11,22.43,16.92,11.5,357.0,0.0085,0.24,,
603032,德新交运,10.01,30.99,2.82,28.82,30.99,28.82,28.17,671.62,2.73,29.71,7.7,232966.0,101882.0,131083.0,699712640.0,1.6,公路,新疆,0.78,24.3,49.59,30.03,11.06,4189.0,0.0071,7.53,,
300753,爱朋医疗,10.01,33.31,3.03,33.31,33.31,33.31,30.28,40.72,0.0,0.17,0.0,345.0,298.0,46.0,1148929.0,0.81,医疗保健,江苏,0.2,6.73,26.91,33.31,11.49,71.0,0.0024,0.0,,
002243,通产丽星,10.0,13.42,1.22,11.75,13.42,11.38,12.2,67.66,3.65,18.02,16.72,657639.0,324180.0,333459.0,810814080.0,3.65,塑料,深圳,3.65,48.98,48.98,12.33,11.48,3850.0,0.0047,17.93,,
000610,西安旅游,10.0,8.25,0.75,7.57,8.25,7.5,7.5,0.0,4.29,29.27,10.0,688499.0,297409.0,391090.0,545182464.0,2.37,旅游服务,陕西,2.35,19.41,19.53,7.92,11.48,3949.0,0.0074,10.0,,
002927,泰永长征,10.0,28.28,2.57,26.0,28.28,25.85,25.71,55.27,3.16,30.61,9.45,93320.0,54452.0,38868.0,255433184.0,1.22,电气设备,贵州,0.3,8.62,34.48,27.37,11.48,1131.0,0.0271,9.4,,
002862,实丰文化,9.99,24.66,2.24,22.29,24.66,21.66,22.42,56.71,1.7,35.06,13.38,109240.0,48457.0,60782.0,250728128.0,0.8,文教休闲,广东,0.31,7.68,19.73,22.95,11.47,3446.0,0.0102,13.85,,
002571,德力股份,9.98,5.29,0.48,4.81,5.29,4.74,4.81,0.0,7.67,10.47,11.43,265038.0,185255.0,79783.0,138217040.0,3.92,玻璃,安徽,2.53,13.39,20.73,5.21,11.46,1478.0,0.0071,11.6,,
300216,千山药机,9.98,4.52,0.41,4.19,4.52,4.18,4.11,0.0,1.55,6.23,8.27,175460.0,117757.0,57703.0,77978344.0,3.61,医疗保健,湖南,2.82,12.73,16.34,4.44,11.46,1381.0,0.0045,8.13,,
603656,泰禾光电,9.97,16.1,1.46,14.62,16.1,14.52,14.64,27.39,9.55,4.35,10.79,27517.0,20487.0,7030.0,43607784.0,1.49,专用机械,安徽,0.63,10.2,23.97,15.85,11.02,707.0,0.0061,10.88,,
002845,同兴达,9.97,15.77,1.43,15.77,15.77,15.64,14.34,27.52,7.06,11.26,0.91,72903.0,66907.0,5995.0,114933120.0,2.03,元器件,深圳,0.65,10.21,31.98,15.77,11.45,1401.0,0.008,0.83,,
000609,中迪投资,9.96,5.96,0.54,5.47,5.96,5.46,5.42,0.0,4.06,6.03,9.23,176189.0,129598.0,46591.0,103359544.0,2.99,区域地产,北京,2.92,17.4,17.84,5.87,11.45,1588.0,0.0038,9.16,,
000517,荣安地产,9.96,2.65,0.24,2.49,2.65,2.48,2.41,15.54,4.75,2.22,7.05,674841.0,386923.0,287917.0,176662928.0,31.84,区域地产,浙江,30.36,80.45,84.37,2.62,11.44,2564.0,0.0009,6.85,,
002417,深南股份,9.95,8.07,0.73,7.4,8.07,7.38,7.34,0.0,2.34,3.45,9.4,76914.0,44729.0,32184.0,60531236.0,2.7,通信设备,江苏,2.23,18.0,21.79,7.87,11.43,1224.0,0.0028,9.35,,
600240,华业资本,9.85,3.01,0.27,2.74,3.01,2.72,2.74,0.0,3.71,12.56,10.58,1789194.0,833740.0,955454.0,526204512.0,14.24,全国地产,北京,14.24,42.87,42.87,2.94,10.91,4086.0,0.0031,10.66,,
300342,天银机电,9.79,7.85,0.7,7.31,7.87,7.29,7.15,25.74,6.15,6.08,8.11,241994.0,140702.0,101291.0,188988160.0,4.32,元器件,江苏,3.98,31.25,33.91,7.81,11.27,2794.0,0.0022,7.68,,
002575,群兴玩具,8.7,6.75,0.54,6.19,6.83,6.08,6.21,502.05,2.68,10.3,12.08,606568.0,315680.0,290887.0,399725728.0,5.89,文教休闲,广东,5.89,39.74,39.74,6.59,10.18,3445.0,0.003,11.02,,
000533,万 家 乐,7.9,3.55,0.26,3.24,3.62,3.24,3.29,0.0,5.44,11.69,11.55,800665.0,375895.0,424770.0,280019296.0,6.91,电气设备,广东,6.85,24.31,24.52,3.5,9.39,3274.0,0.0036,9.57,,
002141,贤丰控股,7.54,4.85,0.34,4.56,4.96,4.56,4.51,541.95,1.28,9.84,8.87,626139.0,324894.0,301245.0,299381920.0,11.35,元器件,广东,6.37,30.88,55.03,4.78,9.02,3410.0,0.0029,6.36,,
300735,光弘科技,7.26,16.4,1.11,15.56,16.82,15.56,15.29,24.61,3.31,30.16,8.24,267469.0,146152.0,121316.0,443587360.0,3.55,通信设备,广东,0.89,14.54,58.17,16.58,8.74,3561.0,0.0085,5.4,,
603081,大丰实业,6.92,13.13,0.85,12.28,13.26,12.13,12.28,25.33,3.74,14.33,9.2,111391.0,57604.0,53787.0,143713200.0,4.02,专用机械,浙江,0.78,10.21,52.76,12.9,7.97,2579.0,0.0056,8.24,,
