code,name,count,bamount,samount,net,bcount,scount
603177,德创环保,1,1731.05,854.93,876.12,5,5
300152,科融环境,3,13622.85,12806.47,816.37,14,15
603366,日出东方,1,1360.87,582.06,778.81,5,5
002845,同兴达,1,2858.34,2088.66,769.67,5,5
000007,全新好,1,4102.42,3334.75,767.68,5,5
300165,天瑞仪器,1,2351.29,1629.23,722.05,5,5
300320,海达股份,1,2412.98,1727.9,685.08,5,5
603603,博天环境,1,2104.94,1501.48,603.46,5,5
600223,鲁商置业,1,2007.76,1410.91,596.85,5,5
002856,美芝股份,3,15227.35,14662.45,564.91,11,13
603790,雅运股份,2,5014.64,4473.34,541.3,10,10
002147,ST新光,1,12837.29,12339.71,497.58,5,5
300260,新莱应材,1,1839.61,1354.13,485.48,5,5
300531,优博讯,1,2429.41,1950.74,478.67,4,3
300095,华伍股份,1,2777.17,2299.81,477.36,5,5
002691,冀凯股份,1,2438.11,1961.05,477.06,5,5
002787,华源控股,1,1143.36,669.89,473.47,5,5
002331,皖通科技,1,3121.42,2671.81,449.61,5,5
002892,科力尔,1,2553.84,2171.21,382.63,5,5
002887,绿茵生态,1,921.9,569.15,352.75,5,5
300643,万通智控,3,7918.92,7568.4,350.51,14,15
600078,澄星股份,1,327.5,0.0,327.5,5,0
600556,ST慧球,1,572.21,245.11,327.1,5,5
603656,泰禾光电,1,915.42,607.57,307.85,5,5
603997,继峰股份,1,1377.27,1075.2,302.07,5,5
002188,*ST巴士,1,1571.31,1281.34,289.97,5,5
000755,山西路桥,2,3060.02,2781.53,278.49,10,10
600466,蓝光发展,1,6560.53,6306.5,254.03,5,3
002882,金龙羽,2,4771.29,4532.08,239.21,10,10
000979,中弘退,6,4991.3,4773.13,218.17,20,20
600807,*ST天业,1,652.19,435.4,216.8,5,5
000004,国农科技,1,660.92,480.3,180.62,5,5
300753,爱朋医疗,3,131.64,21.48,110.16,4,14
002260,*ST德奥,1,4167.16,4075.09,92.07,5,5
300071,华谊嘉信,1,4503.97,4485.51,18.46,5,5
000609,中迪投资,1,2357.25,2343.55,13.7,5,5
002942,新农股份,5,17698.03,17696.57,1.46,16,19
000939,*ST凯迪,1,2488.65,2522.98,-34.34,5,5
600777,新潮能源,1,3071.32,3183.17,-111.85,5,5
600610,*ST毅达,1,824.15,960.23,-136.08,5,5
300582,英飞特,1,1238.73,1423.87,-185.14,5,5
002161,远望谷,1,1168.82,1455.52,-286.69,5,5
002512,达华智能,1,4398.58,4694.92,-296.33,5,5
603773,沃格光电,1,534.3,834.07,-299.76,5,5
603706,东方环宇,2,4539.12,4842.34,-303.22,9,9
000061,农产品,1,2067.56,2514.09,-446.53,5,5
603650,彤程新材,1,2483.31,2936.46,-453.15,5,5
600053,九鼎投资,1,4712.76,5178.42,-465.66,5,5
603486,科沃斯,1,1328.6,1805.69,-477.09,5,3
603859,能科股份,1,862.9,1416.63,-553.73,5,5
002411,延安必康,1,9436.33,10039.98,-603.65,5,5
002098,浔兴股份,2,7816.64,8427.08,-610.44,10,9
300668,杰恩设计,1,1389.61,2019.37,-629.76,5,5
002931,锋龙股份,4,6945.98,7629.45,-683.47,13,18
603933,睿能科技,4,29349.76,30212.19,-862.44,12,14
600267,海正药业,1,2425.74,3383.85,-958.11,5,4
300748,金力永磁,4,7637.45,8645.38,-1007.93,16,14
002848,高斯贝尔,1,1910.28,2932.36,-1022.08,5,5
300004,南风股份,2,2951.01,4021.7,-1070.7,10,10
603220,贝通信,3,9765.77,10864.13,-1098.36,12,13
300662,科锐国际,1,2177.2,3301.88,-1124.68,1,3
000536,华映科技,1,2706.32,3847.96,-1141.65,5,5
002571,德力股份,1,3503.1,4744.63,-1241.53,5,5
600776,东方通信,1,5674.59,6941.58,-1266.99,5,5
002902,铭普光磁,1,1854.78,3294.45,-1439.67,5,5
300585,奥联电子,1,2649.03,4094.98,-1445.95,5,5
000058,深赛格,1,2966.45,4430.11,-1463.66,5,5
002017,东信和平,1,1290.89,2764.99,-1474.11,5,5
603131,上海沪工,1,932.16,2492.91,-1560.75,5,5
300063,天龙集团,1,1980.19,3547.83,-1567.64,5,5
000981,银亿股份,2,14267.44,15859.05,-1591.61,9,8
002941,新疆交建,6,29926.2,31592.11,-1665.91,23,22
603045,福达合金,2,5410.37,7092.86,-1682.49,10,9
603389,亚振家居,1,1461.82,3183.21,-1721.39,5,5
600695,绿庭投资,1,5205.35,6947.48,-1742.13,5,5
300259,新天科技,1,2963.67,4744.37,-1780.69,5,5
603826,坤彩科技,1,3480.37,5297.09,-1816.72,5,4
300175,朗源股份,1,2187.29,4147.13,-1959.84,5,5
002727,一心堂,1,4560.16,6591.98,-2031.82,3,2
300674,宇信科技,3,7689.63,9985.26,-2295.63,10,11
002778,高科石化,1,3660.26,6018.89,-2358.62,5,5
000571,新大洲A,2,7876.24,10342.7,-2466.46,10,10
300749,顶固集创,3,7322.34,10031.2,-2708.87,14,14
000533,万家乐,1,3494.35,6269.51,-2775.16,5,5
603083,剑桥科技,1,3537.85,6321.35,-2783.49,5,5
300651,金陵体育,1,1893.25,4942.56,-3049.31,5,5
002451,摩恩电气,2,20488.39,23581.41,-3093.03,12,10
002376,新北洋,1,4349.42,7526.46,-3177.04,4,2
300675,建科院,1,1567.84,5019.58,-3451.74,5,5
002076,雪莱特,2,10503.03,13958.41,-3455.38,12,12
603399,吉翔股份,1,1653.34,5767.18,-4113.84,5,5
002768,国恩股份,2,14005.69,18956.86,-4951.17,8,7
603922,金鸿顺,2,1772.36,8696.1,-6923.74,9,10
000034,神州数码,1,5095.43,13425.41,-8329.98,5,5
300362,天翔环境,2,7573.91,16963.9,-9389.98,10,6
002252,上海莱士,6,6249.75,15644.01,-9394.26,18,15
600745,闻泰科技,2,25952.53,36167.89,-10215.36,6,5
603726,朗迪集团,3,7704.77,23095.38,-15390.61,11,14
002761,多喜爱,4,26902.07,110335.52,-83433.45,17,15
