Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
17.280424,31.21,金逸北京大悦城IMAX店,1,1467,102362.50,47,69.78
19.324135,32.48,UME影城（北京双井店）,2,2014,101068.50,62,50.18
17.575949,33.11,UME影城（北京华星店）,3,1523,94447.20,46,62.01
17.052323,23.37,南京新街口国际影城,4,2197,91304.00,94,41.56
15.494633,22.30,首都电影院西单店,5,1851,87616.30,83,47.33
12.287834,19.24,北京CBD万达广场店,6,1135,86749.90,59,76.43
15.255025,26.59,上海百丽宫影城（环贸iapm店）,7,984,82535.00,37,83.88
10.649317,23.42,广州飞扬影城（正佳分店）,8,1405,80357.00,60,57.19
8.205492,16.99,Jackie Chan北京耀莱,9,1733,78233.00,102,45.14
10.818977,20.43,上海五角场万达广场店,10,1246,74717.50,61,59.97
9.809843,20.96,卢米埃北京长楹天街IMAX影城,11,1153,70432.00,55,61.09
10.098330,18.42,深圳市百老汇电影中心影城,12,1142,68796.00,62,60.24
8.622903,11.36,北京市金泉港国际影城,13,1068,68034.00,94,63.70
15.386816,19.64,UME影城（北京安贞店）,14,1434,67222.00,73,46.88
9.859804,17.82,金逸上海龙之梦IMAX店,15,1069,66061.90,60,61.80
12.032713,15.90,北京寰映合生汇店,16,922,63340.15,58,68.70
11.379310,34.10,上海大光明影院,17,1364,62626.00,40,45.91
7.341602,11.53,北京通州万达广场店,18,876,61691.80,76,70.42
26.816369,40.39,宁海县万象国际影城,19,2060,60347.00,51,29.29
13.424059,20.56,武商摩尔国际电影城,20,1974,60184.00,96,30.49
17.323585,27.25,中影国际影城珠海华发2店,21,1526,59809.00,56,39.19
14.612115,19.93,北京华影天映传奇时代影城,22,1096,59223.00,55,54.04
98.310810,72.75,筠连维多利影城,23,2328,58200.00,32,25.00
18.158931,25.58,金逸广州海珠城IMAX店 ,24,1100,57825.30,43,52.57
9.221792,12.38,SFC上影影城（港汇恒隆永华店）,25,842,57702.50,68,68.53
12.164040,18.13,武汉汉街万达广场店,26,1505,57634.80,83,38.30
22.899224,30.77,海上明珠国际影城成都银泰城店,27,1477,57157.00,48,38.70
17.403722,34.98,中影国际影城武汉光谷天河店,28,1889,57119.00,54,30.24
11.139311,21.29,成都百丽宫影城（太古里店）,29,1107,56843.00,52,51.35
12.391045,15.64,德纳国际影城杭州萧山店,30,1251,56272.00,80,44.98
15.227696,18.24,昆明万达影城同德广场店,31,1149,55811.40,63,48.57
13.513068,21.81,上海和平影都,32,938,55517.00,43,59.19
7.850620,15.65,北京美嘉欢乐影城（三里屯店）,33,720,54934.00,46,76.30
20.081825,25.28,首都电影院昌平店,34,1340,54304.48,53,40.53
15.333554,20.09,金逸影城北京中关村店,35,924,54222.35,46,58.68
8.114423,11.85,深圳市万象影城罗湖万象城店,36,1007,54124.50,85,53.75
24.004975,17.87,兰州太平洋鑫都电影城,37,965,54050.50,54,56.01
