code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
000572,海马汽车,10.17,2.6,0.24,2.4,2.6,2.4,2.36,0.0,2.0,1.91,8.47,313980.0,140044.0,173936.0,78944896.0,16.45,汽车整车,海南,16.42,42.7,42.76,2.51,6.83,2342.0,0.0008,8.33,-6.47,-30.67
600077,宋都股份,10.11,2.94,0.27,2.72,2.94,2.69,2.67,17.29,2.18,1.11,9.36,149303.0,73405.0,75898.0,42629632.0,13.4,全国地产,浙江,13.4,39.4,39.4,2.86,7.54,1648.0,0.0007,9.29,-3.29,-21.39
300325,德威新材,10.11,3.05,0.28,2.8,3.05,2.77,2.77,91.56,2.23,2.69,10.11,213445.0,127302.0,86143.0,62380864.0,10.06,塑料,江苏,7.95,24.24,30.68,2.92,6.77,1417.0,0.0019,10.11,-11.85,-20.98
000017,深中华A,10.11,5.12,0.47,4.77,5.12,4.66,4.65,1952.21,2.32,6.09,9.89,184480.0,119932.0,64548.0,91513832.0,5.51,文教休闲,深圳,3.03,15.51,28.23,4.96,6.77,1556.0,0.0039,9.87,32.99,-4.48
600776,东方通信,10.09,6.22,0.57,5.78,6.22,5.67,5.65,76.39,1.34,6.93,9.73,662355.0,354066.0,308289.0,398660576.0,12.56,通信设备,浙江,9.56,59.46,78.12,6.02,7.51,2220.0,0.0031,9.7,24.15,7.43
002524,光正集团,10.09,5.13,0.47,4.81,5.13,4.75,4.66,0.0,3.51,3.88,8.15,194411.0,162614.0,31797.0,99027568.0,5.03,供气供热,新疆,5.01,25.7,25.82,5.09,6.74,1035.0,0.0037,8.0,0.59,-11.55
002650,加加食品,10.08,4.15,0.38,3.99,4.15,3.91,3.77,34.65,3.3,4.54,6.37,430226.0,302417.0,127809.0,177661584.0,11.52,食品,湖南,9.47,39.3,47.81,4.13,6.74,1125.0,0.004,6.14,-14.61,-14.61
002288,超华科技,10.08,5.68,0.52,5.5,5.68,5.42,5.16,97.52,0.66,7.82,5.04,625874.0,306709.0,319164.0,349913344.0,9.32,元器件,广东,8.0,45.46,52.92,5.59,6.74,1418.0,0.0055,4.8,44.9,15.92
600735,新华锦,10.07,6.45,0.59,6.45,6.45,6.45,5.86,31.18,0.23,0.71,0.0,26786.0,20418.0,6368.0,17276970.0,3.76,商贸代理,山东,3.76,24.25,24.25,6.45,7.49,462.0,0.0015,0.0,26.72,-42.1
002863,今飞凯达,10.06,7.11,0.65,6.62,7.11,6.55,6.46,35.95,1.78,2.96,8.67,54974.0,27134.0,27840.0,37682072.0,3.77,汽车配件,浙江,1.86,13.21,26.77,6.85,6.72,1324.0,0.0022,8.55,11.27,-23.63
