broker,count,bamount,bcount,samount,scount,top3
中国中投证券有限责任公司无锡清扬路证券营业部,18,11717.51,10,4322.31,8,"中信国安,通化金马,维科技术,"
华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,22,30968.94,11,25713.72,11,"新华传媒,中国人保,康得新,"
西藏东方财富证券股份有限公司上海陆家嘴浦东南路证券营业部,1,412.85,1,0.0,0,深大通
恒泰证券股份有限公司宁波甬江大道证券营业部,4,1642.81,2,2087.93,2,"赛象科技,深赛格,凯美特气"
西藏东方财富证券股份有限公司拉萨团结路第二证券营业部,96,38822.88,60,22036.16,36,"沙钢股份,群兴玩具,贝通信,"
华鑫证券有限责任公司福建分公司,6,2043.63,3,2544.75,3,"双林股份,天威视讯,深赛格,"
招商证券股份有限公司深圳前海路证券营业部,1,289.7,1,0.0,0,深大通
光大证券股份有限公司佛山绿景路证券营业部,3,529.1,1,659.3,2,"深赛格,吉大通信"
海通证券股份有限公司江阴朝阳路证券营业部,1,284.97,1,0.0,0,深大通
国信证券股份有限公司浙江分公司,1,0.0,0,506.84,1,深大通
华泰证券股份有限公司南京江宁金箔路证券营业部,2,0.0,0,3433.86,2,深赛格
国泰君安证券股份有限公司深圳滨海大道创投大厦证券营业部,3,0.0,0,3274.83,3,"深赛格,桂东电力"
国金证券股份有限公司天津南马路证券营业部,1,0.0,0,273.1,1,深大通
国泰君安证券股份有限公司上海江苏路证券营业部,6,2874.05,2,9732.04,4,"天风证券,联创互联,深赛格"
华泰证券股份有限公司无锡金融一街证券营业部,8,5317.17,5,3050.39,3,"安控科技,新宙邦,超华科技,"
东吴证券股份有限公司苏州石路证券营业部,4,0.0,0,897.35,4,"深大通,双林股份,天威视讯"
宏信证券有限责任公司泸州江阳中路证券营业部,4,991.93,1,3045.4,3,"海峡股份,深赛格,南天信息"
西藏东方财富证券股份有限公司昌都聚盛路证券营业部,4,802.71,2,493.92,2,"贝通信,沃特股份,德美化工,"
国泰君安证券股份有限公司南京中央路证券营业部,9,3368.69,3,9559.79,6,"新华传媒,安控科技,长虹美菱,"
国泰君安证券股份有限公司泸州星光路证券营业部,1,383.04,1,0.0,0,长虹美菱
深股通专用,20,3811.78,6,9712.06,14,"汉得信息,广东甘化,上海新阳,"
华泰证券股份有限公司南京中华路证券营业部,5,6607.16,5,0.0,0,"群兴玩具,光洋股份,超华科技,"
浙商证券股份有限公司台州环城东路证券营业部,5,1133.46,3,983.34,2,"东方新星,广东甘化"
东莞证券股份有限公司浙江分公司,1,379.78,1,0.0,0,长虹美菱
国融证券股份有限公司杭州江晖路证券营业部,7,742.66,3,1000.83,4,"华平股份,广东甘化,中弘退,"
