Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
85.885714,143.14,中都影城石家庄先天下店,1,7014,210677.00,49,30.04
13.255256,23.94,金逸北京大悦城IMAX店,2,1245,79312.50,52,63.70
8.626946,18.97,广州飞扬影城（正佳分店）,3,1252,65921.00,66,52.65
12.855747,16.98,北京寰映合生汇店,4,1053,65255.70,62,61.97
12.174641,16.69,南京新街口国际影城,5,1652,61413.80,99,37.18
11.380840,16.38,首都电影院西单店,6,1163,60373.07,71,51.91
11.630419,17.34,武汉汉街万达广场店,7,1543,58557.00,89,37.95
5.786255,11.98,Jackie Chan北京耀莱,8,1258,56185.00,105,44.66
10.109139,16.09,北京石景山万达广场店,9,1030,55160.10,64,53.55
8.545555,14.37,北京UME国际影城双井店,10,905,52308.00,63,57.80
8.731381,16.48,上海五角场万达广场店,11,1088,51305.20,66,47.16
29.456548,28.05,中都影城石家庄北辰店,12,1711,51016.00,61,29.82
9.283529,14.22,武商摩尔国际电影城,13,1550,49621.00,109,32.01
10.113716,17.63,上海百丽宫影城（环贸iapm店）,14,670,49610.00,38,74.04
13.062221,20.55,中影国际影城珠海华发2店,15,1315,49604.00,64,37.72
14.446287,29.04,中影国际影城武汉光谷天河店,16,1568,49322.00,54,31.46
13.374681,17.52,金逸影城北京中关村店,17,841,48395.40,48,57.55
11.765708,18.65,长沙横店潇湘王府井影城,18,1380,46835.50,74,33.94
14.581242,24.48,中影国际影城北京昌平永旺店,19,1126,45738.10,46,40.62
8.315010,15.89,成都百丽宫影城（太古里店）,20,874,45589.00,55,52.16
6.923810,15.33,广州飞扬影城,21,889,44822.00,58,50.42
5.959800,11.88,北京美嘉欢乐影城（三里屯店）,22,606,44533.00,51,73.49
15.545280,30.47,保利万和国际影城（北京苹果园店）,23,975,44404.00,32,45.54
11.702970,12.30,中影星美国际影城万家丽店,24,1304,43325.00,106,33.22
8.244602,12.93,成都锦华万达广场店,25,1034,41964.00,80,40.58
13.703630,15.96,重庆万达影城大融城店,26,1181,41910.00,74,35.49
8.225384,10.38,德纳国际影城杭州萧山店,27,955,41904.00,92,43.88
11.222562,13.44,昆明万达影城同德广场店,28,914,41490.60,68,45.39
6.889872,12.45,金逸上海龙之梦IMAX店,29,747,41442.20,60,55.48
18.876669,14.05,兰州太平洋鑫都电影城,30,801,41203.50,57,51.44
5.542021,13.32,济南万达影城世茂广场店,31,946,41079.35,71,43.42
12.964918,18.89,武汉博纳国际电影城,32,1190,40997.00,63,34.45
15.545219,20.89,海上明珠国际影城成都银泰城店,33,1128,40911.00,54,36.27
6.198929,12.38,金逸北京荟聚IMAX店,34,780,40781.80,63,52.28
13.201552,13.43,重庆UME国际影城（江北）,35,1061,40764.40,79,38.42
5.655005,12.08,卢米埃北京长楹天街IMAX影城,36,713,40730.00,59,57.12
8.907385,14.06,南昌红谷滩万达广场店,37,956,40723.25,68,42.60
10.134638,12.84,郑州奥斯卡熙地港国际影城,38,1104,40237.00,86,36.45
14.224853,17.91,首都电影院昌平店,39,985,40207.36,55,40.82
12.365572,17.42,金逸广州海珠城IMAX店 ,40,871,40058.50,50,45.99
9.750835,11.94,成都太平洋电影城,41,1122,40002.12,94,35.65
9.473466,19.04,北京嘉华国际影城,42,914,39964.90,48,43.73
7.905190,13.49,广州白云万达广场店,43,796,39893.70,59,50.12
8.862599,14.33,呼和浩特万达广场店,44,874,39783.00,61,45.52
5.457322,9.52,CGV影城 深圳壹方城店,45,695,39491.00,73,56.82
4.599075,6.06,北京市金泉港国际影城,46,709,39219.00,117,55.32
5.010253,7.99,北京通州万达广场店,47,623,39039.80,78,62.66
6.287691,11.47,深圳市百老汇电影中心影城,48,734,38756.00,64,52.80
6.558219,9.58,深圳市万象影城罗湖万象城店,49,766,38660.50,80,50.47
62.847790,59.08,宜宾太平洋影城高县店,50,1536,38415.00,26,25.01
7.727372,15.69,西安奥斯卡熙地港国际影城,51,1051,38108.70,67,36.26
9.171826,13.17,广州天河影城,52,869,37862.00,66,43.57
9.159350,15.95,兰州城关万达广场店,53,893,37834.90,56,42.37
13.536431,18.44,中影国际影城海口上邦店,54,1309,37661.00,71,28.77
11.768805,18.76,上海开元地中海影城,55,957,36568.00,51,38.21
30.115830,37.24,宜宾太平洋影城（民主店）,56,1378,36163.00,37,26.24
12.504809,16.30,石家庄UME影城,57,1125,36043.65,69,32.04
8.562295,14.61,武商众圆摩尔国际电影城,58,1125,35887.00,77,31.90
8.953164,11.83,深圳博纳时代国际影城（皇庭店）,59,757,35632.00,64,47.07
7.929074,10.51,重庆UME国际影城（渝中店）,60,872,35623.30,83,40.85
6.494458,14.76,金逸影城武汉王家湾店,61,930,35183.10,63,37.83
12.253233,19.38,南昌华影国际影城,62,1008,35016.00,52,34.74
12.589784,22.54,海口星轶影城（吾悦广场IMAX店）,63,1262,34944.70,56,27.69
9.273018,15.29,广州市百丽宫猎德影院,64,688,34792.00,45,50.57
7.552511,13.34,CGV影城 长沙德思勤店,65,707,34537.00,53,48.85
7.197184,9.19,北京UME国际影城（安贞店）,66,634,34516.75,69,54.44
8.055950,12.38,中影国际影城上海合生汇店,67,718,34031.00,58,47.40
16.055771,22.07,大地影院西安雁塔金莎国际,68,1015,33830.00,46,33.33
13.262137,20.22,洛阳万达影城世茂广场店,69,930,33789.00,46,36.33
5.601380,7.52,SFC上影影城（港汇恒隆永华店）,70,534,33487.20,71,62.71
10.456679,20.42,长春吉视迅驰影城,71,980,33394.00,48,34.08
8.299758,14.71,厦门万达影城SM广场店,72,721,33187.20,49,46.03
9.310894,13.14,海上明珠国际影城上海环球港店,73,657,33124.00,50,50.42
10.044896,8.05,中瑞影城福州三坊七巷,74,821,33046.00,102,40.25
4.681768,10.74,金逸天津大悦城IMAX店,75,730,32882.50,68,45.04
6.756756,11.89,郑州二七万达广场店,76,880,32820.00,74,37.30
30.610748,36.30,广州大学城宝鑫影城,77,835,32697.00,23,39.16
8.465440,15.61,武汉菱角湖万达广场店,78,890,32512.00,57,36.53
10.869206,15.33,北京耀莱成龙国际影城慈云寺店,79,659,32469.00,43,49.27
15.841301,15.86,兰州太平洋华联影城,80,777,32413.50,49,41.72
6.742344,14.89,金逸武汉销品茂IMAX店,81,923,32191.65,62,34.88
10.850439,14.58,呼和浩特市横店影视电影城,82,962,32169.70,66,33.44
8.814318,13.92,广州星汇电影院,83,1016,32035.00,73,31.53
19.543897,38.05,上海国泰影院,84,837,31996.00,22,38.23
9.418918,13.94,成都UA国际金融中心影城,85,697,31943.00,50,45.83
12.494985,19.78,北京天幕新彩云影城,86,890,31820.00,45,35.75
10.150945,14.81,上海星光影城,87,770,31767.00,52,41.26
11.114030,12.82,长春中影影天国际电影城,88,846,31652.00,66,37.41
6.620370,10.08,英皇电影城-合肥万象城,89,726,31599.00,72,43.52
7.506215,18.69,长沙万达影城悦荟广场店,90,785,31540.90,42,40.18
3.988064,8.70,北京万达影城天通苑龙德广场店,91,548,31395.80,63,57.29
12.292803,13.66,金逸影城北京双桥店,92,724,31394.10,53,43.36
