code,name,count,bamount,samount,net,bcount,scount
300751,迈为股份,3,22389.58,10967.52,11422.06,14,13
002549,凯美特气,4,50811.19,40124.51,10686.68,13,18
300597,吉大通信,5,50598.65,40458.2,10140.46,16,19
002761,多喜爱,1,52956.25,43040.24,9916.0,5,5
000839,中信国安,1,15943.06,7922.55,8020.5,5,5
300163,先锋新材,1,8507.03,1691.36,6815.67,5,5
300606,金太阳,4,24326.4,17519.91,6806.49,14,19
000722,湖南发展,3,16393.71,10126.85,6266.86,15,15
600776,东方通信,2,10766.02,5216.51,5549.51,11,12
300100,双林股份,2,12735.07,8097.53,4637.54,7,10
002925,盈趣科技,1,8489.19,3910.99,4578.2,2,5
600094,大名城,1,4282.56,0.0,4282.56,5,0
600130,波导股份,1,5427.72,1244.53,4183.19,5,5
002450,康得新,1,53421.35,49301.94,4119.4,5,5
002856,美芝股份,5,25603.87,21734.49,3869.38,17,19
601929,吉视传媒,1,5756.02,2050.41,3705.61,5,5
000766,通化金马,1,5256.65,1648.38,3608.26,5,5
002108,沧州明珠,1,5967.26,2920.95,3046.3,5,5
603017,中衡设计,2,6133.46,3328.5,2804.96,10,10
002181,粤传媒,1,4978.15,2400.65,2577.5,5,5
300292,吴通控股,1,4360.38,1792.8,2567.58,5,5
002512,达华智能,1,5606.49,3071.2,2535.29,5,5
603828,柯利达,1,4520.28,2049.51,2470.77,5,5
002238,天威视讯,2,7698.25,5256.27,2441.99,12,14
300037,新宙邦,1,11230.11,8793.92,2436.19,5,4
000659,珠海中富,1,7099.92,4965.8,2134.12,5,5
000068,华控赛格,1,4935.71,2850.02,2085.69,5,5
000969,安泰科技,1,2814.06,786.73,2027.33,5,5
300356,光一科技,2,10556.51,8565.5,1991.01,8,7
300340,科恒股份,1,4144.95,2158.34,1986.61,5,5
002351,漫步者,1,2743.31,874.63,1868.67,5,5
300737,科顺股份,1,3070.3,1317.03,1753.27,5,5
600128,弘业股份,1,5402.93,3686.6,1716.33,5,5
300674,宇信科技,5,28580.22,26917.97,1662.25,21,18
603987,康德莱,1,2503.96,932.79,1571.17,5,5
