code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300152,科融环境,10.1,3.16,0.29,2.83,3.16,2.83,2.87,0.0,1.58,6.58,11.5,469252.0,324488.0,144764.0,145570672.0,7.13,环境保护,江苏,7.13,22.52,22.52,3.1,12.39,2088.0,0.0032,11.66,7.12,2.27
002882,金龙羽,10.05,10.73,0.98,9.73,10.73,9.58,9.75,18.36,11.82,20.51,11.79,170262.0,107277.0,62984.0,180564768.0,4.33,电气设备,深圳,0.83,8.91,46.45,10.61,12.34,1746.0,0.0117,12.0,2.19,-22.02
002213,特 尔 佳,10.05,11.39,1.04,10.59,11.39,10.38,10.35,751.52,3.14,12.53,9.76,246817.0,110170.0,136647.0,273668736.0,2.06,汽车配件,深圳,1.97,22.43,23.46,11.09,12.33,2014.0,0.0062,9.73,18.65,-7.4
603177,德创环保,10.03,10.75,0.98,9.69,10.75,9.67,9.77,786.47,9.27,14.78,11.05,91258.0,75646.0,15611.0,97365392.0,2.02,环境保护,浙江,0.62,6.64,21.72,10.67,11.56,2067.0,0.0071,11.17,-0.92,-37.54
300746,汉嘉设计,10.02,22.17,2.02,20.97,22.17,20.6,20.15,79.38,6.75,54.82,7.79,288370.0,123029.0,165341.0,624257600.0,2.1,建筑施工,浙江,0.53,11.66,46.65,21.65,12.31,3210.0,0.0171,7.62,-3.61,-20.68
300753,爱朋医疗,10.02,25.03,2.28,25.03,25.03,25.03,22.75,30.59,0.0,0.05,0.0,109.0,100.0,8.0,272602.0,0.81,医疗保健,江苏,0.2,5.06,20.22,25.03,12.31,26.0,0.0021,0.0,19.99,19.99
603603,博天环境,10.02,16.36,1.49,14.77,16.36,14.7,14.87,30.95,2.15,5.61,11.16,131658.0,56797.0,74861.0,209325072.0,4.02,环境保护,北京,2.35,38.42,65.7,15.9,11.55,3356.0,0.0017,11.29,1.61,-29.09
603933,睿能科技,10.02,25.04,2.28,22.86,25.04,22.71,22.76,25.85,1.57,18.05,10.24,64865.0,45444.0,19420.0,157948160.0,1.44,纺织机械,福建,0.36,9.0,35.99,24.35,11.55,1937.0,0.0093,10.26,34.33,3.09
002243,通产丽星,10.0,10.56,0.96,10.56,10.56,10.56,9.6,53.24,0.69,0.43,0.0,15764.0,14674.0,1090.0,16646911.0,3.65,塑料,深圳,3.65,38.54,38.54,10.56,12.28,508.0,0.0009,0.0,27.54,68.96
002860,星帅尔,9.99,19.15,1.74,17.3,19.15,17.2,17.41,22.01,11.21,14.22,11.2,67253.0,34760.0,32492.0,124965464.0,1.17,电气设备,浙江,0.47,9.06,22.34,18.58,12.28,1783.0,0.008,11.34,13.31,-10.56
600242,中昌数据,9.99,15.75,1.43,14.29,15.75,14.17,14.32,55.47,2.61,4.01,11.03,121686.0,63945.0,57740.0,179448208.0,4.57,软件服务,广东,3.04,47.84,71.92,14.75,11.52,1525.0,0.0026,11.15,20.32,14.05
300260,新莱应材,9.96,10.49,0.95,9.7,10.49,9.6,9.54,47.77,2.91,4.32,9.33,58731.0,44808.0,13922.0,60967464.0,2.02,机械基件,江苏,1.36,14.25,21.18,10.38,12.24,1230.0,0.0035,9.27,-7.66,-35.01
000068,华控赛格,9.94,3.87,0.35,3.51,3.87,3.48,3.52,0.0,3.09,6.63,11.08,666980.0,426773.0,240207.0,253034128.0,10.07,元器件,深圳,10.07,38.96,38.96,3.79,12.23,2857.0,0.0023,11.21,35.31,-2.52
300259,新天科技,9.93,3.21,0.29,3.0,3.21,2.99,2.92,26.08,7.33,8.71,7.53,631186.0,496526.0,134660.0,201082544.0,11.76,电器仪表,河南,7.24,23.25,37.74,3.19,12.22,1903.0,0.0046,7.36,-1.83,-13.94
603790,雅运股份,8.26,23.47,1.79,21.54,23.85,21.49,21.68,23.97,3.39,34.22,10.89,125925.0,71976.0,53948.0,289928992.0,1.47,染料涂料,上海,0.37,8.64,34.55,23.02,9.79,2809.0,0.0122,9.21,34.96,48.45
300490,华自科技,7.21,13.08,0.88,12.15,13.4,12.07,12.2,57.78,2.29,18.46,10.9,178874.0,78403.0,100471.0,230153968.0,2.62,电气设备,湖南,0.97,12.67,34.26,12.87,9.5,3099.0,0.006,8.37,10.29,-27.85
000004,国农科技,7.1,18.26,1.21,16.94,18.5,16.46,17.05,0.0,2.66,1.61,11.96,13401.0,5834.0,7567.0,23462372.0,0.84,生物制药,深圳,0.83,15.16,15.33,17.51,9.38,675.0,0.0024,10.94,14.84,-10.23
603903,中持股份,6.92,22.57,1.46,21.03,23.22,20.93,21.11,27.25,2.78,10.04,10.85,74114.0,34727.0,39387.0,166957264.0,1.03,环境保护,北京,0.74,16.66,23.32,22.53,8.45,2414.0,0.0042,7.84,-12.08,-24.74
000755,山西路桥,6.86,4.83,0.31,4.9,4.97,4.66,4.52,0.0,13.13,6.98,6.86,327744.0,168190.0,159553.0,159429648.0,4.69,公路,山西,4.69,22.67,22.67,4.86,9.14,2373.0,0.0029,3.65,4.77,-13.75
002887,绿茵生态,6.68,17.89,1.12,16.74,17.89,16.71,16.77,18.95,3.82,10.17,7.04,52193.0,23380.0,28813.0,90657552.0,1.6,环境保护,天津,0.51,9.18,28.62,17.37,8.96,2178.0,0.0047,7.06,-2.4,-44.56
600622,光大嘉宝,6.02,6.69,0.38,6.39,6.78,6.27,6.31,13.34,3.12,2.61,8.08,226571.0,107568.0,119003.0,147957584.0,11.54,区域地产,上海,8.69,58.15,77.18,6.53,7.55,2722.0,0.001,6.7,2.61,-21.29
