broker,count,bamount,bcount,samount,scount,top3
深股通专用,34,53367.19,18,52625.7,16,"华兰生物,国新健康,乐普医疗,"
中信建投证券股份有限公司上海浦东新区福山路证券营业部,1,903.71,1,0.0,0,新大洲A
中国银河证券股份有限公司汕头潮阳证券营业部,1,1225.03,1,0.0,0,丽珠集团
中信建投证券股份有限公司成都市南一环路证券营业部,4,1256.73,3,2121.63,1,"新大洲A,万通智控,继峰股份"
方正证券股份有限公司温岭泽楚路证券营业部,1,1130.21,1,0.0,0,国新健康
国信证券股份有限公司深圳振华路证券营业部,1,1190.63,1,0.0,0,丽珠集团
华宝证券有限责任公司舟山普陀东港兴普大道证券营业部,2,512.79,1,684.05,1,新大洲A
东莞证券股份有限公司东莞厚街分公司,5,1067.29,1,2106.73,4,"国新健康,东信和平"
财达证券股份有限公司秦皇岛昌黎学院路证券营业部,1,449.63,1,0.0,0,新大洲A
上海证券有限责任公司临平路证券营业部,1,734.22,1,0.0,0,国新健康
天风证券股份有限公司武汉八一路证券营业部,1,929.53,1,0.0,0,丽珠集团
招商证券股份有限公司深圳南山南油大道证券营业部,2,331.68,1,137.38,1,"新大洲A,轴研科技"
中信证券股份有限公司四川分公司,3,0.0,0,2597.19,3,"华谊嘉信,国新健康,达威股份"
招商证券股份有限公司深圳东门南路证券营业部,2,0.0,0,1411.27,2,"国新健康,轴研科技"
天风证券股份有限公司上海芳甸路证券营业部,1,0.0,0,1991.59,1,新大洲A
华泰证券股份有限公司成都天府新区正东中街证券营业部,1,0.0,0,1855.79,1,新大洲A
国泰君安证券股份有限公司乌鲁木齐新华北路证券营业部,1,0.0,0,2148.2,1,丽珠集团
中信建投证券股份有限公司成都马家花园证券营业部,1,0.0,0,1214.56,1,新大洲A
平安证券股份有限公司上海零陵路证券营业部,1,0.0,0,752.15,1,国新健康
平安证券股份有限公司四川分公司,5,1482.91,3,1365.26,2,"贝通信,新疆交建,华谊嘉信,"
申万宏源证券有限公司成都槐树街证券营业部,1,1511.01,1,0.0,0,渤海股份
长江证券股份有限公司上海东明路证券营业部,1,581.64,1,0.0,0,渤海股份
北京高华证券有限责任公司北京金融大街证券营业部,2,5317.28,2,0.0,0,华东医药
中国中投证券有限责任公司广州番禺桥南路证券营业部,2,425.76,1,210.33,1,"渤海股份,森远股份"
兴业证券股份有限公司泉州分公司,6,3327.97,3,3120.03,3,"新疆交建,渤海股份"
光大证券股份有限公司福州五一北路证券营业部,2,1155.91,1,61.06,1,"华东医药,国农科技"
长城证券股份有限公司杭州文一西路证券营业部,3,2108.1,3,0.0,0,"浔兴股份,海马汽车,渤海股份"
东北证券股份有限公司佛山分公司,2,956.27,2,0.0,0,"华东医药,天翔环境"
兴业证券股份有限公司新乡新飞大道证券营业部,1,0.0,0,517.09,1,渤海股份
国信证券股份有限公司杭州市心中路证券营业部,6,664.64,2,1075.77,4,"传化智联,四通新材,雪莱特,"
国泰君安证券股份有限公司唐山建华西道证券营业部,1,0.0,0,269.28,1,渤海股份
中国国际金融股份有限公司北京建国门外大街证券营业部,2,0.0,0,10847.12,2,华东医药
申万宏源西部证券有限公司大连中山路证券营业部,1,0.0,0,247.09,1,渤海股份
中国中投证券有限责任公司鞍山南胜利路证券营业部,1,0.0,0,239.71,1,渤海股份
广发证券股份有限公司广州中山三路中华广场证券营业部,1,89.17,1,0.0,0,中弘退
兴业证券股份有限公司福州湖东路证券营业部,4,3692.41,4,0.0,0,"天翔环境,华铁股份,达威股份,"
华林证券股份有限公司江门冈州大道证券营业部,2,139.81,2,0.0,0,中弘退
财通证券股份有限公司新昌环城南路证券营业部,1,558.18,1,0.0,0,京新药业
广发证券股份有限公司上海新松江路证券营业部,1,50.42,1,0.0,0,中弘退
广发证券股份有限公司杭州天目山路证券营业部,4,1321.36,2,1462.36,2,"健帆生物,京新药业,佳云科技,"
海通证券股份有限公司福州群众路证券营业部,2,3219.55,2,0.0,0,"天翔环境,华铁股份"
中国中投证券有限责任公司宁波江东北路证券营业部,7,180.81,3,404.92,4,中弘退
民生证券股份有限公司郑州桐柏路证券营业部,1,353.97,1,0.0,0,京新药业
中信证券股份有限公司上海沪闵路证券营业部,4,3503.78,4,0.0,0,"江特电机,华铁股份,广电网络,"
广发证券股份有限公司佛山顺德怡和路证券营业部,1,47.02,1,0.0,0,中弘退
华泰证券股份有限公司成都蜀金路证券营业部,9,2810.91,5,5253.27,4,"海马汽车,万通智控,奥联电子,"
万和证券股份有限公司杭州凤起路证券营业部,1,0.0,0,858.05,1,华铁股份
广发证券股份有限公司潮州潮枫路证券营业部,9,891.78,4,1072.71,5,中弘退
广发证券股份有限公司韶关解放路证券营业部,1,0.0,0,5111.15,1,京新药业
财通证券股份有限公司杭州东湖南路证券营业部,3,151.63,1,916.21,2,"绿茵生态,南风股份,华铁股份"
国泰君安证券股份有限公司顺德大良证券营业部,9,7700.85,4,2874.42,5,"江特电机,泰山石油,隆利科技,"
华西证券股份有限公司广州珠江东路证券营业部,2,0.0,0,853.35,2,"华铁股份,永泰能源"
中国中投证券有限责任公司广州体育东路证券营业部,2,233.03,1,87.63,1,"铭普光磁,中弘退"
华泰证券股份有限公司宁波柳汀街证券营业部,3,510.48,2,933.97,1,"英飞特,和顺电气,京新药业"
万联证券股份有限公司杭州上塘路证券营业部,1,0.0,0,668.23,1,华铁股份
华泰证券股份有限公司杭州求是路证券营业部,7,1251.71,5,160.01,2,中弘退
爱建证券有限责任公司长沙中山路证券营业部,1,0.0,0,361.22,1,京新药业
湘财证券股份有限公司台州祥和路证券营业部,19,7486.32,10,5280.08,9,"轴研科技,新疆交建,朗源股份,"
