Attendance,AvgPeople,CinemaName,RowNum,TodayAudienceCount,TodayBox,TodayShowCount,price
62.180609,112.31,金逸北京大悦城IMAX店,1,5728,434859.00,51,75.92
42.744060,56.32,北京市金泉港国际影城,2,5801,413179.00,103,71.23
38.593624,79.91,Jackie Chan北京耀莱,3,9030,410687.00,113,45.48
43.578628,95.82,广州飞扬影城（正佳分店）,4,5462,387549.00,57,70.95
43.667134,93.32,卢米埃北京长楹天街IMAX影城,5,5599,383549.00,60,68.50
43.742534,82.40,UME影城（北京华星店）,6,3708,357120.85,45,96.31
49.948060,91.11,深圳市百老汇电影中心影城,7,5193,355502.00,57,68.46
46.025715,86.90,上海五角场万达广场店,8,5040,351200.80,58,69.68
42.666910,71.72,UME影城（北京双井店）,9,4662,345130.07,65,74.03
41.045683,71.61,CGV影城 深圳壹方城店,10,4726,339280.00,66,71.79
42.727495,85.34,金逸北京荟聚IMAX店,11,5547,331547.70,65,59.77
42.112903,60.61,首都电影院西单店,12,4849,327463.20,80,67.53
48.867609,66.98,南京新街口国际影城,13,6430,321254.00,96,49.96
58.325560,77.05,北京寰映合生汇店,14,4238,306534.80,55,72.33
51.854684,90.40,上海百丽宫影城（环贸iapm店）,15,3164,302480.00,35,95.60
34.028444,53.42,北京通州万达广场店,16,3900,301943.77,73,77.42
42.458341,76.72,金逸上海龙之梦IMAX店,17,4143,297174.90,54,71.73
40.904119,54.92,SFC上影影城（港汇恒隆永华店）,18,3570,295839.80,65,82.87
54.573622,89.98,广州市百丽宫猎德影院,19,4139,283763.00,46,68.56
40.371269,61.84,武商摩尔国际电影城,20,6926,258871.00,112,37.38
30.930548,67.46,北京万达影城天通苑龙德广场店,21,3643,254653.72,54,69.90
39.757250,50.76,UME影城（北京安贞店）,22,3756,254197.15,74,67.68
42.879950,82.93,深圳市CINESKY新天影院(壹方天地IMAX店),23,4727,252814.00,57,53.48
43.166449,85.90,广州市捷登都会飞扬影城,24,6958,251906.00,81,36.20
46.697999,71.76,中影国际影城上海合生汇店,25,3875,249511.00,54,64.39
67.501702,95.09,金逸广州海珠城IMAX店 ,26,4089,244981.40,43,59.91
48.928374,72.94,武汉汉街万达广场店,27,5689,244444.00,78,42.97
39.854029,68.02,广州白云万达广场店,28,3877,243940.60,57,62.92
46.476215,91.76,南宁沃美影城,29,4680,242332.50,51,51.78
37.086391,82.10,广州飞扬影城,30,4105,241155.00,50,58.75
52.371475,105.27,北京嘉华国际影城,31,4737,238656.90,45,50.38
48.392291,59.49,广州UA花城汇影院,32,4045,237393.00,68,58.69
40.113054,72.56,中影国际影城上海金科路店,33,4499,236384.00,62,52.54
47.439068,74.37,成都锦华万达广场店,34,5429,234485.90,73,43.19
26.761893,53.60,中影国际影城深圳南山欢乐海岸店,35,3323,232417.00,62,69.94
44.976050,76.53,大连高新万达广场店,36,5587,227300.58,73,40.68
31.545439,50.22,北京石景山万达广场店,37,2963,226633.71,59,76.49
37.744038,60.73,卢米埃深圳九方IMAX影城,38,3826,225866.00,63,59.03
46.785398,75.53,上海和平影都,39,3021,225582.00,40,74.67
59.088638,92.95,中影国际影城珠海华发2店,40,5205,225349.00,56,43.29
41.937765,74.13,百丽宫影城长宁来福士店,41,3558,224960.00,48,63.23
74.304152,124.74,中影国际影城北京昌平永旺店,42,5239,224614.00,42,42.87
29.623906,50.14,上海松江万达广场店,43,3259,221358.30,65,67.92
39.798850,50.78,SFC上影影城（八佰伴店）,44,3047,219849.50,60,72.15
24.172404,61.88,深圳保利国际影城,45,3651,219349.00,59,60.08
44.984166,90.76,北京美嘉欢乐影城（中关村）,46,4084,217888.00,45,53.35
48.995187,58.68,昆明万达影城同德广场店,47,4049,217599.80,69,53.74
34.598554,50.51,深圳市万象影城罗湖万象城店,48,3637,217409.80,72,59.78
70.825902,89.17,首都电影院昌平店,49,4726,217321.62,53,45.98
31.668847,72.62,金逸天津大悦城IMAX店,50,4357,216913.50,60,49.79
38.933584,91.84,南宁市新民族影城,51,4592,216541.00,50,47.16
58.069600,84.60,武汉博纳国际电影城,52,5753,215034.00,68,37.38
37.597174,58.86,北京CBD万达广场店,53,2531,214704.20,43,84.83
26.126366,46.37,南宁青秀万达广场店,54,4312,214409.70,93,49.72
48.346883,74.33,橙天嘉禾影城深圳卓悦汇店,55,3345,213136.70,45,63.72
39.473110,75.44,成都百丽宫影城（太古里店）,56,3621,212599.00,48,58.71
44.672337,78.28,广州飞扬影城（乐峰店）,57,4540,209046.00,58,46.05
30.482142,50.80,CGV影城 上海七宝店,58,2845,208467.00,56,73.27
39.640078,64.94,大连经开万达广场店,59,4611,207271.80,71,44.95
34.517870,64.82,CGV影城 青岛万象城店,60,3695,206822.00,57,55.97
55.785123,67.50,深圳娱艺影院UAKKmallY影城,61,3105,201368.00,46,64.85
50.988313,71.83,深圳市万象影城布吉IMAX店,62,3376,200544.50,47,59.40
39.394269,54.06,上海周浦万达广场店,63,2811,200306.60,52,71.26
50.717072,71.57,海上明珠国际影城上海环球港店,64,3364,198621.00,47,59.04
32.012312,57.28,济南高新万达广场店,65,3952,197451.10,69,49.96
37.030349,52.30,CGV影城 苏州中心店,66,3190,197071.00,61,61.78
38.224699,50.65,UME影城（重庆渝中店）,67,4457,196801.91,88,44.16
36.467317,75.09,广州金逸--无锡光美金逸影城,68,4355,196154.92,58,45.04
22.849181,45.56,北京美嘉欢乐影城（三里屯店）,69,2050,196043.00,45,95.63
43.202907,75.66,上海市百丽宫影城LCM置汇旭辉广场店,70,3329,195565.00,44,58.75
49.809160,65.25,金逸影城北京中关村店,71,2871,194026.70,44,67.58
47.713678,60.47,郑州奥斯卡熙地港国际影城,72,4898,193847.00,81,39.58
41.393936,56.45,北京华影天映传奇时代影城,73,2879,193554.00,51,67.23
33.169893,51.71,广州番禺万达广场店,74,3051,193120.30,59,63.30
33.996627,57.60,北京博纳悠唐国际影城,75,2592,192980.00,45,74.45
39.237028,75.04,CGV影城 成都高新店,76,3677,192417.00,49,52.33
24.828116,44.86,上海江桥万达广场店,77,2647,192301.80,59,72.65
38.570813,64.00,成都金牛万达广场店,78,4480,192059.50,70,42.87
33.659098,61.81,南京建邺万达广场店,79,3585,191962.20,58,53.55
32.154684,54.73,闵行区百丽宫影城,80,3010,189776.00,55,63.05
43.483349,63.09,上海保利世博店,81,3344,185837.00,53,55.57
50.237516,69.97,CGV星星影城 北京颐堤港店,82,2659,185759.00,38,69.86
32.137238,45.51,昆明西山万达广场店,83,3595,185473.10,79,51.59
31.768131,52.89,南宁江南万达广场店,84,3491,185449.70,66,53.12
27.305863,34.46,德纳国际影城杭州萧山店,85,3446,185373.00,100,53.79
52.439724,105.40,中影国际影城武汉光谷天河店,86,5481,185257.00,52,33.80
22.721233,36.13,上海寰映影城大融城店,87,2565,184897.80,71,72.08
43.584424,78.23,卢米埃温州万象城IMAX影城,88,3677,184851.00,47,50.27
37.512703,61.52,红星太平洋影城北京太阳宫店,89,2953,183873.50,48,62.27
38.601513,85.23,金逸武汉销品茂IMAX店,90,4773,183473.85,56,38.44
34.582391,52.67,英皇电影城-合肥万象城,91,3529,183221.00,67,51.92
42.035472,89.57,巨幕影城（武汉光谷广场资本大厦店）,92,5464,181438.00,61,33.21
35.120342,40.88,西安高新万达广场店,93,3884,180850.00,95,46.56
41.808421,72.79,兰州城关万达广场店,94,3785,180588.60,52,47.71
42.795862,78.56,CGV影城 北京清河店,95,3221,180411.00,41,56.01
42.203131,72.01,武商众圆摩尔国际电影城,96,5185,179106.00,72,34.54
35.159780,65.83,SFC上影影城（杭州龙湖店）,97,3423,179042.40,52,52.31
21.069285,37.15,金逸福州宝龙IMAX店,98,3418,178889.60,92,52.34
46.977350,67.44,广州天河影城,99,3844,178871.00,57,46.53
35.588584,71.73,英皇UA电影城-深圳深业上城,100,3730,178337.00,52,47.81
