code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
000035,中国天楹,10.0427,6849.43,4842.26,2007.17,日涨幅偏离值达到7%的前五只证券,0.32,0.13,2018-12-10
000554,泰山石油,10.0394,5097.47,3090.30,2007.16,日涨幅偏离值达到7%的前五只证券,0.19,0.12,2018-12-10
000572,海马汽车,9.8361,4597.83,3257.99,1339.84,日涨幅偏离值达到7%的前五只证券,0.23,0.09,2018-12-10
000662,天夏智慧,-9.944,1519.38,699.04,820.34,日跌幅偏离值达到7%的前五只证券,0.09,0.11,2018-12-10
000939,*ST凯迪,4.5454,6178.84,2159.32,4019.52,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.09,0.17,2018-12-10
000963,华东医药,-7.4297,81881.27,26892.15,54989.12,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.09,0.18,2018-12-10
000979,中弘退,4,2443.10,1331.58,1111.52,退市整理期,0.28,0.24,2018-12-10
000985,大庆华科,7.3584,2355.09,1417.07,938.02,日涨幅偏离值达到7%的前五只证券,0.23,0.15,2018-12-10
002010,传化智联,-9.9626,7630.03,1700.12,5929.91,日跌幅偏离值达到7%的前五只证券,0.16,0.56,2018-12-10
002017,东信和平,10.0787,3184.45,2461.14,723.31,日涨幅偏离值达到7%的前五只证券,0.20,0.06,2018-12-10
002089,新海宜,6.4516,10685.09,4033.69,6651.40,日振幅值达到15%的前五只证券,0.06,0.10,2018-12-10
002098,浔兴股份,10.0381,5083.69,2433.70,2650.00,日涨幅偏离值达到7%的前五只证券,0.07,0.07,2018-12-10
002098,浔兴股份,10.0381,12008.32,5691.88,6316.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.05,0.06,2018-12-10
002252,上海莱士,-10.0171,3263.82,1559.34,1704.48,日跌幅偏离值达到7%的前五只证券,0.92,1.00,2018-12-10
002256,兆新股份,9.8639,2820.94,2091.71,729.23,日涨幅偏离值达到7%的前五只证券,0.23,0.08,2018-12-10
002592,八菱科技,10.031,5507.95,2294.97,3212.98,日涨幅偏离值达到7%的前五只证券,0.19,0.26,2018-12-10
002592,八菱科技,10.031,10364.17,4988.10,5376.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.13,2018-12-10
002625,光启技术,-10.0103,4208.04,943.11,3264.93,日跌幅偏离值达到7%的前五只证券,0.05,0.17,2018-12-10
002719,麦趣尔,-8.9965,4984.64,1449.73,3534.91,日跌幅偏离值达到7%的前五只证券,0.07,0.16,2018-12-10
002768,国恩股份,10.0076,12528.28,7030.21,5498.07,日涨幅偏离值达到7%的前五只证券,0.55,0.43,2018-12-10
002803,吉宏股份,-10.006,2367.54,650.28,1717.26,日跌幅偏离值达到7%的前五只证券,0.12,0.32,2018-12-10
002848,高斯贝尔,2.799,6819.36,1739.88,5079.48,日换手率达到20%的前五只证券,0.04,0.12,2018-12-10
002856,美芝股份,-1.6583,11059.08,6413.97,4645.12,日换手率达到20%的前五只证券,0.28,0.20,2018-12-10
002897,意华股份,1.5922,5639.64,1684.20,3955.44,日换手率达到20%的前五只证券,0.06,0.13,2018-12-10
002941,新疆交建,5.2109,13219.66,7919.99,5299.67,日换手率达到20%的前五只证券,0.08,0.05,2018-12-10
002941,新疆交建,5.2109,13219.66,7919.99,5299.67,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.08,0.05,2018-12-10
002943,宇晶股份,-4.9763,7209.02,3436.94,3772.08,日换手率达到20%的前五只证券,0.08,0.09,2018-12-10
200056,皇庭B,7.1429,219.78,132.94,86.84,日涨幅偏离值达到7%的前五只证券,0.73,0.48,2018-12-10
300003,乐普医疗,-10.0074,69216.55,23412.55,45804.00,日跌幅偏离值达到7%的前五只证券,0.13,0.25,2018-12-10
