code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
300063,天龙集团,10.11,3.92,0.36,3.49,3.92,3.49,3.56,19.93,1.86,4.71,12.08,235021.0,188931.0,46089.0,91045352.0,7.26,染料涂料,广东,4.99,19.56,28.48,3.87,11.52,1897.0,0.0025,12.32,16.32,4.81
300071,华谊嘉信,10.1,4.36,0.4,4.1,4.36,4.02,3.96,51.29,1.95,10.25,8.59,427231.0,219996.0,207235.0,181399616.0,6.78,广告包装,北京,4.17,18.18,29.58,4.25,11.51,931.0,0.011000000000000001,8.46,17.84,0.46
002077,大港股份,10.09,4.8,0.44,4.38,4.8,4.32,4.36,0.0,0.9,2.54,11.01,134987.0,103246.0,31741.0,63750804.0,5.8,区域地产,江苏,5.32,25.52,27.86,4.72,11.5,1063.0,0.0024,11.11,2.13,-48.66
002017,东信和平,10.08,6.99,0.64,6.34,6.99,6.17,6.35,59.17,1.48,5.46,12.91,188597.0,89996.0,98601.0,125052240.0,3.46,通信设备,广东,3.45,24.12,24.21,6.63,11.49,3051.0,0.0018,13.29,18.47,1.6
600776,东方通信,10.06,7.0,0.64,6.33,7.0,6.22,6.36,85.97,1.45,9.62,12.26,919673.0,505098.0,414575.0,622235776.0,12.56,通信设备,浙江,9.56,66.92,87.92,6.77,10.88,3473.0,0.0028,12.54,46.75,23.24
002243,通产丽星,10.06,7.22,0.66,7.22,7.22,7.22,6.56,36.4,0.07,0.22,0.0,8163.0,7768.0,395.0,5893686.0,3.65,塑料,深圳,3.65,26.35,26.35,7.22,11.47,447.0,0.0005,0.0,-8.95,12.29
000035,中国天楹,10.04,5.15,0.47,4.68,5.15,4.5,4.68,31.33,4.3,2.38,13.89,305219.0,134088.0,171131.0,153031712.0,13.52,环境保护,江苏,12.81,65.98,69.6,5.01,11.45,2288.0,0.001,14.44,21.46,-23.36
000554,泰山石油,10.04,5.59,0.51,5.1,5.59,5.1,5.08,1697.45,5.5,8.19,9.65,297034.0,132681.0,164352.0,160863344.0,4.81,石油贸易,山东,3.63,20.27,26.88,5.42,11.45,2605.0,0.0031,9.61,-2.1,-16.07
002098,浔兴股份,10.04,8.66,0.79,7.73,8.66,7.6,7.87,48.97,1.66,14.33,13.47,444262.0,198664.0,245597.0,363948320.0,3.58,服饰,福建,3.1,26.85,31.0,8.19,11.45,4010.0,0.0036,13.95,-46.9,-46.9
002592,八菱科技,10.03,17.77,1.62,16.63,17.77,16.31,16.15,284.45,1.15,3.41,9.04,71341.0,37713.0,33628.0,123342480.0,2.83,汽车配件,广西,2.09,37.22,50.35,17.29,11.44,1992.0,0.0017,8.95,37.43,27.47
002443,金洲管道,10.02,6.15,0.56,5.82,6.15,5.82,5.59,21.92,1.84,1.17,5.9,59468.0,48525.0,10942.0,36344644.0,5.21,钢加工,浙江,5.07,31.21,32.01,6.11,11.43,964.0,0.0012,5.67,-11.26,-19.4
002942,新农股份,10.01,27.47,2.5,27.47,27.47,27.47,24.97,22.65,3.07,0.25,0.0,737.0,678.0,58.0,2023660.0,1.2,农药化肥,浙江,0.3,8.24,32.96,27.47,11.42,134.0,0.0018,0.0,59.71,59.71
