code,name,change,open,preclose,close,high,low,volume,amount
000001,上证指数,-0.82,2589.194,2605.8876,2584.5822,2599.7615,2576.2424,113199669,991.4814
000002,Ａ股指数,-0.82,2711.2021,2728.7236,2706.4168,2722.327,2697.6688,113018318,990.5912
000003,Ｂ股指数,-0.85,280.2787,280.6839,278.2911,280.2787,277.8001,181351,0.8903
000008,综合指数,-0.96,2504.7743,2523.7246,2499.579,2513.0516,2491.3057,24750339,223.9374
000009,上证380,-1.08,4034.5088,4059.3772,4015.5546,4049.2285,4004.2499,27478009,230.4068
000010,上证180,-0.89,7108.5419,7164.4128,7100.9959,7149.9574,7076.3627,39130300,426.5001
000011,基金指数,-0.45,5619.8751,5631.6319,5606.464,5623.8192,5599.1428,40907538,270.4981
000012,国债指数,0.05,169.3405,169.2919,169.3688,169.3711,169.3341,297175,2.9328
000016,上证50,-0.91,2410.1674,2430.7223,2408.6063,2425.7352,2399.3225,17586515,231.6258
000017,新综指,-0.82,2185.9924,2200.1216,2182.1382,2194.9678,2175.0857,112960004,987.6652
000300,沪深300,-1.16,3153.5228,3181.5646,3144.7631,3170.1523,3134.3845,63437273,737.172
000905,中证500,-1.17,4381.3803,4410.9593,4359.3122,4396.4047,4350.2267,53940348,401.0318
399001,深证成指,-1.41,7663.262,7733.893,7624.861999999999,7698.533,7605.995,16680587481,1414.9509
399002,深成指R,-1.41,9264.671,9350.062,9218.246,9307.313,9195.438,6860350876,693.2218
399003,成份Ｂ指,-2.11,4459.458,4466.59,4372.554,4459.458,4354.473,7376264,0.3465
399004,深证100R,-1.66,4005.4640000000004,4051.6679999999997,3984.406,4027.679,3970.94,2205555493,302.7133
399005,中小板指,-1.52,5071.652,5128.4929999999995,5050.657999999999,5097.3640000000005,5035.375,1610896732,196.0768
399006,创业板指,-1.06,1328.06,1341.019,1326.848,1340.156,1325.91,1147527185,156.9048
399008,中小300,-1.29,991.457,1001.4110000000001,988.529,996.284,985.6060000000001,3967196631,356.1864
399100,新 指 数,-1.39,6073.771,6125.51,6040.1140000000005,6094.983,6022.624,16104340002,1387.5272
399101,中小板综,-1.37,7818.869000000001,7892.906,7785.143,7847.826999999999,7760.012,7521820698,622.4854
399106,深证综指,-1.35,1339.494,1350.6960000000001,1332.527,1344.047,1328.516,16680587481,1414.9509
399107,深证Ａ指,-1.34,1400.6860000000001,1412.433,1393.451,1405.46,1389.257,16663896794,1414.3523
399108,深证Ｂ指,-1.71,858.7639999999999,859.54,844.831,859.459,841.799,16690687,0.5986
399333,中小板R,-1.52,5638.977,5702.175,5615.634,5667.565,5598.642,1610896732,196.0768
399606,创业板R,-1.06,1391.205,1404.779,1389.934,1403.876,1388.9520000000002,1147527185,156.9048
